2014-12-08 06:35:31:0500, setup_loaddata_begin
2014-12-08 06:35:33:0780, setup_loaddata_end
2014-12-08 06:35:33:0827, setup_createactions_begin
2014-12-08 06:35:34:0014, setup_createactions_end
2014-12-08 06:35:39:0381, list_mouseentered, id=3049, type=1
2014-12-08 06:35:39:0381, list_mousemoved, id=3049, type=1
2014-12-08 06:35:39:0427, list_mousemoved, id=3049, type=1
2014-12-08 06:35:39:0459, list_mousemoved, id=3049, type=1
2014-12-08 06:35:39:0474, list_mousemoved, id=3049, type=1
2014-12-08 06:35:39:0505, list_mousemoved, id=3049, type=1
2014-12-08 06:35:39:0537, list_mousemoved, id=3049, type=1
2014-12-08 06:35:39:0552, list_mousemoved, id=3049, type=1
2014-12-08 06:35:39:0583, list_mouseexited
2014-12-08 06:35:39:0958, diag_itementered, id=31446, type=1
2014-12-08 06:35:40:0020, diag_itemexited, id=31446, type=1
2014-12-08 06:35:40:0597, diag_itemexited, id=1, type=4
2014-12-08 06:35:40:0629, diag_itementered, id=1, type=0
2014-12-08 06:35:40:0785, diag_itemexited, id=1, type=0
2014-12-08 06:35:42:0781, list_mouseentered, id=33901, type=1
2014-12-08 06:35:42:0781, list_mousemoved, id=33901, type=1
2014-12-08 06:35:42:0844, list_mousemoved, id=33901, type=1
2014-12-08 06:35:42:0859, list_mousemoved, id=36347, type=1
2014-12-08 06:35:42:0891, list_mousemoved, id=36347, type=1
2014-12-08 06:35:42:0922, list_mousemoved, id=36347, type=1
2014-12-08 06:35:43:0078, list_mousemoved, id=36347, type=1
2014-12-08 06:35:43:0125, list_mousemoved, id=36347, type=1
2014-12-08 06:35:43:0156, list_mousemoved, id=36347, type=1
2014-12-08 06:35:43:0171, list_mousemoved, id=36347, type=1
2014-12-08 06:35:43:0203, list_mousemoved, id=33901, type=1
2014-12-08 06:35:43:0234, list_mousemoved, id=33901, type=1
2014-12-08 06:35:43:0234, list_mousemoved, id=33901, type=1
2014-12-08 06:35:43:0281, list_mousemoved, id=33901, type=1
2014-12-08 06:35:43:0296, list_mousemoved, id=33901, type=1
2014-12-08 06:35:43:0327, list_mousemoved, id=33901, type=1
2014-12-08 06:35:43:0343, list_mousemoved, id=33901, type=1
2014-12-08 06:35:43:0374, list_mousemoved, id=12088, type=1
2014-12-08 06:35:43:0405, list_mousemoved, id=12088, type=1
2014-12-08 06:35:43:0421, list_mousemoved, id=12088, type=1
