2014-12-10 04:49:17:0756, setup_loaddata_begin
2014-12-10 04:49:21:0080, setup_loaddata_end
2014-12-10 04:49:21:0162, setup_createactions_begin
2014-12-10 04:49:21:0379, setup_createactions_end
2014-12-10 04:49:27:0643, diag_itementered, id=48249, type=1
2014-12-10 04:49:27:0699, diag_itemexited, id=48249, type=1
2014-12-10 04:49:28:0016, diag_itemexited, id=1, type=4
2014-12-10 04:49:28:0057, diag_itementered, id=1, type=0
2014-12-10 04:49:28:0061, diag_itemexited, id=1, type=0
2014-12-10 04:49:28:0307, diag_itemexited, id=1, type=4
2014-12-10 04:49:28:0309, diag_itementered, id=1, type=0
2014-12-10 04:49:28:0505, diag_itemexited, id=1, type=0
2014-12-10 04:49:28:0583, diag_itemexited, id=1, type=4
2014-12-10 04:49:30:0778, diag_itementered, id=3881, type=1
2014-12-10 04:49:30:0860, diag_itemexited, id=3881, type=1
2014-12-10 04:49:34:0890, diag_itementered, id=62289, type=1
2014-12-10 04:49:57:0150, edge_create, Tuple[0,1,0.10555029322588583,1,0.0,1418248158641,1418248158641]
2014-12-10 04:49:57:0151, edge_create, Tuple[1,2,0.8825123665190664,1,0.0,1418248158641,1418248158641]
2014-12-10 04:49:57:0163, edge_create, Tuple[1,3,0.4497517657653549,1,0.0,1418248158641,1418248158641]
2014-12-10 04:49:57:0167, edge_create, Tuple[1,4,0.3784433411674236,1,0.0,1418248158641,1418248158641]
2014-12-10 04:49:57:0171, edge_create, Tuple[1,5,0.7369794136335062,1,0.0,1418248158641,1418248158641]
2014-12-10 04:49:57:0176, edge_create, Tuple[1,6,0.8560342051806442,1,0.0,1418248158641,1418248158641]
2014-12-10 04:49:57:0180, edge_create, Tuple[1,7,0.20104474113685222,1,0.0,1418248158641,1418248158641]
2014-12-10 04:49:57:0183, edge_create, Tuple[1,8,0.26015079493832893,1,0.0,1418248158641,1418248158641]
2014-12-10 04:49:57:0187, edge_create, Tuple[1,9,0.07822737791693168,1,0.0,1418248158641,1418248158641]
2014-12-10 04:49:57:0190, edge_create, Tuple[1,10,0.49489802670423244,1,0.0,1418248158641,1418248158641]
2014-12-10 04:49:57:0194, edge_create, Tuple[1,11,0.2445374993204935,1,0.0,1418248158641,1418248158641]
2014-12-10 04:49:57:0197, edge_create, Tuple[1,12,0.11678949569997521,1,0.0,1418248158641,1418248158641]
2014-12-10 04:49:57:0200, edge_create, Tuple[1,13,0.32312358334795044,1,0.0,1418248158641,1418248158641]
2014-12-10 04:49:57:0203, edge_create, Tuple[1,14,0.6835739299360298,1,0.0,1418248158641,1418248158641]
2014-12-10 04:49:57:0206, edge_create, Tuple[1,15,0.5860393667501222,1,0.0,1418248158641,1418248158641]
2014-12-10 04:49:57:0210, edge_create, Tuple[1,16,0.28961491639884096,1,0.0,1418248158641,1418248158641]
2014-12-10 04:49:57:0216, edge_create, Tuple[1,17,0.989343680896686,1,0.0,1418248158641,1418248158641]
2014-12-10 04:49:57:0220, edge_create, Tuple[1,18,0.15162529263957225,1,0.0,1418248158641,1418248158641]
2014-12-10 04:49:57:0223, edge_create, Tuple[1,19,0.8718398228879406,1,0.0,1418248158641,1418248158641]
2014-12-10 04:49:57:0226, edge_create, Tuple[1,20,0.013056211101730275,1,0.0,1418248158641,1418248158641]
2014-12-10 04:49:57:0229, edge_create, Tuple[1,21,0.33774076237831585,1,0.0,1418248158641,1418248158641]
2014-12-10 04:49:57:0231, edge_create, Tuple[1,22,0.9289175747998897,1,0.0,1418248158641,1418248158641]
2014-12-10 04:49:57:0234, edge_create, Tuple[1,23,0.9573646022016937,1,0.0,1418248158641,1418248158641]
2014-12-10 04:49:57:0237, edge_create, Tuple[1,24,0.8207671472351575,1,0.0,1418248158641,1418248158641]
2014-12-10 04:49:57:0240, edge_create, Tuple[1,25,0.9359455823643363,1,0.0,1418248158641,1418248158641]
2014-12-10 04:49:57:0243, edge_create, Tuple[1,26,0.2776840551415436,1,0.0,1418248158641,1418248158641]
2014-12-10 04:49:57:0246, edge_create, Tuple[1,27,0.3002307044929665,1,0.0,1418248158641,1418248158641]
2014-12-10 04:49:57:0249, edge_create, Tuple[1,28,0.9749974055359685,1,0.0,1418248158641,1418248158641]
2014-12-10 04:49:57:0252, edge_create, Tuple[1,29,0.37029456970167696,1,0.0,1418248158641,1418248158641]
2014-12-10 04:49:57:0255, edge_create, Tuple[1,30,0.9182519173347047,1,0.0,1418248158641,1418248158641]
2014-12-10 04:49:57:0258, edge_create, Tuple[1,31,0.9576383966827118,1,0.0,1418248158641,1418248158641]
