2014-03-22 05:28:09:0164, setup_loaddata
2014-03-22 05:28:09:0336, question_create, -1365672170
2014-03-22 05:28:09:0554, answer_create, 133
2014-03-22 05:28:09:0554, edge_create, Tuple[0,1,0.4226041142720638,4,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0554, answer_create, 183
2014-03-22 05:28:09:0554, edge_create, Tuple[0,2,0.8954617112030202,4,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0554, answer_create, 190
2014-03-22 05:28:09:0554, edge_create, Tuple[0,3,0.3555725662257595,4,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0554, answer_create, 540
2014-03-22 05:28:09:0554, edge_create, Tuple[0,4,0.6259302572594907,4,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0554, answer_create, 939
2014-03-22 05:28:09:0554, edge_create, Tuple[0,5,0.06171272484232526,4,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0554, answer_create, 6726
2014-03-22 05:28:09:0554, edge_create, Tuple[0,6,0.0337803170777361,4,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0554, answer_create, 21413
2014-03-22 05:28:09:0554, edge_create, Tuple[0,7,0.7157751468263104,4,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0554, answer_create, 53547
2014-03-22 05:28:09:0554, edge_create, Tuple[0,8,0.8290743915257179,4,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0554, answer_create, 74018
2014-03-22 05:28:09:0554, edge_create, Tuple[0,9,0.20726718433032465,4,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0554, answer_create, 144768
2014-03-22 05:28:09:0554, edge_create, Tuple[0,10,0.6497249234344009,4,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0554, answer_create, 155146
2014-03-22 05:28:09:0554, edge_create, Tuple[0,11,0.1834110766125855,4,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0554, answer_create, 161058
2014-03-22 05:28:09:0570, edge_create, Tuple[0,12,0.3160877970398833,4,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0570, answer_create, 208799
2014-03-22 05:28:09:0570, edge_create, Tuple[0,13,0.546422332602973,4,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0570, answer_create, 3455575
2014-03-22 05:28:09:0570, edge_create, Tuple[0,14,0.6936110266189489,4,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0570, answer_create, 12791308
2014-03-22 05:28:09:0570, edge_create, Tuple[0,15,0.012094504532201067,4,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0570, answer_create, 16483567
2014-03-22 05:28:09:0570, edge_create, Tuple[0,16,0.2794449900945598,4,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0570, question_create, 985253735
2014-03-22 05:28:09:0570, edge_create, Tuple[0,17,0.9041023166872653,1,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0570, question_create, 1928167399
2014-03-22 05:28:09:0570, edge_create, Tuple[0,18,0.09774759396588095,1,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0570, question_create, 1318612973
2014-03-22 05:28:09:0570, edge_create, Tuple[0,19,0.22383390553968474,1,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0570, question_create, -1726533521
2014-03-22 05:28:09:0570, edge_create, Tuple[0,20,0.6194894077978869,1,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0570, question_create, 166363074
2014-03-22 05:28:09:0570, edge_create, Tuple[0,21,0.8632145633885909,1,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0570, question_create, -818473219
2014-03-22 05:28:09:0585, edge_create, Tuple[0,22,0.6584689990305174,1,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0585, question_create, -1741830310
2014-03-22 05:28:09:0585, edge_create, Tuple[0,23,0.03854915691840688,1,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0585, question_create, 1175824633
2014-03-22 05:28:09:0585, edge_create, Tuple[0,24,0.10672217271041895,1,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0585, question_create, 937168798
2014-03-22 05:28:09:0585, edge_create, Tuple[0,25,0.05612027795180785,1,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0585, question_create, -2004529169
2014-03-22 05:28:09:0585, edge_create, Tuple[0,26,0.42922976765409515,1,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0585, question_create, 46985674
2014-03-22 05:28:09:0585, edge_create, Tuple[0,27,0.6282544436146684,1,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0585, question_create, -677490730
2014-03-22 05:28:09:0585, edge_create, Tuple[0,28,0.978780391641758,1,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0585, question_create, 1089215775
2014-03-22 05:28:09:0585, edge_create, Tuple[0,29,0.114715510532584,1,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0585, question_create, -1703223171
2014-03-22 05:28:09:0585, edge_create, Tuple[0,30,0.23115714973736667,1,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0585, question_create, -1217561230
2014-03-22 05:28:09:0585, edge_create, Tuple[0,31,0.10103537809042551,1,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0585, question_create, -986928357
2014-03-22 05:28:09:0585, edge_create, Tuple[0,32,0.26982500572019774,1,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0601, question_create, -329089532
