2014-03-15 11:24:33:0516, setup_loaddata
2014-03-15 11:24:33:0676, question_create, 1223442402
2014-03-15 11:24:33:0889, answer_create, 11092
2014-03-15 11:24:33:0892, edge_create, Tuple[0,1,0.9282780785689738,4,0.0,1394940272533,1394940272533]
2014-03-15 11:24:33:0892, answer_create, 11098
2014-03-15 11:24:33:0893, edge_create, Tuple[0,2,0.6586405298136976,4,0.0,1394940272533,1394940272533]
2014-03-15 11:24:33:0893, answer_create, 11101
2014-03-15 11:24:33:0894, edge_create, Tuple[0,3,0.521878572334774,4,0.0,1394940272533,1394940272533]
2014-03-15 11:24:33:0894, answer_create, 15657
2014-03-15 11:24:33:0895, edge_create, Tuple[0,4,0.9842429605186527,4,0.0,1394940272533,1394940272533]
2014-03-15 11:24:33:0895, answer_create, 15874
2014-03-15 11:24:33:0895, edge_create, Tuple[0,5,0.5796481835979355,4,0.0,1394940272533,1394940272533]
2014-03-15 11:24:33:0896, answer_create, 19186
2014-03-15 11:24:33:0896, edge_create, Tuple[0,6,0.4800526656621218,4,0.0,1394940272533,1394940272533]
2014-03-15 11:24:33:0897, answer_create, 5047679
2014-03-15 11:24:33:0897, edge_create, Tuple[0,7,0.2656943575863665,4,0.0,1394940272533,1394940272533]
2014-03-15 11:24:34:0001, setup_resizewin
2014-03-15 11:24:36:0091, list_mouseentered, 123
2014-03-15 11:24:36:0293, list_mouseexited
