2014-04-06 09:29:56:0082, setup_loaddata
2014-04-06 09:29:57:0081, list_mouseentered, 564
2014-04-06 09:29:57:0659, list_mouseexited
2014-04-06 09:30:00:0490, diag_itementered, id=23445, type=1
2014-04-06 09:30:00:0521, diag_itemexited, id=23445, type=1
2014-04-06 09:30:00:0615, diag_itementered, id=2109443059, type=0
2014-04-06 09:30:00:0708, diag_itemexited, id=2109443059, type=0
2014-04-06 09:30:00:0724, diag_itementered, id=-771804441, type=0
2014-04-06 09:30:00:0849, diag_itemexited, id=-771804441, type=0
2014-04-06 09:30:00:0958, diag_itementered, id=23402, type=1
2014-04-06 09:30:01:0129, diag_itemexited, id=23402, type=1
2014-04-06 09:30:01:0161, diag_itementered, id=15496, type=1
2014-04-06 09:30:03:0004, edge_create, Tuple[0,1,0.33104117697881275,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0004, answer_create, 15512
2014-04-06 09:30:03:0004, edge_create, Tuple[1,2,0.41145854242549573,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0020, answer_create, 15533
2014-04-06 09:30:03:0020, edge_create, Tuple[1,3,0.38171871537335367,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0020, answer_create, 15538
2014-04-06 09:30:03:0020, edge_create, Tuple[1,4,0.21467238295267943,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0020, answer_create, 16528
2014-04-06 09:30:03:0020, edge_create, Tuple[1,5,0.5858964719970075,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0020, answer_create, 16838
2014-04-06 09:30:03:0020, edge_create, Tuple[1,6,0.9178297736875858,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0020, answer_create, 17702
2014-04-06 09:30:03:0020, edge_create, Tuple[1,7,0.38851258723881565,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0020, answer_create, 17769
2014-04-06 09:30:03:0020, edge_create, Tuple[1,8,0.6174665741344751,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0020, answer_create, 35084
2014-04-06 09:30:03:0020, edge_create, Tuple[1,9,0.4492947747090773,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0020, answer_create, 35108
2014-04-06 09:30:03:0020, edge_create, Tuple[1,10,0.41097603632737445,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0020, answer_create, 35124
2014-04-06 09:30:03:0020, edge_create, Tuple[1,11,0.5136283170764773,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0020, answer_create, 39433
2014-04-06 09:30:03:0020, edge_create, Tuple[1,12,0.4301334461403522,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0020, answer_create, 40967
2014-04-06 09:30:03:0020, edge_create, Tuple[1,13,0.5975110173536978,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0020, answer_create, 41023
2014-04-06 09:30:03:0020, edge_create, Tuple[1,14,0.1342422286852698,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0020, answer_create, 42686
2014-04-06 09:30:03:0020, edge_create, Tuple[1,15,0.03243877760731961,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0020, answer_create, 44054
2014-04-06 09:30:03:0020, edge_create, Tuple[1,16,0.03800496781957563,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0020, answer_create, 47347
2014-04-06 09:30:03:0020, edge_create, Tuple[1,17,0.5208526139293067,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0020, answer_create, 47493
2014-04-06 09:30:03:0020, edge_create, Tuple[1,18,0.8036972315613822,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0020, answer_create, 49701
2014-04-06 09:30:03:0020, edge_create, Tuple[1,19,0.027692210682296547,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0020, answer_create, 50107
2014-04-06 09:30:03:0020, edge_create, Tuple[1,20,0.2765336855595304,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0020, answer_create, 52914
2014-04-06 09:30:03:0020, edge_create, Tuple[1,21,0.7475918956162045,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0020, answer_create, 54762
2014-04-06 09:30:03:0020, edge_create, Tuple[1,22,0.3255205028133834,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0020, answer_create, 55221
2014-04-06 09:30:03:0036, edge_create, Tuple[1,23,0.6623894800189047,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0036, answer_create, 55616
2014-04-06 09:30:03:0037, edge_create, Tuple[1,24,0.5869712890209902,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0037, answer_create, 55679
2014-04-06 09:30:03:0037, edge_create, Tuple[1,25,0.16509405561364232,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0037, answer_create, 64136
2014-04-06 09:30:03:0037, edge_create, Tuple[1,26,0.5397301341657283,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0037, answer_create, 64164
2014-04-06 09:30:03:0037, edge_create, Tuple[1,27,0.6525945786685781,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0037, answer_create, 64274
2014-04-06 09:30:03:0037, edge_create, Tuple[1,28,0.9936310611379562,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0037, answer_create, 64369
2014-04-06 09:30:03:0037, edge_create, Tuple[1,29,0.8616333985470953,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0037, answer_create, 64618
2014-04-06 09:30:03:0037, edge_create, Tuple[1,30,0.5975827343439892,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0037, answer_create, 75519
2014-04-06 09:30:03:0037, edge_create, Tuple[1,31,0.4754868764403186,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0037, answer_create, 76317
2014-04-06 09:30:03:0037, edge_create, Tuple[1,32,0.500786960632276,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0037, answer_create, 82236
2014-04-06 09:30:03:0037, edge_create, Tuple[1,33,0.300085119338087,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0037, answer_create, 83113
2014-04-06 09:30:03:0037, edge_create, Tuple[1,34,0.7879830942063247,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0037, answer_create, 85703
2014-04-06 09:30:03:0037, edge_create, Tuple[1,35,0.18878452563061054,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0037, answer_create, 101659
2014-04-06 09:30:03:0037, edge_create, Tuple[1,36,0.7933953848895126,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0037, answer_create, 101851
2014-04-06 09:30:03:0037, edge_create, Tuple[1,37,0.1786260994745824,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0037, answer_create, 107067
2014-04-06 09:30:03:0037, edge_create, Tuple[1,38,0.24249982604325693,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0037, answer_create, 129378
2014-04-06 09:30:03:0037, edge_create, Tuple[1,39,0.7347382370611283,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0037, answer_create, 137600
2014-04-06 09:30:03:0037, edge_create, Tuple[1,40,0.31820779508859,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0037, answer_create, 139379
2014-04-06 09:30:03:0037, edge_create, Tuple[1,41,0.033772877707039406,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0037, answer_create, 142676
2014-04-06 09:30:03:0037, edge_create, Tuple[1,42,0.9690904562327225,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0037, answer_create, 146121
2014-04-06 09:30:03:0037, edge_create, Tuple[1,43,0.2552154383712508,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0037, answer_create, 148282
2014-04-06 09:30:03:0037, edge_create, Tuple[1,44,0.9204761255895771,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0037, answer_create, 169064
2014-04-06 09:30:03:0037, edge_create, Tuple[1,45,0.497530575422249,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0052, answer_create, 170999
2014-04-06 09:30:03:0052, edge_create, Tuple[1,46,0.09139784433002962,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0052, answer_create, 175511
2014-04-06 09:30:03:0052, edge_create, Tuple[1,47,0.2539648297114381,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0052, answer_create, 229899
2014-04-06 09:30:03:0052, edge_create, Tuple[1,48,0.2163348930003196,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0052, answer_create, 238827
2014-04-06 09:30:03:0052, edge_create, Tuple[1,49,0.13312165909916618,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0052, answer_create, 238837
2014-04-06 09:30:03:0052, edge_create, Tuple[1,50,0.003487067267725741,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0052, answer_create, 259287
2014-04-06 09:30:03:0052, edge_create, Tuple[1,51,0.40797157171506593,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0052, answer_create, 284614
2014-04-06 09:30:03:0052, edge_create, Tuple[1,52,0.792076908877147,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0052, answer_create, 306721
2014-04-06 09:30:03:0052, edge_create, Tuple[1,53,0.9427089570023284,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0052, answer_create, 321782
2014-04-06 09:30:03:0052, edge_create, Tuple[1,54,0.389150071196371,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0052, answer_create, 336346
2014-04-06 09:30:03:0052, edge_create, Tuple[1,55,0.45188406001241654,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0052, answer_create, 341823
2014-04-06 09:30:03:0052, edge_create, Tuple[1,56,0.13892299192925606,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0052, answer_create, 404567
2014-04-06 09:30:03:0052, edge_create, Tuple[1,57,0.965722495055335,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0052, answer_create, 457863
2014-04-06 09:30:03:0052, edge_create, Tuple[1,58,0.7004130549046795,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0052, answer_create, 492663
2014-04-06 09:30:03:0052, edge_create, Tuple[1,59,0.8378131333878398,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0052, answer_create, 511975
2014-04-06 09:30:03:0052, edge_create, Tuple[1,60,0.9555177761117627,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0052, answer_create, 512216
2014-04-06 09:30:03:0052, edge_create, Tuple[1,61,0.8678450439033264,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0052, answer_create, 512368
2014-04-06 09:30:03:0052, edge_create, Tuple[1,62,0.741639616687256,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0052, answer_create, 556664
2014-04-06 09:30:03:0052, edge_create, Tuple[1,63,0.8073752531962,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0052, answer_create, 556756
2014-04-06 09:30:03:0052, edge_create, Tuple[1,64,0.08026736030030746,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0052, answer_create, 556772
2014-04-06 09:30:03:0052, edge_create, Tuple[1,65,0.05840680532178433,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0052, answer_create, 562852
2014-04-06 09:30:03:0068, edge_create, Tuple[1,66,0.46362984477688296,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0068, answer_create, 574522
2014-04-06 09:30:03:0068, edge_create, Tuple[1,67,0.10367101091755981,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0068, answer_create, 766774
2014-04-06 09:30:03:0068, edge_create, Tuple[1,68,0.851767088602421,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0068, answer_create, 851055
2014-04-06 09:30:03:0068, edge_create, Tuple[1,69,0.6678845023884513,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0068, answer_create, 945115
2014-04-06 09:30:03:0068, edge_create, Tuple[1,70,0.9363743677292045,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0068, answer_create, 949397
2014-04-06 09:30:03:0068, edge_create, Tuple[1,71,0.7979611760882466,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0068, answer_create, 983366
2014-04-06 09:30:03:0068, edge_create, Tuple[1,72,0.13795052888213788,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0068, answer_create, 1025199
2014-04-06 09:30:03:0068, edge_create, Tuple[1,73,0.6673959431357681,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0068, answer_create, 1025306
2014-04-06 09:30:03:0068, edge_create, Tuple[1,74,0.7396290609411234,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0068, answer_create, 1027744
2014-04-06 09:30:03:0068, edge_create, Tuple[1,75,0.6091225107557008,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0068, answer_create, 1191782
2014-04-06 09:30:03:0068, edge_create, Tuple[1,76,0.623223566841801,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0068, answer_create, 1276933
2014-04-06 09:30:03:0068, edge_create, Tuple[1,77,0.518526307318737,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0068, answer_create, 1305163
2014-04-06 09:30:03:0068, edge_create, Tuple[1,78,0.6872350395439905,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0068, answer_create, 1305616
2014-04-06 09:30:03:0068, edge_create, Tuple[1,79,0.6535358070462554,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0068, answer_create, 1674342
2014-04-06 09:30:03:0068, edge_create, Tuple[1,80,0.19773024540237316,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0068, answer_create, 1804983
2014-04-06 09:30:03:0068, edge_create, Tuple[1,81,0.004517362798854396,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0068, answer_create, 1805139
2014-04-06 09:30:03:0068, edge_create, Tuple[1,82,0.8841152262857185,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0068, answer_create, 1805211
2014-04-06 09:30:03:0068, edge_create, Tuple[1,83,0.7788792600254988,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0068, answer_create, 1807455
2014-04-06 09:30:03:0068, edge_create, Tuple[1,84,0.4540302098019602,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0068, answer_create, 1834084
2014-04-06 09:30:03:0068, edge_create, Tuple[1,85,0.312796758852808,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0068, answer_create, 1838200
2014-04-06 09:30:03:0068, edge_create, Tuple[1,86,0.6041378446669039,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0068, answer_create, 1859579
2014-04-06 09:30:03:0068, edge_create, Tuple[1,87,0.5073701468749199,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0068, answer_create, 1918613
2014-04-06 09:30:03:0083, edge_create, Tuple[1,88,0.36384965415811654,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0083, answer_create, 2034744
2014-04-06 09:30:03:0083, edge_create, Tuple[1,89,0.01401920348846819,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0083, answer_create, 2063863
2014-04-06 09:30:03:0083, edge_create, Tuple[1,90,0.3725436755370639,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0083, answer_create, 2121023
2014-04-06 09:30:03:0083, edge_create, Tuple[1,91,0.1423186187442932,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0083, answer_create, 2130784
2014-04-06 09:30:03:0083, edge_create, Tuple[1,92,0.1812012917299809,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0083, answer_create, 2131355
2014-04-06 09:30:03:0083, edge_create, Tuple[1,93,0.3142372288865928,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0083, answer_create, 2294266
2014-04-06 09:30:03:0083, edge_create, Tuple[1,94,0.9383929704887921,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0083, answer_create, 2372429
2014-04-06 09:30:03:0083, edge_create, Tuple[1,95,0.7764270627983709,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0083, answer_create, 2607251
2014-04-06 09:30:03:0083, edge_create, Tuple[1,96,0.49805119794612407,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0083, answer_create, 3004405
2014-04-06 09:30:03:0083, edge_create, Tuple[1,97,0.8445140737045994,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0083, answer_create, 3089101
2014-04-06 09:30:03:0083, edge_create, Tuple[1,98,0.5304948587453931,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0083, answer_create, 3130075
2014-04-06 09:30:03:0083, edge_create, Tuple[1,99,0.7810897156737272,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0083, answer_create, 3147440
2014-04-06 09:30:03:0083, edge_create, Tuple[1,100,0.1648433544852803,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0083, answer_create, 3181454
2014-04-06 09:30:03:0083, edge_create, Tuple[1,101,0.29623693013202934,4,0.0,1396790995580,1396790995580]
2014-04-06 09:30:03:0115, discussion_open, 15496
2014-04-06 09:30:03:0115, diag_itemclicked, id=15496, type=1
2014-04-06 09:30:12:0068, diag_itemexited, id=15496, type=1
