2014-04-16 10:32:38:0579, setup_loaddata
2014-04-16 10:32:43:0463, diag_itementered, id=2931, type=1
2014-04-16 10:32:43:0512, diag_itemexited, id=2931, type=1
2014-04-16 10:32:43:0573, diag_itementered, id=27065, type=1
2014-04-16 10:32:43:0615, diag_itemexited, id=27065, type=1
2014-04-16 10:32:43:0657, diag_itementered, id=2109443059, type=0
2014-04-16 10:32:44:0330, diag_itemexited, id=2109443059, type=0
2014-04-16 10:32:46:0945, list_mouseentered, 41107
2014-04-16 10:32:46:0981, list_mouseexited
