2014-03-15 06:58:03:0576, setup_loaddata
2014-03-15 06:58:03:0827, setup_resizewin
2014-03-15 06:58:04:0886, diag_itementered, id=7779, type=1
2014-03-15 06:58:04:0941, diag_itemexited, id=7779, type=1
2014-03-15 06:58:42:0738, setup_loaddata
2014-03-15 06:58:42:0955, setup_resizewin
2014-03-15 06:58:49:0694, list_mouseentered, 123
2014-03-15 06:58:49:0745, list_mouseexited
2014-03-15 06:58:59:0771, list_mouseentered, 7291
2014-03-15 06:59:00:0258, list_mouseexited
