2014-03-22 07:02:33:0092, setup_loaddata
2014-03-22 07:02:33:0482, edge_create, Tuple[0,24,0.7169147710817184,1,0.0,1395486152109,1395486152109]
2014-03-22 07:02:33:0482, question_create, -1660550663
2014-03-22 07:02:33:0482, edge_create, Tuple[0,25,0.903299726340447,1,0.0,1395486152109,1395486152109]
2014-03-22 07:02:33:0482, question_create, 1967698911
2014-03-22 07:02:33:0482, edge_create, Tuple[0,26,0.3084081116001257,1,0.0,1395486152109,1395486152109]
2014-03-22 07:02:33:0482, question_create, 906722669
2014-03-22 07:02:33:0482, edge_create, Tuple[0,27,0.1978727912230711,1,0.0,1395486152109,1395486152109]
2014-03-22 07:02:33:0482, question_create, 451133201
2014-03-22 07:02:33:0482, edge_create, Tuple[0,28,0.4609294811700224,1,0.0,1395486152109,1395486152109]
2014-03-22 07:02:33:0482, question_create, -466082388
2014-03-22 07:02:33:0482, edge_create, Tuple[0,29,0.6487218474183671,1,0.0,1395486152109,1395486152109]
2014-03-22 07:02:33:0482, question_create, 463857841
2014-03-22 07:02:33:0482, edge_create, Tuple[0,30,0.4160998994875542,1,0.0,1395486152109,1395486152109]
2014-03-22 07:02:33:0482, question_create, 1184935611
2014-03-22 07:02:33:0482, edge_create, Tuple[0,31,0.5750901326133794,1,0.0,1395486152109,1395486152109]
2014-03-22 07:02:33:0498, question_create, 1212116472
2014-03-22 07:02:33:0498, edge_create, Tuple[0,32,0.6389932433748313,1,0.0,1395486152109,1395486152109]
2014-03-22 07:02:33:0498, question_create, -2011332487
2014-03-22 07:02:33:0498, edge_create, Tuple[0,33,0.7494014848492101,1,0.0,1395486152109,1395486152109]
2014-03-22 07:02:33:0498, question_create, 611372623
2014-03-22 07:02:33:0498, edge_create, Tuple[0,34,0.6361719324395836,1,0.0,1395486152109,1395486152109]
2014-03-22 07:02:33:0498, question_create, 563135170
2014-03-22 07:02:33:0498, edge_create, Tuple[0,35,0.3109542940170126,1,0.0,1395486152109,1395486152109]
2014-03-22 07:02:33:0498, question_create, 832426473
2014-03-22 07:02:33:0498, edge_create, Tuple[0,36,0.17006464175827518,1,0.0,1395486152109,1395486152109]
2014-03-22 07:02:33:0498, question_create, 308555846
2014-03-22 07:02:33:0498, edge_create, Tuple[0,37,0.36472464116126135,1,0.0,1395486152109,1395486152109]
2014-03-22 07:02:33:0498, question_create, 116414349
2014-03-22 07:02:33:0498, edge_create, Tuple[0,38,0.7735573733412984,1,0.0,1395486152109,1395486152109]
2014-03-22 07:02:33:0498, question_create, -138822164
2014-03-22 07:02:33:0498, edge_create, Tuple[0,39,0.6193319077348036,1,0.0,1395486152109,1395486152109]
2014-03-22 07:02:33:0498, question_create, 857138742
2014-03-22 07:02:33:0498, edge_create, Tuple[0,40,0.3183585279288609,1,0.0,1395486152109,1395486152109]
2014-03-22 07:02:48:0882, setup_loaddata
2014-03-22 07:02:49:0053, question_create, 951720053
2014-03-22 07:02:49:0256, answer_create, 133
2014-03-22 07:02:49:0256, edge_create, Tuple[0,1,0.9564243680708314,4,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0256, answer_create, 183
2014-03-22 07:02:49:0256, edge_create, Tuple[0,2,0.973263081832013,4,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0256, answer_create, 190
2014-03-22 07:02:49:0256, edge_create, Tuple[0,3,0.3654810091146148,4,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0256, answer_create, 540
2014-03-22 07:02:49:0256, edge_create, Tuple[0,4,0.855503078121347,4,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0272, answer_create, 939
2014-03-22 07:02:49:0272, edge_create, Tuple[0,5,0.1778699524809717,4,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0272, answer_create, 6726
2014-03-22 07:02:49:0272, edge_create, Tuple[0,6,0.19840392635403103,4,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0272, answer_create, 21413
2014-03-22 07:02:49:0272, edge_create, Tuple[0,7,0.6193626341058476,4,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0272, answer_create, 53547
2014-03-22 07:02:49:0272, edge_create, Tuple[0,8,0.6345353350894268,4,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0272, answer_create, 74018
2014-03-22 07:02:49:0272, edge_create, Tuple[0,9,0.6421880532582133,4,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0272, answer_create, 144768
2014-03-22 07:02:49:0272, edge_create, Tuple[0,10,0.22171024273562978,4,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0272, answer_create, 155146
2014-03-22 07:02:49:0272, edge_create, Tuple[0,11,0.8281594807984598,4,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0272, answer_create, 161058
2014-03-22 07:02:49:0272, edge_create, Tuple[0,12,0.4612836209161264,4,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0272, answer_create, 208799
2014-03-22 07:02:49:0272, edge_create, Tuple[0,13,0.6373241665437328,4,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0272, answer_create, 3455575
2014-03-22 07:02:49:0272, edge_create, Tuple[0,14,0.6038764631782294,4,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0272, answer_create, 12791308
2014-03-22 07:02:49:0272, edge_create, Tuple[0,15,0.8636140342301912,4,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0272, answer_create, 16483567
2014-03-22 07:02:49:0272, edge_create, Tuple[0,16,0.581635657347502,4,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0287, question_create, 1060722813
2014-03-22 07:02:49:0287, edge_create, Tuple[0,17,0.8777044935269228,1,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0287, question_create, -1290385864
2014-03-22 07:02:49:0287, edge_create, Tuple[0,18,0.8762845984209604,1,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0287, question_create, -944179470
2014-03-22 07:02:49:0287, edge_create, Tuple[0,19,0.7624212199275875,1,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0287, question_create, 1704513597
2014-03-22 07:02:49:0287, edge_create, Tuple[0,20,0.2446887006764905,1,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0287, question_create, -412633651
2014-03-22 07:02:49:0287, edge_create, Tuple[0,21,0.6788671193927202,1,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0287, question_create, 1566436399
2014-03-22 07:02:49:0303, edge_create, Tuple[0,22,0.7399670440214974,1,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0303, question_create, -1640723800
2014-03-22 07:02:49:0303, edge_create, Tuple[0,23,0.4706930608609855,1,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0303, question_create, -1857431891
2014-03-22 07:02:49:0303, edge_create, Tuple[0,24,0.8049694913204972,1,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0303, question_create, -490952167
2014-03-22 07:02:49:0303, edge_create, Tuple[0,25,0.6952850602245205,1,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0303, question_create, 873117769
2014-03-22 07:02:49:0303, edge_create, Tuple[0,26,0.6071650325273524,1,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0303, question_create, -806832261
2014-03-22 07:02:49:0303, edge_create, Tuple[0,27,0.5962939708500961,1,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0303, question_create, -1952283149
2014-03-22 07:02:49:0303, edge_create, Tuple[0,28,0.07229413991586653,1,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0303, question_create, 140586153
2014-03-22 07:02:49:0303, edge_create, Tuple[0,29,0.5683914291794611,1,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0318, question_create, -1425599613
2014-03-22 07:02:49:0318, edge_create, Tuple[0,30,0.5999089999394196,1,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0318, question_create, 354971898
2014-03-22 07:02:49:0318, edge_create, Tuple[0,31,0.26900852293496647,1,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0318, question_create, 1261430459
2014-03-22 07:02:49:0318, edge_create, Tuple[0,32,0.12115950204081372,1,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0318, question_create, -1151684407
2014-03-22 07:02:49:0318, edge_create, Tuple[0,33,0.548983212009754,1,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0318, question_create, 1676031329
2014-03-22 07:02:49:0318, edge_create, Tuple[0,34,0.7343062183460783,1,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0318, question_create, -675537095
2014-03-22 07:02:49:0318, edge_create, Tuple[0,35,0.4809956915567075,1,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0318, question_create, -505451491
2014-03-22 07:02:49:0318, edge_create, Tuple[0,36,0.47508514617194,1,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0318, question_create, 1798052531
2014-03-22 07:02:49:0318, edge_create, Tuple[0,37,0.02097609285997526,1,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0318, question_create, 998963741
2014-03-22 07:02:49:0318, edge_create, Tuple[0,38,0.43022162355495686,1,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0318, question_create, 366769047
2014-03-22 07:02:49:0318, edge_create, Tuple[0,39,0.16227332552986795,1,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0334, question_create, 875567015
2014-03-22 07:02:49:0334, edge_create, Tuple[0,40,0.950475369306625,1,0.0,1395486167928,1395486167928]
2014-03-22 07:02:49:0396, setup_resizewin
2014-03-22 07:02:50:0629, diag_itementered, id=4149, type=1
2014-03-22 07:02:50:0676, diag_itemexited, id=4149, type=1
2014-03-22 07:03:00:0363, list_mouseentered, 2158
2014-03-22 07:03:00:0706, list_mouseexited
