2014-11-09 06:36:03:0708, setup_loaddata
2014-11-09 06:36:05:0673, diag_itementered, id=40471, type=1
2014-11-09 06:36:05:0736, diag_itemexited, id=40471, type=1
2014-11-09 06:36:06:0141, diag_itementered, id=62276, type=1
2014-11-09 06:36:06:0204, diag_itemexited, id=62276, type=1
2014-11-09 06:36:06:0563, list_mouseentered, 29689
2014-11-09 06:36:06:0812, list_mouseexited
2014-11-09 06:36:07:0421, list_mouseentered, 61615
2014-11-09 06:36:08:0716, list_mouseexited
2014-11-09 06:36:10:0526, list_mouseentered, 19766
2014-11-09 06:36:16:0812, list_mouseexited
2014-11-09 06:36:19:0838, list_mouseentered, 60160
2014-11-09 06:36:22:0319, list_mouseexited
2014-11-09 06:36:37:0269, list_mouseentered, 35186
2014-11-09 06:36:39:0766, list_mouseexited
2014-11-09 06:36:43:0400, list_mouseentered, 29689
2014-11-09 06:36:47:0957, list_mouseexited
2014-11-09 06:36:48:0300, diag_itementered, id=62241, type=1
2014-11-09 06:36:48:0331, diag_itemexited, id=62241, type=1
2014-11-09 06:36:48:0549, diag_itementered, id=47676, type=1
2014-11-09 06:36:48:0581, diag_itemexited, id=47676, type=1
2014-11-09 06:36:48:0627, diag_itementered, id=2109443059, type=0
2014-11-09 06:36:48:0659, diag_itemexited, id=2109443059, type=0
2014-11-09 06:36:48:0768, diag_itementered, id=40480, type=1
2014-11-09 06:36:48:0815, diag_itemexited, id=40480, type=1
2014-11-09 06:36:48:0846, diag_itementered, id=40480, type=1
2014-11-09 06:36:48:0861, diag_itemexited, id=40480, type=1
2014-11-09 06:36:48:0986, diag_itementered, id=564, type=1
2014-11-09 06:36:54:0414, diag_itemexited, id=564, type=1
2014-11-09 06:36:54:0679, diag_itementered, id=564, type=1
2014-11-09 06:36:55:0974, diag_itemexited, id=564, type=1
2014-11-09 06:36:56:0286, diag_itementered, id=34571, type=1
2014-11-09 06:36:57:0675, diag_itemexited, id=34571, type=1
2014-11-09 06:36:57:0722, diag_itementered, id=31446, type=1
2014-11-09 06:36:58:0363, diag_itemexited, id=31446, type=1
2014-11-09 06:36:58:0645, diag_itementered, id=31693, type=1
2014-11-09 06:36:58:0691, diag_itemexited, id=31693, type=1
2014-11-09 06:36:59:0159, diag_itementered, id=31446, type=1
2014-11-09 06:36:59:0206, diag_itemexited, id=31446, type=1
2014-11-09 06:36:59:0253, diag_itementered, id=34571, type=1
2014-11-09 06:36:59:0503, diag_itemexited, id=34571, type=1
2014-11-09 06:36:59:0581, diag_itementered, id=29689, type=1
2014-11-09 06:36:59:0627, diag_itemexited, id=29689, type=1
2014-11-09 06:37:04:0136, list_mouseentered, 2158
2014-11-09 06:37:04:0245, list_mouseexited
2014-11-09 06:37:10:0973, diag_itementered, id=19766, type=1
2014-11-09 06:37:11:0035, diag_itemexited, id=19766, type=1
2014-11-09 06:37:12:0907, list_mouseentered, 19766
2014-11-09 06:37:13:0141, list_mouseexited
2014-11-09 06:37:14:0217, list_mouseentered, 2158
2014-11-09 06:37:14:0451, list_mouseexited
2014-11-09 06:37:15:0341, diag_itementered, id=19766, type=1
2014-11-09 06:37:18:0057, diag_itemexited, id=19766, type=1
2014-11-09 06:37:18:0260, diag_itementered, id=2158, type=1
2014-11-09 06:37:18:0759, diag_itemexited, id=2158, type=1
2014-11-09 06:37:19:0227, list_mouseentered, 19766
2014-11-09 06:37:19:0492, list_mouseexited
2014-11-09 06:37:21:0771, list_mouseentered, 2158
2014-11-09 06:37:21:0974, list_mouseexited
2014-11-09 06:37:22:0863, list_mouseentered, 19766
2014-11-09 06:37:23:0393, list_mouseexited
2014-11-09 06:37:39:0293, list_mouseentered, 43157
2014-11-09 06:37:56:0393, list_mouseexited
2014-11-09 06:37:56:0705, diag_itementered, id=33960, type=1
2014-11-09 06:37:56:0720, diag_itemexited, id=33960, type=1
2014-11-09 06:38:49:0095, diag_itementered, id=19766, type=1
2014-11-09 06:38:49:0142, diag_itemexited, id=19766, type=1
2014-11-09 06:38:49:0469, diag_itementered, id=56843, type=1
2014-11-09 06:38:51:0076, diag_itemexited, id=56843, type=1
2014-11-09 06:38:51:0107, diag_itementered, id=123, type=1
2014-11-09 06:38:51:0154, diag_itemexited, id=123, type=1
