2014-03-22 05:16:39:0183, setup_loaddata
2014-03-22 05:16:39:0588, question_create, -1656786566
2014-03-22 05:16:39:0588, edge_create, Tuple[0,26,0.30013634780201726,1,0.0,1395479798246,1395479798246]
2014-03-22 05:16:39:0588, question_create, 1145507176
2014-03-22 05:16:39:0588, edge_create, Tuple[0,27,0.8525731748362744,1,0.0,1395479798246,1395479798246]
2014-03-22 05:16:39:0588, question_create, 459074729
2014-03-22 05:16:39:0588, edge_create, Tuple[0,28,0.9739086480199534,1,0.0,1395479798246,1395479798246]
2014-03-22 05:16:39:0588, question_create, 547119622
2014-03-22 05:16:39:0588, edge_create, Tuple[0,29,0.5656199571235554,1,0.0,1395479798246,1395479798246]
2014-03-22 05:16:39:0588, question_create, 194707501
2014-03-22 05:16:39:0588, edge_create, Tuple[0,30,0.9136626222336451,1,0.0,1395479798246,1395479798246]
2014-03-22 05:16:39:0588, question_create, 1220030891
2014-03-22 05:16:39:0588, edge_create, Tuple[0,31,0.7072268417941268,1,0.0,1395479798246,1395479798246]
2014-03-22 05:16:39:0588, question_create, -843505032
2014-03-22 05:16:39:0588, edge_create, Tuple[0,32,0.38352011864415214,1,0.0,1395479798246,1395479798246]
2014-03-22 05:16:39:0588, question_create, -321798177
2014-03-22 05:16:39:0588, edge_create, Tuple[0,33,0.30106642271278994,1,0.0,1395479798246,1395479798246]
2014-03-22 05:16:39:0604, question_create, -759194123
2014-03-22 05:16:39:0604, edge_create, Tuple[0,34,0.7339795116468548,1,0.0,1395479798246,1395479798246]
2014-03-22 05:16:39:0604, question_create, -1853853074
2014-03-22 05:16:39:0604, edge_create, Tuple[0,35,0.006751664183528461,1,0.0,1395479798246,1395479798246]
2014-03-22 05:16:39:0604, question_create, -2051526159
2014-03-22 05:16:39:0604, edge_create, Tuple[0,36,0.8139587052637205,1,0.0,1395479798246,1395479798246]
2014-03-22 05:16:39:0604, question_create, -1088601173
2014-03-22 05:16:39:0604, edge_create, Tuple[0,37,0.4067135034502356,1,0.0,1395479798246,1395479798246]
2014-03-22 05:16:39:0604, question_create, -1712413391
2014-03-22 05:16:39:0604, edge_create, Tuple[0,38,0.19799301887543985,1,0.0,1395479798246,1395479798246]
2014-03-22 05:16:39:0604, question_create, 2001507783
2014-03-22 05:16:39:0604, edge_create, Tuple[0,39,0.733265481531013,1,0.0,1395479798246,1395479798246]
2014-03-22 05:16:39:0604, question_create, -2010541249
2014-03-22 05:16:39:0604, edge_create, Tuple[0,40,0.12073087599459209,1,0.0,1395479798246,1395479798246]
2014-03-22 05:16:39:0666, setup_resizewin
2014-03-22 05:16:43:0675, list_mouseentered, 123
2014-03-22 05:16:43:0956, list_mouseexited
2014-03-22 05:17:11:0459, list_mouseentered, 3049
2014-03-22 05:17:11:0709, list_mouseexited
2014-03-22 05:17:13:0128, list_mouseentered, 123
2014-03-22 05:17:13:0159, list_mouseexited
