2013-11-02 07:20:21:0925, setup_loaddata
2013-11-02 07:20:22:0273, setup_resizewin
2013-11-02 07:20:23:0634, diag_itementered, id=0.9975705911325544, type=0
2013-11-02 07:20:23:0650, diag_itemexited, id=0.9975705911325544, type=0
2013-11-02 07:20:23:0689, list_mouseentered, 34571
2013-11-02 07:20:23:0991, list_mouseexited, 
2013-11-02 07:20:25:0246, list_mouseentered, 3881
2013-11-02 07:20:25:0901, list_mouseexited, 
2013-11-02 07:20:36:0168, list_mouseexited, 
