2014-03-20 07:16:31:0025, setup_loaddata
2014-03-20 07:16:31:0203, question_create, 1288898592
2014-03-20 07:16:32:0364, question_create, 658077817
2014-03-20 07:16:32:0366, edge_create, Tuple[0,1,0.22872433741981746,1,0.0,1395314190089,1395314190089]
2014-03-20 07:16:32:0367, question_create, 1498451218
2014-03-20 07:16:32:0368, edge_create, Tuple[0,2,0.6903457304288725,1,0.0,1395314190089,1395314190089]
2014-03-20 07:16:32:0369, question_create, -541172967
2014-03-20 07:16:32:0370, edge_create, Tuple[0,3,0.5996483291533904,1,0.0,1395314190089,1395314190089]
2014-03-20 07:16:32:0371, question_create, -131321153
2014-03-20 07:16:32:0372, edge_create, Tuple[0,4,0.12225021137079684,1,0.0,1395314190089,1395314190089]
2014-03-20 07:16:32:0373, question_create, -2082403327
2014-03-20 07:16:32:0373, edge_create, Tuple[0,5,0.7718601833151149,1,0.0,1395314190089,1395314190089]
2014-03-20 07:16:32:0375, question_create, 948894328
2014-03-20 07:16:32:0375, edge_create, Tuple[0,6,0.3967014195175479,1,0.0,1395314190089,1395314190089]
2014-03-20 07:16:32:0376, question_create, 2060628437
2014-03-20 07:16:32:0377, edge_create, Tuple[0,7,0.04548810571791029,1,0.0,1395314190089,1395314190089]
2014-03-20 07:16:32:0378, question_create, -432976032
2014-03-20 07:16:32:0379, edge_create, Tuple[0,8,0.519131296208714,1,0.0,1395314190089,1395314190089]
2014-03-20 07:16:32:0379, question_create, 1476030399
2014-03-20 07:16:32:0380, edge_create, Tuple[0,9,0.8930718077898662,1,0.0,1395314190089,1395314190089]
2014-03-20 07:16:32:0381, question_create, -138858471
2014-03-20 07:16:32:0381, edge_create, Tuple[0,10,0.16749814173956212,1,0.0,1395314190089,1395314190089]
2014-03-20 07:16:32:0382, question_create, -271231046
2014-03-20 07:16:32:0382, edge_create, Tuple[0,11,0.3447591063460719,1,0.0,1395314190089,1395314190089]
2014-03-20 07:16:32:0383, question_create, 1964467732
2014-03-20 07:16:32:0384, edge_create, Tuple[0,12,0.8114527202831515,1,0.0,1395314190089,1395314190089]
2014-03-20 07:16:32:0385, question_create, 1924487456
2014-03-20 07:16:32:0385, edge_create, Tuple[0,13,0.6601925059188333,1,0.0,1395314190089,1395314190089]
2014-03-20 07:16:32:0386, question_create, 652238717
2014-03-20 07:16:32:0386, edge_create, Tuple[0,14,0.9628885402993186,1,0.0,1395314190089,1395314190089]
2014-03-20 07:16:32:0387, question_create, 1993818919
2014-03-20 07:16:32:0388, edge_create, Tuple[0,15,0.4257058701620188,1,0.0,1395314190089,1395314190089]
2014-03-20 07:16:32:0389, question_create, -1841062467
2014-03-20 07:16:32:0389, edge_create, Tuple[0,16,0.8468131546068508,1,0.0,1395314190089,1395314190089]
2014-03-20 07:16:32:0390, question_create, -990766073
2014-03-20 07:16:32:0390, edge_create, Tuple[0,17,0.23933512157761483,1,0.0,1395314190089,1395314190089]
2014-03-20 07:16:32:0391, question_create, -280285988
2014-03-20 07:16:32:0391, edge_create, Tuple[0,18,0.0596022581433967,1,0.0,1395314190089,1395314190089]
2014-03-20 07:16:32:0392, question_create, 1480648979
2014-03-20 07:16:32:0393, edge_create, Tuple[0,19,0.08207903399579664,1,0.0,1395314190089,1395314190089]
2014-03-20 07:16:32:0393, question_create, -46816792
2014-03-20 07:16:32:0394, edge_create, Tuple[0,20,0.05048645326107137,1,0.0,1395314190089,1395314190089]
2014-03-20 07:16:32:0394, question_create, 243704878
2014-03-20 07:16:32:0395, edge_create, Tuple[0,21,0.8501472861980931,1,0.0,1395314190089,1395314190089]
2014-03-20 07:16:32:0396, question_create, -828303744
2014-03-20 07:16:32:0396, edge_create, Tuple[0,22,0.8233266999120278,1,0.0,1395314190089,1395314190089]
2014-03-20 07:16:32:0397, question_create, -1010225970
2014-03-20 07:16:32:0397, edge_create, Tuple[0,23,0.2272971818722176,1,0.0,1395314190089,1395314190089]
2014-03-20 07:16:32:0398, question_create, 194919563
2014-03-20 07:16:32:0398, edge_create, Tuple[0,24,0.8954940048722372,1,0.0,1395314190089,1395314190089]
