2014-01-18 07:56:00:0797, setup_loaddata
2014-01-18 07:56:02:0283, setup_resizewin
2014-01-18 08:30:20:0480, list_mouseentered, 564
2014-01-18 08:35:48:0693, list_mouseexited, 
2014-01-18 08:35:49:0616, diag_itementered, id=10586, type=1
2014-01-18 08:35:49:0695, diag_itemexited, id=10586, type=1
