2013-12-08 10:46:34:0245, setup_loaddata
2013-12-08 10:46:34:0506, setup_resizewin
2013-12-08 10:46:35:0580, diag_itementered, id=7661, type=1
2013-12-08 10:46:35:0787, diag_itemexited, id=7661, type=1
2013-12-08 10:46:36:0044, list_mouseentered, 382
2013-12-08 10:46:38:0673, list_mouseexited, 
2013-12-08 10:46:39:0205, list_mouseentered, 382
2013-12-08 10:46:40:0968, list_mouseexited, 
