2014-03-17 07:30:46:0290, setup_loaddata
2014-03-17 07:30:46:0461, question_create, -766722299
2014-03-17 07:30:46:0695, answer_create, 133
2014-03-17 07:30:46:0695, edge_create, Tuple[0,1,0.6683892978049972,4,0.0,1395099045353,1395099045353]
2014-03-17 07:30:46:0695, answer_create, 183
2014-03-17 07:30:46:0695, edge_create, Tuple[0,2,0.14497348517325848,4,0.0,1395099045353,1395099045353]
2014-03-17 07:30:46:0695, answer_create, 190
2014-03-17 07:30:46:0695, edge_create, Tuple[0,3,0.10216870517316112,4,0.0,1395099045353,1395099045353]
2014-03-17 07:30:46:0695, answer_create, 540
2014-03-17 07:30:46:0695, edge_create, Tuple[0,4,0.3076851169912773,4,0.0,1395099045353,1395099045353]
2014-03-17 07:30:46:0695, answer_create, 939
2014-03-17 07:30:46:0695, edge_create, Tuple[0,5,0.7425132559228342,4,0.0,1395099045353,1395099045353]
2014-03-17 07:30:46:0695, answer_create, 6726
2014-03-17 07:30:46:0695, edge_create, Tuple[0,6,0.606391118117614,4,0.0,1395099045353,1395099045353]
2014-03-17 07:30:46:0695, answer_create, 21413
2014-03-17 07:30:46:0695, edge_create, Tuple[0,7,0.9272051674062645,4,0.0,1395099045353,1395099045353]
2014-03-17 07:30:46:0695, answer_create, 53547
2014-03-17 07:30:46:0695, edge_create, Tuple[0,8,0.5058500772010084,4,0.0,1395099045353,1395099045353]
2014-03-17 07:30:46:0695, answer_create, 74018
2014-03-17 07:30:46:0695, edge_create, Tuple[0,9,0.970817624536801,4,0.0,1395099045353,1395099045353]
2014-03-17 07:30:46:0695, answer_create, 144768
2014-03-17 07:30:46:0695, edge_create, Tuple[0,10,0.8543202040226647,4,0.0,1395099045353,1395099045353]
2014-03-17 07:30:46:0695, answer_create, 155146
2014-03-17 07:30:46:0695, edge_create, Tuple[0,11,0.10109681126490389,4,0.0,1395099045353,1395099045353]
2014-03-17 07:30:46:0695, answer_create, 161058
2014-03-17 07:30:46:0695, edge_create, Tuple[0,12,0.8860157070219565,4,0.0,1395099045353,1395099045353]
2014-03-17 07:30:46:0695, answer_create, 208799
2014-03-17 07:30:46:0695, edge_create, Tuple[0,13,0.22198919515373516,4,0.0,1395099045353,1395099045353]
2014-03-17 07:30:46:0711, answer_create, 3455575
2014-03-17 07:30:46:0711, edge_create, Tuple[0,14,0.45275198677826745,4,0.0,1395099045353,1395099045353]
2014-03-17 07:30:46:0711, answer_create, 12791308
2014-03-17 07:30:46:0711, edge_create, Tuple[0,15,0.433451353389534,4,0.0,1395099045353,1395099045353]
2014-03-17 07:30:46:0711, answer_create, 16483567
2014-03-17 07:30:46:0711, edge_create, Tuple[0,16,0.7996686508131703,4,0.0,1395099045353,1395099045353]
2014-03-17 07:30:46:0711, question_create, -1230045597
2014-03-17 07:30:46:0711, edge_create, Tuple[0,17,0.43548168877978066,1,0.0,1395099045353,1395099045353]
2014-03-17 07:30:46:0711, question_create, -2105990978
2014-03-17 07:30:46:0711, edge_create, Tuple[0,18,0.7249025613348457,1,0.0,1395099045353,1395099045353]
2014-03-17 07:30:46:0711, question_create, 605543829
2014-03-17 07:30:46:0711, edge_create, Tuple[0,19,0.7176314713767082,1,0.0,1395099045353,1395099045353]
2014-03-17 07:30:46:0711, question_create, -870451402
2014-03-17 07:30:46:0711, edge_create, Tuple[0,20,0.8626158647999167,1,0.0,1395099045353,1395099045353]
2014-03-17 07:30:46:0711, question_create, -1112279359
2014-03-17 07:30:46:0711, edge_create, Tuple[0,21,0.6432056137022413,1,0.0,1395099045353,1395099045353]
2014-03-17 07:30:46:0711, question_create, 1494284914
2014-03-17 07:30:46:0711, edge_create, Tuple[0,22,0.6127021390629396,1,0.0,1395099045353,1395099045353]
2014-03-17 07:30:46:0726, question_create, 140680674
2014-03-17 07:30:46:0726, edge_create, Tuple[0,23,0.8877136994595654,1,0.0,1395099045353,1395099045353]
2014-03-17 07:30:46:0726, question_create, -1321288163
2014-03-17 07:30:46:0726, edge_create, Tuple[0,24,0.4537436475372446,1,0.0,1395099045353,1395099045353]
