2014-10-31 05:30:48:0729, setup_loaddata
2014-10-31 05:30:54:0079, list_mouseentered, 1641682794
2014-10-31 05:30:54:0219, list_mouseexited
2014-10-31 05:30:59:0099, list_mouseentered, 2109443059
2014-10-31 05:30:59:0119, list_mouseexited
2014-10-31 05:31:04:0789, edge_create, Tuple[0,1,0.1850603245949468,5,0.0,1414747848089,1414747848089]
2014-10-31 05:31:04:0799, question_create, 123
2014-10-31 05:31:04:0799, edge_create, Tuple[1,2,0.7262615181031735,2,1.0,1414747848089,1414747848089]
2014-10-31 05:31:04:0799, question_create, 382
2014-10-31 05:31:04:0799, edge_create, Tuple[1,3,0.4741346818195177,2,1.0,1414747848089,1414747848089]
2014-10-31 05:31:04:0799, question_create, 564
2014-10-31 05:31:04:0799, edge_create, Tuple[1,4,0.2931984170932239,2,1.0,1414747848089,1414747848089]
2014-10-31 05:31:04:0799, question_create, 2158
2014-10-31 05:31:04:0799, edge_create, Tuple[1,5,0.0682967870851825,2,1.0,1414747848089,1414747848089]
2014-10-31 05:31:04:0799, question_create, 2931
2014-10-31 05:31:04:0799, edge_create, Tuple[1,6,0.1595853454895101,2,1.0,1414747848089,1414747848089]
2014-10-31 05:31:04:0799, question_create, 2968
2014-10-31 05:31:04:0799, edge_create, Tuple[1,7,0.7131581097190604,2,1.0,1414747848089,1414747848089]
2014-10-31 05:31:04:0799, question_create, 3049
2014-10-31 05:31:04:0799, edge_create, Tuple[1,8,0.578131790501579,2,1.0,1414747848089,1414747848089]
2014-10-31 05:31:04:0799, question_create, 4149
2014-10-31 05:31:04:0799, edge_create, Tuple[1,9,0.17447593573153275,2,1.0,1414747848089,1414747848089]
2014-10-31 05:31:04:0799, question_create, 4242
2014-10-31 05:31:04:0799, edge_create, Tuple[1,10,0.7264449301762442,2,1.0,1414747848089,1414747848089]
2014-10-31 05:31:04:0799, question_create, 5222
2014-10-31 05:31:04:0799, edge_create, Tuple[1,11,0.5596810576330219,2,1.0,1414747848089,1414747848089]
2014-10-31 05:31:04:0799, question_create, 5328
2014-10-31 05:31:04:0799, edge_create, Tuple[1,12,0.8888423454259688,2,1.0,1414747848089,1414747848089]
2014-10-31 05:31:04:0799, question_create, 5855
2014-10-31 05:31:04:0799, edge_create, Tuple[1,13,0.4559091064993106,2,1.0,1414747848089,1414747848089]
2014-10-31 05:31:04:0809, question_create, 6612
2014-10-31 05:31:04:0809, edge_create, Tuple[1,14,0.089006720987019,2,1.0,1414747848089,1414747848089]
2014-10-31 05:31:04:0809, question_create, 6658
2014-10-31 05:31:04:0809, edge_create, Tuple[1,15,0.7809714024654856,2,1.0,1414747848089,1414747848089]
2014-10-31 05:31:04:0809, question_create, 7291
2014-10-31 05:31:04:0809, edge_create, Tuple[1,16,0.6753586825134372,2,1.0,1414747848089,1414747848089]
2014-10-31 05:31:04:0809, question_create, 7539
2014-10-31 05:31:04:0809, edge_create, Tuple[1,17,0.34711390560055855,2,1.0,1414747848089,1414747848089]
2014-10-31 05:31:04:0809, question_create, 7596
2014-10-31 05:31:04:0809, edge_create, Tuple[1,18,0.95567825432542,2,1.0,1414747848089,1414747848089]
2014-10-31 05:31:04:0809, question_create, 7681
