2013-10-29 03:32:10:0184, setup_loaddata
2013-10-29 03:32:10:0316, setup_resizewin
2013-10-29 03:32:22:0545, setup_resizewin
2013-10-29 03:32:24:0892, diag_itementered, id=15690, type=1
2013-10-29 03:32:24:0911, diag_itemexited, id=15690, type=1
2013-10-29 03:32:24:0912, diag_itementered, id=27578, type=1
2013-10-29 03:32:24:0927, diag_itemexited, id=27578, type=1
2013-10-29 03:32:24:0929, diag_itementered, id=40480, type=1
2013-10-29 03:32:24:0938, diag_itemexited, id=40480, type=1
2013-10-29 03:32:24:0940, diag_itementered, id=6612, type=1
2013-10-29 03:32:24:0949, diag_itemexited, id=6612, type=1
2013-10-29 03:32:24:0953, diag_itementered, id=48249, type=1
2013-10-29 03:32:24:0976, diag_itemexited, id=48249, type=1
2013-10-29 03:32:54:0167, diag_itementered, id=54295, type=1
2013-10-29 03:32:54:0315, diag_itemexited, id=54295, type=1
2013-10-29 03:32:54:0485, diag_itementered, id=123, type=1
2013-10-29 03:32:54:0596, diag_itemexited, id=123, type=1
2013-10-29 03:32:54:0609, diag_itementered, id=35785, type=1
2013-10-29 03:32:56:0638, diag_itemexited, id=35785, type=1
2013-10-29 03:32:58:0956, list_mouseentered, 54886
2013-10-29 03:33:06:0617, list_mouseexited, 
2013-10-29 03:33:07:0792, diag_itementered, id=54295, type=1
2013-10-29 03:33:20:0635, diag_itemexited, id=54295, type=1
2013-10-29 03:33:21:0685, diag_itementered, id=54295, type=1
2013-10-29 03:33:24:0178, diag_itemexited, id=54295, type=1
2013-10-29 03:33:24:0301, diag_itementered, id=35785, type=1
2013-10-29 03:33:24:0311, diag_itemexited, id=35785, type=1
2013-10-29 03:33:25:0064, diag_itementered, id=19893, type=1
2013-10-29 03:33:25:0823, diag_itemexited, id=19893, type=1
2013-10-29 03:33:25:0827, diag_itementered, id=123, type=1
2013-10-29 03:33:25:0839, diag_itemexited, id=123, type=1
2013-10-29 03:33:26:0253, diag_itementered, id=24866, type=1
2013-10-29 03:33:27:0321, diag_itemexited, id=24866, type=1
2013-10-29 03:33:28:0179, diag_itementered, id=54295, type=1
2013-10-29 03:33:28:0239, diag_itemexited, id=54295, type=1
2013-10-29 03:33:29:0245, diag_itementered, id=54295, type=1
2013-10-29 03:33:59:0580, diag_itemexited, id=54295, type=1
2013-10-29 03:34:01:0021, diag_itementered, id=12144, type=1
2013-10-29 03:34:01:0029, diag_itemexited, id=12144, type=1
2013-10-29 03:34:01:0041, diag_itementered, id=35785, type=1
2013-10-29 03:34:01:0066, diag_itemexited, id=35785, type=1
2013-10-29 03:34:02:0602, list_mouseentered, 34571
2013-10-29 03:34:06:0664, list_mouseexited, 
2013-10-29 03:34:24:0490, list_mouseentered, 15496
2013-10-29 03:34:24:0576, list_mouseexited, 
2013-10-29 03:34:26:0406, diag_itementered, id=54295, type=1
2013-10-29 03:34:39:0851, diag_itemexited, id=54295, type=1
2013-10-29 03:34:42:0511, diag_itementered, id=54295, type=1
2013-10-29 03:34:42:0550, diag_itemexited, id=54295, type=1
2013-10-29 03:35:28:0369, diag_itementered, id=35785, type=1
2013-10-29 03:35:28:0378, diag_itemexited, id=35785, type=1
2013-10-29 03:35:28:0423, diag_itementered, id=12144, type=1
2013-10-29 03:35:28:0475, diag_itemexited, id=12144, type=1
2013-10-29 03:35:28:0620, diag_itementered, id=12144, type=1
2013-10-29 03:35:28:0683, diag_itemexited, id=12144, type=1
2013-10-29 03:35:28:0686, diag_itementered, id=25765, type=1
2013-10-29 03:35:28:0718, diag_itemexited, id=25765, type=1
2013-10-29 03:35:28:0720, diag_itementered, id=19893, type=1
2013-10-29 03:35:28:0755, diag_itemexited, id=19893, type=1
2013-10-29 03:35:28:0759, diag_itementered, id=15732, type=1
2013-10-29 03:35:28:0767, diag_itemexited, id=15732, type=1
2013-10-29 03:35:29:0529, diag_itementered, id=54295, type=1
2013-10-29 03:35:29:0540, diag_itemexited, id=54295, type=1
2013-10-29 03:35:30:0440, diag_itementered, id=12144, type=1
2013-10-29 03:35:30:0486, diag_itemexited, id=12144, type=1
