2014-01-29 11:39:05:0136, setup_loaddata
2014-01-29 11:39:05:0452, setup_resizewin
2014-01-29 11:39:46:0227, setup_loaddata
2014-01-29 11:39:46:0619, setup_resizewin
2014-01-29 11:39:48:0703, diag_itementered, id=7681, type=1
2014-01-29 11:39:49:0908, diag_itemexited, id=7681, type=1
2014-01-29 11:39:49:0941, diag_itementered, id=7681, type=1
2014-01-29 11:39:50:0045, diag_itemexited, id=7681, type=1
2014-01-29 11:39:50:0241, diag_itementered, id=18524, type=1
2014-01-29 11:39:50:0359, diag_itemexited, id=18524, type=1
2014-01-29 11:39:50:0362, diag_itementered, id=24623, type=1
2014-01-29 11:39:50:0464, diag_itemexited, id=24623, type=1
2014-01-29 11:39:50:0468, diag_itementered, id=27065, type=1
2014-01-29 11:39:50:0599, diag_itemexited, id=27065, type=1
2014-01-29 11:39:50:0602, diag_itementered, id=15695, type=1
2014-01-29 11:39:50:0695, diag_itemexited, id=15695, type=1
2014-01-29 11:39:50:0765, diag_itementered, id=20127, type=1
2014-01-29 11:39:50:0865, diag_itemexited, id=20127, type=1
2014-01-29 11:39:51:0231, diag_itementered, id=20127, type=1
2014-01-29 11:39:51:0349, diag_itemexited, id=20127, type=1
2014-01-29 11:39:51:0351, diag_itementered, id=14801, type=1
2014-01-29 11:39:51:0436, diag_itemexited, id=14801, type=1
2014-01-29 11:39:51:0597, diag_itementered, id=14801, type=1
2014-01-29 11:39:51:0728, diag_itemexited, id=14801, type=1
2014-01-29 11:39:52:0305, diag_itementered, id=19096, type=1
2014-01-29 11:39:52:0947, diag_itemexited, id=19096, type=1
2014-01-29 11:39:53:0125, diag_itementered, id=21652, type=1
2014-01-29 11:39:53:0207, diag_itemexited, id=21652, type=1
2014-01-29 11:39:54:0195, diag_itementered, id=21652, type=1
2014-01-29 11:39:54:0289, diag_itemexited, id=21652, type=1
2014-01-29 11:39:54:0299, diag_itementered, id=19347, type=1
2014-01-29 11:39:54:0398, diag_itemexited, id=19347, type=1
2014-01-29 11:39:54:0453, diag_itementered, id=19347, type=1
2014-01-29 11:39:54:0532, diag_itemexited, id=19347, type=1
2014-01-29 11:39:54:0535, diag_itementered, id=16689, type=1
2014-01-29 11:39:54:0684, diag_itemexited, id=16689, type=1
2014-01-29 11:39:54:0688, diag_itementered, id=19347, type=1
2014-01-29 11:39:55:0631, diag_itemexited, id=19347, type=1
2014-01-29 11:39:55:0876, diag_itementered, id=21652, type=1
2014-01-29 11:39:56:0279, diag_itemexited, id=21652, type=1
2014-01-29 11:39:56:0311, diag_itementered, id=17944, type=1
2014-01-29 11:39:56:0398, diag_itemexited, id=17944, type=1
2014-01-29 11:39:56:0499, diag_itementered, id=17944, type=1
2014-01-29 11:39:56:0596, diag_itemexited, id=17944, type=1
2014-01-29 11:39:56:0878, diag_itementered, id=16689, type=1
2014-01-29 11:39:56:0981, diag_itemexited, id=16689, type=1
2014-01-29 11:39:57:0451, diag_itementered, id=16689, type=1
2014-01-29 11:39:58:0812, diag_itemexited, id=16689, type=1
2014-01-29 11:39:58:0957, diag_itementered, id=19347, type=1
2014-01-29 11:40:00:0283, diag_itemexited, id=19347, type=1
2014-01-29 11:40:00:0545, diag_itementered, id=16689, type=1
2014-01-29 11:40:01:0021, diag_itemexited, id=16689, type=1
2014-01-29 11:40:01:0204, diag_itementered, id=19347, type=1
2014-01-29 11:40:01:0590, diag_itemexited, id=19347, type=1
2014-01-29 11:40:01:0642, diag_itementered, id=16689, type=1
2014-01-29 11:40:01:0651, diag_itemexited, id=16689, type=1
2014-01-29 11:40:02:0051, list_mouseentered, 123
2014-01-29 11:40:02:0088, list_mouseexited, 
2014-01-29 11:40:28:0480, diag_itementered, id=25033, type=1
2014-01-29 11:40:28:0539, diag_itemexited, id=25033, type=1
2014-01-29 11:40:28:0543, diag_itementered, id=27240, type=1
