2014-11-17 07:15:34:0819, setup_loaddata
2014-11-17 07:15:39:0845, diag_itemexited, id=14, type=4
2014-11-17 07:19:48:0247, diag_itemexited, id=8, type=4
2014-11-17 07:19:48:0247, diag_itementered, id=29689, type=1
2014-11-17 07:19:48:0309, diag_itemexited, id=29689, type=1
2014-11-17 07:19:48:0372, diag_itemexited, id=110, type=4
2014-11-17 07:19:48:0465, diag_itemexited, id=73, type=4
2014-11-17 07:19:48:0730, diag_itemexited, id=19, type=4
2014-11-17 07:20:37:0635, diag_itemexited, id=28, type=4
2014-11-17 07:20:37:0728, diag_itemexited, id=106, type=4
2014-11-17 07:20:37:0744, diag_itementered, id=33960, type=1
2014-11-17 07:20:37:0900, diag_itemexited, id=33960, type=1
2014-11-17 07:20:43:0146, list_mouseentered, 57484
2014-11-17 07:20:43:0209, list_mouseexited
2014-11-17 07:21:18:0741, list_mouseentered, 57484
2014-11-17 07:21:21:0951, list_mouseexited
