2014-03-25 03:26:57:0644, setup_loaddata
2014-03-25 03:26:58:0114, setup_loaddata
2014-03-25 03:26:58:0144, setup_resizewin
2014-03-25 03:27:12:0054, diag_itementered, id=4922, type=1
2014-03-25 03:27:12:0083, diag_itemexited, id=4922, type=1
2014-03-25 03:27:12:0187, diag_itementered, id=8318, type=1
2014-03-25 03:27:12:0211, diag_itemexited, id=8318, type=1
2014-03-25 03:27:12:0235, diag_itementered, id=2092, type=1
2014-03-25 03:27:12:0259, diag_itemexited, id=2092, type=1
2014-03-25 03:27:12:0707, diag_itementered, id=7779, type=1
2014-03-25 03:27:14:0419, edge_create, Tuple[0,1,0.7292925742921017,1,0.0,1395775616669,1395775616669]
2014-03-25 03:27:14:0421, edge_create, Tuple[1,2,0.4819328677579656,1,0.0,1395775616669,1395775616669]
2014-03-25 03:27:14:0422, edge_create, Tuple[1,3,0.14131426262778013,1,0.0,1395775616669,1395775616669]
2014-03-25 03:27:14:0423, edge_create, Tuple[1,4,0.14067399306278305,1,0.0,1395775616669,1395775616669]
2014-03-25 03:27:14:0424, edge_create, Tuple[1,5,0.2993501317253865,1,0.0,1395775616669,1395775616669]
2014-03-25 03:27:14:0425, edge_create, Tuple[1,6,0.2450578446332281,1,0.0,1395775616669,1395775616669]
2014-03-25 03:27:14:0426, edge_create, Tuple[1,7,0.11886433736415769,1,0.0,1395775616669,1395775616669]
2014-03-25 03:27:14:0427, edge_create, Tuple[1,8,0.9029879564658035,1,0.0,1395775616669,1395775616669]
2014-03-25 03:27:14:0428, edge_create, Tuple[1,9,0.4719091922276586,1,0.0,1395775616669,1395775616669]
2014-03-25 03:27:14:0429, edge_create, Tuple[1,10,0.30516856852393504,1,0.0,1395775616669,1395775616669]
2014-03-25 03:27:14:0430, edge_create, Tuple[1,11,0.9852997167612055,1,0.0,1395775616669,1395775616669]
2014-03-25 03:27:14:0431, edge_create, Tuple[1,12,0.7957474458947995,1,0.0,1395775616669,1395775616669]
2014-03-25 03:27:14:0432, edge_create, Tuple[1,13,0.5359289587825392,1,0.0,1395775616669,1395775616669]
2014-03-25 03:27:14:0433, edge_create, Tuple[1,14,0.2918558174308594,1,0.0,1395775616669,1395775616669]
2014-03-25 03:27:14:0434, edge_create, Tuple[1,15,0.7758019791236251,1,0.0,1395775616669,1395775616669]
2014-03-25 03:27:14:0435, edge_create, Tuple[1,16,0.8722656049218538,1,0.0,1395775616669,1395775616669]
2014-03-25 03:27:14:0436, edge_create, Tuple[1,17,0.07370680013949926,1,0.0,1395775616669,1395775616669]
2014-03-25 03:27:14:0572, diag_itemclicked, id=7779, type=1
2014-03-25 03:27:14:0573, diag_itemexited, id=7779, type=1
2014-03-25 03:27:17:0449, diag_itementered, id=5078, type=1
2014-03-25 03:27:17:0463, diag_itemexited, id=5078, type=1
2014-03-25 03:27:17:0487, diag_itementered, id=5222, type=1
2014-03-25 03:27:17:0495, diag_itemexited, id=5222, type=1
2014-03-25 03:27:17:0496, diag_itementered, id=1641682794, type=0
2014-03-25 03:27:17:0512, diag_itemexited, id=1641682794, type=0
2014-03-25 03:27:17:0512, diag_itementered, id=5328, type=1
2014-03-25 03:27:17:0528, diag_itemexited, id=5328, type=1
2014-03-25 03:27:17:0536, diag_itementered, id=8968, type=1
2014-03-25 03:27:17:0544, diag_itemexited, id=8968, type=1
2014-03-25 03:27:17:0553, diag_itementered, id=6658, type=1
2014-03-25 03:27:17:0576, diag_itemexited, id=6658, type=1
2014-03-25 03:27:18:0032, diag_itementered, id=2968, type=1
2014-03-25 03:27:19:0518, edge_create, Tuple[0,1,0.1724506032658677,1,0.0,1395775616669,1395775616669]
2014-03-25 03:27:19:0519, edge_create, Tuple[1,2,0.7418442106530234,1,0.0,1395775616669,1395775616669]
2014-03-25 03:27:19:0520, edge_create, Tuple[1,3,0.1632679143165845,1,0.0,1395775616669,1395775616669]
2014-03-25 03:27:19:0521, edge_create, Tuple[1,4,0.3290868996123567,1,0.0,1395775616669,1395775616669]
2014-03-25 03:27:19:0522, edge_create, Tuple[1,5,0.9659648773112707,1,0.0,1395775616669,1395775616669]
2014-03-25 03:27:19:0523, edge_create, Tuple[1,6,0.9408416012020392,1,0.0,1395775616669,1395775616669]
2014-03-25 03:27:19:0524, edge_create, Tuple[1,7,0.5330856139945003,1,0.0,1395775616669,1395775616669]
2014-03-25 03:27:19:0525, edge_create, Tuple[1,8,0.8998773343918789,1,0.0,1395775616669,1395775616669]
2014-03-25 03:27:19:0526, edge_create, Tuple[1,9,0.47204411667790225,1,0.0,1395775616669,1395775616669]
2014-03-25 03:27:19:0532, diag_itemclicked, id=2968, type=1
2014-03-25 03:27:23:0969, diag_itemexited, id=2968, type=1
