2014-03-18 04:05:47:0740, setup_loaddata
2014-03-18 04:05:48:0167, edge_create, Tuple[0,38,0.32468313294508655,1,0.0,1395129946793,1395129946793]
2014-03-18 04:05:48:0167, question_create, -1480125536
2014-03-18 04:05:48:0168, edge_create, Tuple[0,39,0.6248496729806888,1,0.0,1395129946793,1395129946793]
2014-03-18 04:05:48:0168, question_create, -900173579
2014-03-18 04:05:48:0169, edge_create, Tuple[0,40,0.4906771597066498,1,0.0,1395129946793,1395129946793]
2014-03-18 04:05:48:0228, setup_resizewin
2014-03-18 04:05:48:0837, diag_itementered, id=4080, type=1
2014-03-18 04:05:48:0913, diag_itemexited, id=4080, type=1
2014-03-18 04:05:59:0348, list_mouseentered, 382
2014-03-18 04:05:59:0418, list_mouseexited
