2014-02-10 01:44:55:0992, setup_loaddata
2014-02-10 01:44:56:0695, setup_resizewin
2014-02-10 01:44:57:0504, diag_itementered, id=2011904884, type=0
2014-02-10 01:44:58:0004, diag_itemclicked, id=2011904884, type=0
2014-02-10 01:44:58:0445, diag_itemexited, id=2011904884, type=0
2014-02-10 01:44:59:0389, list_mouseentered, 382
2014-02-10 01:44:59:0539, list_mouseexited, 
2014-02-10 01:45:00:0050, list_mouseentered, 126
2014-02-10 01:45:00:0187, list_mouseexited, 
