2014-11-05 01:01:53:0775, edge_create, Tuple[1,56,0.18466520749706883,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0775, edge_create, Tuple[1,57,0.23071267309783017,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0775, edge_create, Tuple[1,58,0.14359729626955686,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0775, edge_create, Tuple[1,59,0.42306119984144663,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0775, edge_create, Tuple[1,60,0.24664282059820475,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0775, edge_create, Tuple[1,61,0.9729306228460363,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0775, edge_create, Tuple[1,62,0.870859117634473,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0775, edge_create, Tuple[1,63,0.5328480865941895,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0775, edge_create, Tuple[1,64,0.9595992143601046,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0775, edge_create, Tuple[1,65,0.5104075491720913,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0791, edge_create, Tuple[1,66,0.4844949094011932,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0791, edge_create, Tuple[1,67,0.7667357058422318,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0791, edge_create, Tuple[1,68,0.7927946644811037,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0791, edge_create, Tuple[1,69,0.5046524854518578,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0791, edge_create, Tuple[1,70,0.9592385249715555,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0791, edge_create, Tuple[1,71,0.46621323988752583,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0791, edge_create, Tuple[1,72,0.6091743096190474,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0791, edge_create, Tuple[1,73,0.7074104327258565,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0791, edge_create, Tuple[1,74,0.34043606670191795,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0791, edge_create, Tuple[1,75,0.2929660171563201,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0791, edge_create, Tuple[1,76,0.15518554737486356,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0791, edge_create, Tuple[1,77,0.2612441709113321,1,0.0,1415167223791,1415167223791]
