2014-04-15 01:35:58:0618, setup_loaddata
2014-04-15 01:37:34:0443, edge_create, Tuple[1,5,0.2287550463176966,1,0.0,1397583358257,1397583358257]
2014-04-15 01:37:34:0444, edge_create, Tuple[1,6,0.809697999567725,1,0.0,1397583358257,1397583358257]
2014-04-15 01:37:34:0445, edge_create, Tuple[1,7,0.07635511205485435,1,0.0,1397583358257,1397583358257]
2014-04-15 01:37:34:0445, edge_create, Tuple[1,8,0.21103389220473245,1,0.0,1397583358257,1397583358257]
2014-04-15 01:37:34:0446, edge_create, Tuple[1,9,0.7095481721237917,1,0.0,1397583358257,1397583358257]
2014-04-15 01:37:34:0447, edge_create, Tuple[1,10,0.5399020005231967,1,0.0,1397583358257,1397583358257]
2014-04-15 01:37:34:0448, edge_create, Tuple[1,11,0.8290223241502257,1,0.0,1397583358257,1397583358257]
2014-04-15 01:37:34:0449, edge_create, Tuple[1,12,0.35738486132016833,1,0.0,1397583358257,1397583358257]
2014-04-15 01:37:34:0449, edge_create, Tuple[1,13,0.4404375097239346,1,0.0,1397583358257,1397583358257]
2014-04-15 01:37:34:0450, edge_create, Tuple[1,14,0.23795073404749323,1,0.0,1397583358257,1397583358257]
2014-04-15 01:37:34:0451, edge_create, Tuple[1,15,0.5824814285645791,1,0.0,1397583358257,1397583358257]
2014-04-15 01:37:34:0452, edge_create, Tuple[1,16,0.7869080917148001,1,0.0,1397583358257,1397583358257]
2014-04-15 01:37:34:0453, edge_create, Tuple[1,17,0.38835758820263366,1,0.0,1397583358257,1397583358257]
2014-04-15 01:37:34:0453, edge_create, Tuple[1,18,0.7223446892134524,1,0.0,1397583358257,1397583358257]
2014-04-15 01:37:34:0454, edge_create, Tuple[1,19,0.2167175320926853,1,0.0,1397583358257,1397583358257]
2014-04-15 01:37:34:0455, edge_create, Tuple[1,20,0.995388833144089,1,0.0,1397583358257,1397583358257]
2014-04-15 01:37:34:0456, edge_create, Tuple[1,21,0.6305499638828442,1,0.0,1397583358257,1397583358257]
2014-04-15 01:37:34:0456, edge_create, Tuple[1,22,0.1839112321757791,1,0.0,1397583358257,1397583358257]
2014-04-15 01:37:34:0457, edge_create, Tuple[1,23,0.31389815764602325,1,0.0,1397583358257,1397583358257]
2014-04-15 01:37:34:0458, edge_create, Tuple[1,24,0.16760143122547855,1,0.0,1397583358257,1397583358257]
2014-04-15 01:37:34:0458, edge_create, Tuple[1,25,0.5701295898021862,1,0.0,1397583358257,1397583358257]
2014-04-15 01:37:34:0459, edge_create, Tuple[0,26,0.10814889553272122,2,1.0,1397583358257,1397583358257]
2014-04-15 01:37:34:0460, pattern_create, 1029671423
2014-04-15 01:37:34:0460, edge_create, Tuple[26,27,0.1435838952992704,2,1.0,1397583358257,1397583358257]
2014-04-15 01:37:34:0496, discussion_open, 123
2014-04-15 01:37:34:0497, diag_itemclicked, id=123, type=1
2014-04-15 01:37:34:0497, diag_itemexited, id=123, type=1
2014-04-15 01:37:36:0101, diag_itementered, id=-2116465668, type=3
2014-04-15 01:37:36:0146, diag_itemexited, id=-2116465668, type=3
2014-04-15 01:37:36:0147, diag_itementered, id=0.2627411243982404, type=1
2014-04-15 01:37:36:0163, diag_itemexited, id=0.2627411243982404, type=1
2014-04-15 01:37:36:0194, diag_itementered, id=123, type=1
2014-04-15 01:37:36:0242, diag_itemexited, id=123, type=1
2014-04-15 01:37:36:0266, diag_itementered, id=0.5701295898021862, type=1
2014-04-15 01:37:36:0281, diag_itemexited, id=0.5701295898021862, type=1
2014-04-15 01:37:36:0387, diag_itementered, id=0.995388833144089, type=1
2014-04-15 01:37:36:0411, diag_itemexited, id=0.995388833144089, type=1
2014-04-15 01:37:36:0413, diag_itementered, id=0.2167175320926853, type=1
2014-04-15 01:37:36:0432, diag_itemexited, id=0.2167175320926853, type=1
2014-04-15 01:37:36:0442, diag_itementered, id=0.7223446892134524, type=1
2014-04-15 01:37:36:0458, diag_itemexited, id=0.7223446892134524, type=1
2014-04-15 01:37:36:0603, diag_itementered, id=33262, type=1
2014-04-15 01:37:36:0623, diag_itemexited, id=33262, type=1
2014-04-15 01:37:36:0624, diag_itementered, id=30696, type=1
2014-04-15 01:37:36:0645, diag_itemexited, id=30696, type=1
2014-04-15 01:37:36:0699, diag_itementered, id=0.35738486132016833, type=1
2014-04-15 01:37:36:0728, diag_itemexited, id=0.35738486132016833, type=1
2014-04-15 01:37:36:0770, diag_itementered, id=0.5399020005231967, type=1
2014-04-15 01:37:36:0788, diag_itemexited, id=0.5399020005231967, type=1
2014-04-15 01:37:36:0891, diag_itementered, id=0.07635511205485435, type=1
2014-04-15 01:37:36:0925, diag_itemexited, id=0.07635511205485435, type=1
2014-04-15 01:37:36:0971, diag_itementered, id=0.2287550463176966, type=1
2014-04-15 01:37:36:0983, diag_itemexited, id=0.2287550463176966, type=1
2014-04-15 01:37:37:0010, diag_itementered, id=0.1394537116389446, type=1
2014-04-15 01:37:37:0026, diag_itemexited, id=0.1394537116389446, type=1
2014-04-15 01:37:37:0204, diag_itementered, id=0.1435838952992704, type=2
2014-04-15 01:37:37:0236, diag_itemexited, id=0.1435838952992704, type=2
2014-04-15 01:37:37:0339, diag_itementered, id=0.16760143122547855, type=1
2014-04-15 01:37:37:0370, diag_itemexited, id=0.16760143122547855, type=1
2014-04-15 01:37:37:0533, diag_itementered, id=54295, type=1
2014-04-15 01:37:37:0548, diag_itemexited, id=54295, type=1
2014-04-15 01:37:37:0578, diag_itementered, id=42383, type=1
2014-04-15 01:37:37:0626, diag_itemexited, id=42383, type=1
2014-04-15 01:37:37:0835, diag_itementered, id=42383, type=1
2014-04-15 01:37:37:0858, diag_itemexited, id=42383, type=1
2014-04-15 01:37:37:0891, diag_itementered, id=0.6305499638828442, type=1
2014-04-15 01:37:37:0904, diag_itemexited, id=0.6305499638828442, type=1
2014-04-15 01:37:37:0978, diag_itementered, id=0.1839112321757791, type=1
2014-04-15 01:37:37:0994, diag_itemexited, id=0.1839112321757791, type=1
2014-04-15 01:37:38:0190, diag_itementered, id=62490, type=1
2014-04-15 01:37:38:0212, diag_itemexited, id=62490, type=1
2014-04-15 01:37:38:0213, diag_itementered, id=54295, type=1
2014-04-15 01:37:38:0234, diag_itemexited, id=54295, type=1
2014-04-15 01:37:39:0828, list_mouseentered, 123
2014-04-15 01:37:39:0850, list_mouseexited
