2014-03-21 06:22:13:0531, setup_loaddata
2014-03-21 06:22:13:0718, question_create, -31509418
2014-03-21 06:22:15:0044, question_create, -1301833696
2014-03-21 06:22:15:0060, edge_create, Tuple[0,1,0.9028024527263028,1,0.0,1395397332547,1395397332547]
2014-03-21 06:22:15:0060, question_create, 1805432512
2014-03-21 06:22:15:0060, edge_create, Tuple[0,2,0.8716382642298428,1,0.0,1395397332547,1395397332547]
2014-03-21 06:22:15:0060, question_create, 1090268850
2014-03-21 06:22:15:0060, edge_create, Tuple[0,3,0.30150566125364553,1,0.0,1395397332547,1395397332547]
2014-03-21 06:22:15:0060, question_create, -1141743051
2014-03-21 06:22:15:0060, edge_create, Tuple[0,4,0.8236088865361636,1,0.0,1395397332547,1395397332547]
2014-03-21 06:22:15:0060, question_create, 291851055
2014-03-21 06:22:15:0060, edge_create, Tuple[0,5,0.030309298447092736,1,0.0,1395397332547,1395397332547]
2014-03-21 06:22:15:0060, question_create, -1058807022
2014-03-21 06:22:15:0060, edge_create, Tuple[0,6,0.6665029738459898,1,0.0,1395397332547,1395397332547]
2014-03-21 06:22:15:0060, question_create, -1122427194
2014-03-21 06:22:15:0060, edge_create, Tuple[0,7,0.5209171264593278,1,0.0,1395397332547,1395397332547]
2014-03-21 06:22:15:0060, question_create, 1059776686
2014-03-21 06:22:15:0060, edge_create, Tuple[0,8,0.2685783543311817,1,0.0,1395397332547,1395397332547]
2014-03-21 06:22:15:0060, question_create, 565052846
2014-03-21 06:22:15:0076, edge_create, Tuple[0,9,0.8658919574965117,1,0.0,1395397332547,1395397332547]
2014-03-21 06:22:15:0076, question_create, 1709255408
2014-03-21 06:22:15:0076, edge_create, Tuple[0,10,0.44647259315249,1,0.0,1395397332547,1395397332547]
2014-03-21 06:22:15:0076, question_create, -1790350479
2014-03-21 06:22:15:0076, edge_create, Tuple[0,11,0.21542904895225234,1,0.0,1395397332547,1395397332547]
2014-03-21 06:22:15:0076, question_create, -1994660945
2014-03-21 06:22:15:0076, edge_create, Tuple[0,12,0.22007445490211985,1,0.0,1395397332547,1395397332547]
2014-03-21 06:22:15:0076, question_create, -1377811217
2014-03-21 06:22:15:0076, edge_create, Tuple[0,13,0.185224822221275,1,0.0,1395397332547,1395397332547]
2014-03-21 06:22:15:0076, question_create, 478613766
2014-03-21 06:22:15:0076, edge_create, Tuple[0,14,0.6878797216270193,1,0.0,1395397332547,1395397332547]
2014-03-21 06:22:15:0076, question_create, 1544847474
2014-03-21 06:22:15:0076, edge_create, Tuple[0,15,0.09640046070728314,1,0.0,1395397332547,1395397332547]
2014-03-21 06:22:15:0076, question_create, -1052538655
2014-03-21 06:22:15:0076, edge_create, Tuple[0,16,0.41234325677670036,1,0.0,1395397332547,1395397332547]
2014-03-21 06:22:15:0076, question_create, -1116057788
2014-03-21 06:22:15:0076, edge_create, Tuple[0,17,0.3672844367239223,1,0.0,1395397332547,1395397332547]
2014-03-21 06:22:15:0076, question_create, 1726315926
2014-03-21 06:22:15:0076, edge_create, Tuple[0,18,0.25189249259489155,1,0.0,1395397332547,1395397332547]
2014-03-21 06:22:15:0076, question_create, -953532791
2014-03-21 06:22:15:0076, edge_create, Tuple[0,19,0.27334623562042837,1,0.0,1395397332547,1395397332547]
2014-03-21 06:22:15:0076, question_create, 1972541387
2014-03-21 06:22:15:0076, edge_create, Tuple[0,20,0.7149129072572104,1,0.0,1395397332547,1395397332547]
2014-03-21 06:22:15:0076, question_create, -1435938384
2014-03-21 06:22:15:0091, edge_create, Tuple[0,21,0.42261948732162,1,0.0,1395397332547,1395397332547]
2014-03-21 06:22:15:0091, question_create, -1401258168
2014-03-21 06:22:15:0092, edge_create, Tuple[0,22,0.28275433511197534,1,0.0,1395397332547,1395397332547]
2014-03-21 06:22:15:0092, question_create, 893375500
2014-03-21 06:22:15:0092, edge_create, Tuple[0,23,0.6683465525661512,1,0.0,1395397332547,1395397332547]
2014-03-21 06:22:15:0092, question_create, 881372767
2014-03-21 06:22:15:0092, edge_create, Tuple[0,24,0.6921153635912102,1,0.0,1395397332547,1395397332547]
2014-03-21 06:22:15:0170, setup_resizewin
2014-03-21 06:22:44:0545, list_mouseentered, 382
2014-03-21 06:22:45:0356, list_mouseexited
2014-03-21 06:22:52:0361, list_mouseentered, 126
2014-03-21 06:22:52:0875, list_mouseexited
