2014-03-05 01:00:18:0932, setup_loaddata
2014-03-05 01:00:19:0113, setup_resizewin
2014-03-05 01:00:29:0657, list_mouseexited
2014-03-05 01:16:41:0484, list_mouseexited
2014-03-05 01:18:52:0237, diag_itementered, id=6612, type=1
2014-03-05 01:19:33:0016, diag_itemexited, id=6612, type=1
