2013-11-25 10:09:00:0124, setup_loaddata
2013-11-25 10:09:00:0314, setup_resizewin
2013-11-25 10:09:02:0187, diag_itementered, id=62650, type=1
2013-11-25 10:09:02:0201, diag_itemexited, id=62650, type=1
2013-11-25 10:09:02:0283, diag_itementered, id=46898, type=1
2013-11-25 10:09:02:0380, diag_itemexited, id=46898, type=1
2013-11-25 10:09:02:0850, diag_itementered, id=46898, type=1
2013-11-25 10:09:07:0444, diag_itemexited, id=46898, type=1
2013-11-25 10:09:07:0562, list_mouseentered, 15496
2013-11-25 10:09:07:0667, list_mouseexited, 
2013-11-25 10:09:16:0761, setup_loaddata
2013-11-25 10:09:16:0899, setup_resizewin
2013-11-25 10:09:22:0678, diag_itementered, id=-1596700516, type=0
2013-11-25 10:09:23:0135, diag_itemexited, id=-1596700516, type=0
2013-11-25 10:09:23:0830, diag_itementered, id=65668, type=1
2013-11-25 10:09:23:0973, diag_itemexited, id=65668, type=1
2013-11-25 10:09:24:0387, diag_itementered, id=27581, type=1
2013-11-25 10:09:24:0877, diag_itemexited, id=27581, type=1
2013-11-25 10:09:25:0111, diag_itementered, id=15496, type=1
2013-11-25 10:09:27:0520, diag_itemexited, id=15496, type=1
2013-11-25 10:09:27:0522, diag_itementered, id=34571, type=1
2013-11-25 10:09:27:0543, diag_itemexited, id=34571, type=1
2013-11-25 10:09:27:0551, diag_itementered, id=39399, type=1
2013-11-25 10:09:27:0583, diag_itemexited, id=39399, type=1
2013-11-25 10:09:27:0591, diag_itementered, id=40471, type=1
2013-11-25 10:09:27:0607, diag_itemexited, id=40471, type=1
2013-11-25 10:09:27:0615, diag_itementered, id=15528, type=1
2013-11-25 10:09:27:0631, diag_itemexited, id=15528, type=1
2013-11-25 10:09:27:0781, list_mouseentered, 26458
2013-11-25 10:09:27:0861, list_mouseexited, 
2013-11-25 10:09:29:0278, list_mouseentered, 54886
2013-11-25 10:09:29:0797, list_mouseexited, 
2013-11-25 10:09:33:0088, search_update, x
2013-11-25 10:09:33:0309, search_update, xm
2013-11-25 10:09:33:0685, search_update, xml
2013-11-25 10:09:37:0005, search_update, xm
2013-11-25 10:09:37:0627, search_update, x
2013-11-25 10:09:38:0043, search_update, 
2013-11-25 10:09:40:0329, search_update, j
2013-11-25 10:09:40:0432, search_update, ja
2013-11-25 10:09:41:0691, search_update, jav
2013-11-25 10:09:42:0805, search_update, java
2013-11-25 10:09:44:0793, search_update, java 
2013-11-25 10:09:45:0043, search_update, java x
2013-11-25 10:09:45:0287, search_update, java xm
2013-11-25 10:09:45:0435, search_update, java xml
2013-11-25 10:09:46:0200, search_update, java xm
