2014-03-25 10:10:24:0961, setup_loaddata
2014-03-25 10:10:25:0413, setup_loaddata
2014-03-25 10:10:25:0491, setup_resizewin
2014-03-25 10:10:30:0796, diag_itementered, id=9361, type=1
2014-03-25 10:10:30:0843, diag_itemexited, id=9361, type=1
