2014-05-06 11:10:29:0326, setup_loaddata
2014-05-06 11:11:29:0727, edge_create, Tuple[1,7,0.08873566230016972,4,0.0,1399432229030,1399432229030]
2014-05-06 11:11:29:0727, answer_create, 93675
2014-05-06 11:11:29:0727, edge_create, Tuple[1,8,0.20764827313320378,4,0.0,1399432229030,1399432229030]
2014-05-06 11:11:29:0728, answer_create, 382692
2014-05-06 11:11:29:0728, edge_create, Tuple[1,9,0.6189428984904362,4,0.0,1399432229030,1399432229030]
2014-05-06 11:11:29:0729, answer_create, 488978
2014-05-06 11:11:29:0729, edge_create, Tuple[1,10,0.31544615916424057,4,0.0,1399432229030,1399432229030]
2014-05-06 11:11:29:0729, answer_create, 489089
2014-05-06 11:11:29:0730, edge_create, Tuple[1,11,0.4871341332451875,4,0.0,1399432229030,1399432229030]
2014-05-06 11:11:29:0730, answer_create, 508379
2014-05-06 11:11:29:0731, edge_create, Tuple[1,12,0.6416656198289924,4,0.0,1399432229030,1399432229030]
2014-05-06 11:11:29:0731, answer_create, 895584
2014-05-06 11:11:29:0731, edge_create, Tuple[1,13,0.006130474620207327,4,0.0,1399432229030,1399432229030]
2014-05-06 11:11:29:0732, answer_create, 1024869
2014-05-06 11:11:29:0732, edge_create, Tuple[1,14,0.8427037931238168,4,0.0,1399432229030,1399432229030]
2014-05-06 11:11:29:0732, answer_create, 2032739
2014-05-06 11:11:29:0733, edge_create, Tuple[1,15,0.06103645087845422,4,0.0,1399432229030,1399432229030]
2014-05-06 11:11:29:0733, answer_create, 6393609
2014-05-06 11:11:29:0733, edge_create, Tuple[1,16,0.8518152191020715,4,0.0,1399432229030,1399432229030]
2014-05-06 11:11:29:0735, edge_create, Tuple[0,17,0.40443582536747136,1,0.0,1399432229030,1399432229030]
2014-05-06 11:11:29:0735, edge_create, Tuple[17,18,0.6208808831663323,1,0.0,1399432229030,1399432229030]
2014-05-06 11:11:29:0736, edge_create, Tuple[17,19,0.18826340620585091,1,0.0,1399432229030,1399432229030]
2014-05-06 11:11:29:0737, edge_create, Tuple[17,20,0.8222890633603257,1,0.0,1399432229030,1399432229030]
2014-05-06 11:11:29:0738, edge_create, Tuple[17,21,0.16145199448305203,1,0.0,1399432229030,1399432229030]
2014-05-06 11:11:29:0738, edge_create, Tuple[17,22,0.5606188494090715,1,0.0,1399432229030,1399432229030]
2014-05-06 11:11:29:0739, edge_create, Tuple[17,23,0.4610387198525301,1,0.0,1399432229030,1399432229030]
2014-05-06 11:11:29:0740, edge_create, Tuple[17,24,0.8721697588570766,1,0.0,1399432229030,1399432229030]
2014-05-06 11:11:29:0741, edge_create, Tuple[17,25,0.9814101673328043,1,0.0,1399432229030,1399432229030]
2014-05-06 11:11:29:0774, discussion_open, 22697
2014-05-06 11:11:29:0775, diag_itemclicked, id=22697, type=1
2014-05-06 11:11:30:0730, diag_itemexited, id=22697, type=1
2014-05-06 11:11:30:0916, diag_itementered, id=23048, type=21
2014-05-06 11:11:30:0978, diag_itemexited, id=23048, type=21
2014-05-06 11:11:32:0374, list_mouseentered, 56954
2014-05-06 11:11:32:0409, list_mouseexited
2014-05-06 11:11:32:0516, diag_itementered, id=23048, type=21
2014-05-06 11:11:33:0066, diag_itemexited, id=23048, type=21
2014-05-06 11:11:34:0277, diag_itementered, id=23295, type=20
2014-05-06 11:11:34:0320, diag_itemexited, id=23295, type=20
2014-05-06 11:11:34:0364, diag_itementered, id=37028, type=20
2014-05-06 11:11:34:0382, diag_itemexited, id=37028, type=20
2014-05-06 11:11:34:0621, diag_itementered, id=0.3949994511096836, type=4
2014-05-06 11:11:34:0654, diag_itemexited, id=0.3949994511096836, type=4
2014-05-06 11:11:35:0037, diag_itementered, id=93675, type=20
2014-05-06 11:11:35:0101, diag_itemexited, id=93675, type=20
2014-05-06 11:11:51:0954, edge_create, Tuple[0,501,0.6830993787860946,2,1.0,1399431278667,1399431278667]
2014-05-06 11:11:52:0270, pattern_change_open
2014-05-06 11:11:52:0301, edge_create, Tuple[0,1,0.4032170802574223,4,0.0,1399432229030,1399432229030]
2014-05-06 11:11:52:0302, answer_create, 23048
2014-05-06 11:11:52:0302, edge_create, Tuple[1,2,0.005776562726110046,4,0.0,1399432229030,1399432229030]
2014-05-06 11:11:52:0303, answer_create, 23295
2014-05-06 11:11:52:0303, edge_create, Tuple[1,3,0.03476703669444825,4,0.0,1399432229030,1399432229030]
2014-05-06 11:11:52:0304, answer_create, 27786
2014-05-06 11:11:52:0304, edge_create, Tuple[1,4,0.1078096649711564,4,0.0,1399432229030,1399432229030]
2014-05-06 11:11:52:0304, answer_create, 28015
2014-05-06 11:11:52:0305, edge_create, Tuple[1,5,0.30210287643751266,4,0.0,1399432229030,1399432229030]
2014-05-06 11:11:52:0305, answer_create, 37028
2014-05-06 11:11:52:0306, edge_create, Tuple[1,6,0.6470798728235055,4,0.0,1399432229030,1399432229030]
2014-05-06 11:11:52:0306, answer_create, 92998
2014-05-06 11:11:52:0306, edge_create, Tuple[1,7,0.6103154284013348,4,0.0,1399432229030,1399432229030]
2014-05-06 11:11:52:0307, answer_create, 93675
2014-05-06 11:11:52:0307, edge_create, Tuple[1,8,0.8651262441727416,4,0.0,1399432229030,1399432229030]
2014-05-06 11:11:52:0308, answer_create, 382692
2014-05-06 11:11:52:0308, edge_create, Tuple[1,9,0.18186765481636924,4,0.0,1399432229030,1399432229030]
2014-05-06 11:11:52:0308, answer_create, 488978
2014-05-06 11:11:52:0309, edge_create, Tuple[1,10,0.7346552077150634,4,0.0,1399432229030,1399432229030]
2014-05-06 11:11:52:0309, answer_create, 489089
2014-05-06 11:11:52:0310, edge_create, Tuple[1,11,0.6048930095494289,4,0.0,1399432229030,1399432229030]
2014-05-06 11:11:52:0310, answer_create, 508379
2014-05-06 11:11:52:0310, edge_create, Tuple[1,12,0.9071610014790388,4,0.0,1399432229030,1399432229030]
2014-05-06 11:11:52:0311, answer_create, 895584
2014-05-06 11:11:52:0311, edge_create, Tuple[1,13,0.1457696021955026,4,0.0,1399432229030,1399432229030]
2014-05-06 11:11:52:0311, answer_create, 1024869
2014-05-06 11:11:52:0312, edge_create, Tuple[1,14,0.6741552023295919,4,0.0,1399432229030,1399432229030]
2014-05-06 11:11:52:0312, answer_create, 2032739
2014-05-06 11:11:52:0312, edge_create, Tuple[1,15,0.29908333847305446,4,0.0,1399432229030,1399432229030]
2014-05-06 11:11:52:0313, answer_create, 6393609
2014-05-06 11:11:52:0313, edge_create, Tuple[1,16,0.2889459100338698,4,0.0,1399432229030,1399432229030]
2014-05-06 11:11:52:0314, edge_create, Tuple[0,17,0.6708237790085042,1,0.0,1399432229030,1399432229030]
2014-05-06 11:11:52:0315, edge_create, Tuple[17,18,0.5720365759438897,1,0.0,1399432229030,1399432229030]
2014-05-06 11:11:52:0316, edge_create, Tuple[17,19,0.6768749270537172,1,0.0,1399432229030,1399432229030]
2014-05-06 11:11:52:0316, edge_create, Tuple[17,20,0.996915513226358,1,0.0,1399432229030,1399432229030]
2014-05-06 11:11:52:0317, edge_create, Tuple[17,21,0.9512671899202978,1,0.0,1399432229030,1399432229030]
2014-05-06 11:11:52:0318, edge_create, Tuple[17,22,0.5072861830019184,1,0.0,1399432229030,1399432229030]
2014-05-06 11:11:52:0319, edge_create, Tuple[17,23,0.0130631104225164,1,0.0,1399432229030,1399432229030]
2014-05-06 11:11:52:0319, edge_create, Tuple[17,24,0.3127794242831148,1,0.0,1399432229030,1399432229030]
2014-05-06 11:11:52:0320, edge_create, Tuple[17,25,0.05610775479169505,1,0.0,1399432229030,1399432229030]
2014-05-06 11:11:52:0328, discussion_open, 22697
2014-05-06 11:11:52:0562, setup_loaddata
2014-05-06 11:11:53:0589, diag_itementered, id=47524, type=1
2014-05-06 11:11:53:0598, diag_itemexited, id=47524, type=1
2014-05-06 11:11:56:0332, diag_itementered, id=2032739, type=20
2014-05-06 11:11:56:0565, diag_itemexited, id=2032739, type=20
2014-05-06 11:12:00:0066, edge_create, Tuple[0,501,0.8356713120909925,2,1.0,1399431278667,1399431278667]
2014-05-06 11:12:00:0245, pattern_change_open
2014-05-06 11:12:00:0276, edge_create, Tuple[0,1,0.08646006842670695,4,0.0,1399432229030,1399432229030]
2014-05-06 11:12:00:0276, answer_create, 23048
2014-05-06 11:12:00:0277, edge_create, Tuple[1,2,0.4317610335458689,4,0.0,1399432229030,1399432229030]
2014-05-06 11:12:00:0277, answer_create, 23295
2014-05-06 11:12:00:0278, edge_create, Tuple[1,3,0.5992228034677094,4,0.0,1399432229030,1399432229030]
2014-05-06 11:12:00:0278, answer_create, 27786
2014-05-06 11:12:00:0279, edge_create, Tuple[1,4,0.026937675816779194,4,0.0,1399432229030,1399432229030]
2014-05-06 11:12:00:0279, answer_create, 28015
2014-05-06 11:12:00:0279, edge_create, Tuple[1,5,0.8709313359279018,4,0.0,1399432229030,1399432229030]
2014-05-06 11:12:00:0280, answer_create, 37028
2014-05-06 11:12:00:0280, edge_create, Tuple[1,6,0.5862689664162725,4,0.0,1399432229030,1399432229030]
2014-05-06 11:12:00:0281, answer_create, 92998
2014-05-06 11:12:00:0281, edge_create, Tuple[1,7,0.27787625150333584,4,0.0,1399432229030,1399432229030]
2014-05-06 11:12:00:0281, answer_create, 93675
2014-05-06 11:12:00:0282, edge_create, Tuple[1,8,0.6529959583396051,4,0.0,1399432229030,1399432229030]
2014-05-06 11:12:00:0282, answer_create, 382692
2014-05-06 11:12:00:0283, edge_create, Tuple[1,9,0.8444757910528471,4,0.0,1399432229030,1399432229030]
2014-05-06 11:12:00:0283, answer_create, 488978
2014-05-06 11:12:00:0283, edge_create, Tuple[1,10,0.4278676715776768,4,0.0,1399432229030,1399432229030]
2014-05-06 11:12:00:0284, answer_create, 489089
2014-05-06 11:12:00:0284, edge_create, Tuple[1,11,0.7621562274243642,4,0.0,1399432229030,1399432229030]
2014-05-06 11:12:00:0284, answer_create, 508379
2014-05-06 11:12:00:0285, edge_create, Tuple[1,12,0.2240241484362856,4,0.0,1399432229030,1399432229030]
2014-05-06 11:12:00:0285, answer_create, 895584
2014-05-06 11:12:00:0286, edge_create, Tuple[1,13,0.712932035712768,4,0.0,1399432229030,1399432229030]
2014-05-06 11:12:00:0306, answer_create, 1024869
2014-05-06 11:12:00:0306, edge_create, Tuple[1,14,0.16573778093407188,4,0.0,1399432229030,1399432229030]
2014-05-06 11:12:00:0306, answer_create, 2032739
2014-05-06 11:12:00:0307, edge_create, Tuple[1,15,0.5444039965776304,4,0.0,1399432229030,1399432229030]
2014-05-06 11:12:00:0307, answer_create, 6393609
2014-05-06 11:12:00:0308, edge_create, Tuple[1,16,0.6341689777643924,4,0.0,1399432229030,1399432229030]
2014-05-06 11:12:00:0309, edge_create, Tuple[0,17,0.7067727761176157,1,0.0,1399432229030,1399432229030]
2014-05-06 11:12:00:0309, edge_create, Tuple[17,18,0.20391183683048197,1,0.0,1399432229030,1399432229030]
2014-05-06 11:12:00:0310, edge_create, Tuple[17,19,0.1138589838099131,1,0.0,1399432229030,1399432229030]
2014-05-06 11:12:00:0311, edge_create, Tuple[17,20,0.7747568552588204,1,0.0,1399432229030,1399432229030]
2014-05-06 11:12:00:0311, edge_create, Tuple[17,21,0.22609447680348727,1,0.0,1399432229030,1399432229030]
2014-05-06 11:12:00:0312, edge_create, Tuple[17,22,0.9761634603964134,1,0.0,1399432229030,1399432229030]
2014-05-06 11:12:00:0313, edge_create, Tuple[17,23,0.3742032291157059,1,0.0,1399432229030,1399432229030]
2014-05-06 11:12:00:0313, edge_create, Tuple[17,24,0.22792370955833718,1,0.0,1399432229030,1399432229030]
2014-05-06 11:12:00:0314, edge_create, Tuple[17,25,0.8011406193381402,1,0.0,1399432229030,1399432229030]
2014-05-06 11:12:00:0318, discussion_open, 22697
2014-05-06 11:12:00:0514, setup_loaddata
2014-05-06 11:12:03:0065, diag_itementered, id=0.6341689777643924, type=4
2014-05-06 11:12:03:0074, diag_itemexited, id=0.6341689777643924, type=4
2014-05-06 11:12:04:0323, diag_itementered, id=13225, type=1
2014-05-06 11:12:04:0340, diag_itemexited, id=13225, type=1
2014-05-06 11:12:04:0400, diag_itementered, id=34571, type=1
2014-05-06 11:12:04:0414, diag_itemexited, id=34571, type=1
2014-05-06 11:12:04:0456, diag_itementered, id=29516, type=1
2014-05-06 11:12:04:0473, diag_itemexited, id=29516, type=1
2014-05-06 11:12:04:0527, diag_itementered, id=1641682794, type=0
2014-05-06 11:12:04:0563, diag_itemexited, id=1641682794, type=0
2014-05-06 11:12:04:0580, diag_itementered, id=25552, type=1
2014-05-06 11:12:04:0816, diag_itemexited, id=25552, type=1
2014-05-06 11:12:04:0866, diag_itementered, id=1641682794, type=0
2014-05-06 11:12:05:0577, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0589, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0601, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0614, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0621, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0632, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0639, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0646, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0652, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0663, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0670, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0676, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0683, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0694, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0701, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0707, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0714, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0725, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0732, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0739, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0745, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0757, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0763, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0773, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0777, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0785, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0793, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0801, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0812, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0817, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0827, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0832, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0842, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0849, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0857, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0865, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0873, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0880, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0888, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0897, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0905, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:05:0921, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0000, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0017, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0025, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0033, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0041, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0052, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0056, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0067, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0073, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0082, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0090, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0098, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0106, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0113, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0121, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0129, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0137, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0161, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0202, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0329, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0344, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0358, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0365, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0375, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0381, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0391, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0395, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0405, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0409, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0417, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0425, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0433, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0441, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0449, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0456, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0465, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0473, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0481, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0492, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0497, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0507, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0513, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0522, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0529, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0539, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0545, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0553, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0561, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0571, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0577, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0593, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0601, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0612, diag_itemdragged, id=1641682794, type=0
2014-05-06 11:12:06:0706, diag_itemexited, id=1641682794, type=0
2014-05-06 11:12:07:0443, diag_itementered, id=123, type=1
2014-05-06 11:12:10:0315, diag_itemexited, id=123, type=1
2014-05-06 11:12:10:0491, diag_itementered, id=6612, type=1
2014-05-06 11:12:10:0522, diag_itemexited, id=6612, type=1
2014-05-06 11:12:10:0538, diag_itementered, id=-771804441, type=0
2014-05-06 11:12:10:0557, diag_itemexited, id=-771804441, type=0
2014-05-06 11:12:10:0666, diag_itementered, id=37335, type=1
2014-05-06 11:12:10:0684, diag_itemexited, id=37335, type=1
2014-05-06 11:12:10:0726, diag_itementered, id=4242, type=1
2014-05-06 11:12:10:0742, diag_itemexited, id=4242, type=1
2014-05-06 11:12:10:0795, diag_itementered, id=25033, type=1
2014-05-06 11:12:10:0814, diag_itemexited, id=25033, type=1
2014-05-06 11:12:11:0852, diag_itementered, id=5328, type=1
2014-05-06 11:12:11:0955, diag_itemexited, id=5328, type=1
2014-05-06 11:12:12:0716, diag_itementered, id=47524, type=1
2014-05-06 11:12:12:0738, diag_itemexited, id=47524, type=1
2014-05-06 11:12:30:0267, edge_create, Tuple[0,501,0.36627160639404077,2,1.0,1399431278667,1399431278667]
2014-05-06 11:12:30:0455, pattern_change_open
2014-05-06 11:12:30:0487, edge_create, Tuple[0,1,0.5566087007360914,4,0.0,1399432229030,1399432229030]
2014-05-06 11:12:30:0487, answer_create, 23048
2014-05-06 11:12:30:0488, edge_create, Tuple[1,2,0.8721076920837998,4,0.0,1399432229030,1399432229030]
2014-05-06 11:12:30:0488, answer_create, 23295
2014-05-06 11:12:30:0489, edge_create, Tuple[1,3,0.9426010420681671,4,0.0,1399432229030,1399432229030]
2014-05-06 11:12:30:0489, answer_create, 27786
2014-05-06 11:12:30:0489, edge_create, Tuple[1,4,0.311655527448533,4,0.0,1399432229030,1399432229030]
2014-05-06 11:12:30:0490, answer_create, 28015
2014-05-06 11:12:30:0490, edge_create, Tuple[1,5,0.5201179961246585,4,0.0,1399432229030,1399432229030]
2014-05-06 11:12:30:0490, answer_create, 37028
2014-05-06 11:12:30:0491, edge_create, Tuple[1,6,0.7176078593746741,4,0.0,1399432229030,1399432229030]
2014-05-06 11:12:30:0491, answer_create, 92998
2014-05-06 11:12:30:0491, edge_create, Tuple[1,7,0.27890645798724767,4,0.0,1399432229030,1399432229030]
2014-05-06 11:12:30:0492, answer_create, 93675
2014-05-06 11:12:30:0492, edge_create, Tuple[1,8,0.04037662490224192,4,0.0,1399432229030,1399432229030]
2014-05-06 11:12:30:0493, answer_create, 382692
2014-05-06 11:12:30:0493, edge_create, Tuple[1,9,0.4985010090908566,4,0.0,1399432229030,1399432229030]
2014-05-06 11:12:30:0493, answer_create, 488978
2014-05-06 11:12:30:0493, edge_create, Tuple[1,10,0.866800879700288,4,0.0,1399432229030,1399432229030]
2014-05-06 11:12:30:0494, answer_create, 489089
2014-05-06 11:12:30:0494, edge_create, Tuple[1,11,0.7280066914785865,4,0.0,1399432229030,1399432229030]
2014-05-06 11:12:30:0495, answer_create, 508379
2014-05-06 11:12:30:0495, edge_create, Tuple[1,12,0.961434690720261,4,0.0,1399432229030,1399432229030]
2014-05-06 11:12:30:0495, answer_create, 895584
2014-05-06 11:12:30:0496, edge_create, Tuple[1,13,0.41015923390153797,4,0.0,1399432229030,1399432229030]
2014-05-06 11:12:30:0496, answer_create, 1024869
2014-05-06 11:12:30:0496, edge_create, Tuple[1,14,0.02556161241843702,4,0.0,1399432229030,1399432229030]
2014-05-06 11:12:30:0497, answer_create, 2032739
2014-05-06 11:12:30:0497, edge_create, Tuple[1,15,0.7153737166013574,4,0.0,1399432229030,1399432229030]
2014-05-06 11:12:30:0497, answer_create, 6393609
2014-05-06 11:12:30:0498, edge_create, Tuple[1,16,0.7944431515477705,4,0.0,1399432229030,1399432229030]
2014-05-06 11:12:30:0499, edge_create, Tuple[0,17,0.23821265880104314,1,0.0,1399432229030,1399432229030]
2014-05-06 11:12:30:0499, edge_create, Tuple[17,18,0.700810675241495,1,0.0,1399432229030,1399432229030]
2014-05-06 11:12:30:0500, edge_create, Tuple[17,19,0.7014905326331428,1,0.0,1399432229030,1399432229030]
2014-05-06 11:12:30:0500, edge_create, Tuple[17,20,0.6083863313528958,1,0.0,1399432229030,1399432229030]
2014-05-06 11:12:30:0501, edge_create, Tuple[17,21,0.7560305861943535,1,0.0,1399432229030,1399432229030]
2014-05-06 11:12:30:0501, edge_create, Tuple[17,22,0.6775255869196289,1,0.0,1399432229030,1399432229030]
2014-05-06 11:12:30:0502, edge_create, Tuple[17,23,0.8539709357977339,1,0.0,1399432229030,1399432229030]
2014-05-06 11:12:30:0503, edge_create, Tuple[17,24,0.9582971315203018,1,0.0,1399432229030,1399432229030]
2014-05-06 11:12:30:0503, edge_create, Tuple[17,25,0.21067576370790153,1,0.0,1399432229030,1399432229030]
2014-05-06 11:12:30:0507, discussion_open, 22697
2014-05-06 11:12:30:0630, setup_loaddata
2014-05-06 11:12:48:0841, diag_itementered, id=28015, type=20
