2015-01-15 05:47:43:0280, setup_loaddata_begin
2015-01-15 05:47:46:0443, setup_loaddata_end
2015-01-15 05:47:47:0411, setup_createactions_begin
2015-01-15 05:47:48:0216, setup_createactions_end
2015-01-15 05:48:01:0875, diag_itemexited, id=4, type=4
2015-01-15 05:48:13:0329, list_mousemoved, id=25192, type=1
2015-01-15 05:48:13:0354, list_mousemoved, id=25192, type=1
2015-01-15 05:48:13:0367, list_mousemoved, id=25192, type=1
2015-01-15 05:48:13:0387, list_mousemoved, id=25192, type=1
2015-01-15 05:48:13:0397, list_mousemoved, id=25192, type=1
2015-01-15 05:48:13:0407, list_mousemoved, id=25192, type=1
2015-01-15 05:48:13:0427, list_mousemoved, id=25192, type=1
2015-01-15 05:48:13:0456, list_mousemoved, id=25192, type=1
2015-01-15 05:48:13:0465, list_mousemoved, id=25192, type=1
2015-01-15 05:48:13:0477, list_mousemoved, id=25192, type=1
2015-01-15 05:48:13:0496, list_mousemoved, id=25192, type=1
2015-01-15 05:48:13:0526, list_mousemoved, id=25192, type=1
2015-01-15 05:48:13:0536, list_mouseexited
2015-01-15 05:48:17:0349, diag_itementered, id=40480, type=1
2015-01-15 05:48:23:0750, diag_itemexited, id=40480, type=1
2015-01-15 05:48:23:0796, diag_itementered, id=51438, type=1
2015-01-15 05:48:23:0870, diag_itemexited, id=51438, type=1
2015-01-15 05:48:23:0920, diag_itementered, id=55440, type=1
2015-01-15 05:48:23:0950, diag_itemexited, id=55440, type=1
2015-01-15 05:48:24:0063, diag_itementered, id=54909, type=1
2015-01-15 05:48:24:0107, diag_itemexited, id=54909, type=1
2015-01-15 05:48:24:0987, diag_itementered, id=39399, type=1
2015-01-15 05:48:26:0837, diag_itemexited, id=39399, type=1
2015-01-15 05:48:27:0352, diag_itementered, id=62289, type=1
2015-01-15 05:48:27:0668, diag_itemexited, id=62289, type=1
2015-01-15 05:48:28:0117, diag_itementered, id=39399, type=1
2015-01-15 05:48:52:0324, edge_create, Tuple[0,1,0.3376101994617854,1,0.0,1421318864740,1421318864740]
2015-01-15 05:48:52:0324, edge_create, Tuple[1,2,0.4636275740125283,1,0.0,1421318864740,1421318864740]
2015-01-15 05:48:52:0334, edge_create, Tuple[1,3,0.9238247968708684,1,0.0,1421318864740,1421318864740]
2015-01-15 05:48:52:0344, edge_create, Tuple[1,4,0.022339916002817928,1,0.0,1421318864740,1421318864740]
2015-01-15 05:48:52:0344, edge_create, Tuple[1,5,0.16874474115141724,1,0.0,1421318864740,1421318864740]
2015-01-15 05:48:52:0344, edge_create, Tuple[1,6,0.48430778351954884,1,0.0,1421318864740,1421318864740]
2015-01-15 05:48:52:0354, edge_create, Tuple[1,7,0.25429510508931896,1,0.0,1421318864740,1421318864740]
2015-01-15 05:48:52:0354, edge_create, Tuple[1,8,0.4765777428255966,1,0.0,1421318864740,1421318864740]
2015-01-15 05:48:52:0364, edge_create, Tuple[1,9,0.4230408461347993,1,0.0,1421318864740,1421318864740]
2015-01-15 05:48:52:0367, edge_create, Tuple[1,10,0.33969934739834273,1,0.0,1421318864740,1421318864740]
2015-01-15 05:48:52:0370, edge_create, Tuple[1,11,0.9598028564748369,1,0.0,1421318864740,1421318864740]
2015-01-15 05:48:52:0373, edge_create, Tuple[1,12,0.14828219212392546,1,0.0,1421318864740,1421318864740]
2015-01-15 05:48:52:0376, edge_create, Tuple[1,13,0.4111490323196051,1,0.0,1421318864740,1421318864740]
2015-01-15 05:48:52:0379, edge_create, Tuple[1,14,0.38701773052277355,1,0.0,1421318864740,1421318864740]
2015-01-15 05:48:52:0382, edge_create, Tuple[1,15,0.08839471960947032,1,0.0,1421318864740,1421318864740]
2015-01-15 05:48:52:0385, edge_create, Tuple[1,16,0.3981307899541535,1,0.0,1421318864740,1421318864740]
2015-01-15 05:48:52:0388, edge_create, Tuple[1,17,0.39863708492903394,1,0.0,1421318864740,1421318864740]
2015-01-15 05:48:52:0390, edge_create, Tuple[1,18,0.2578695940925426,1,0.0,1421318864740,1421318864740]
2015-01-15 05:48:52:0394, edge_create, Tuple[1,19,0.03240617841382387,1,0.0,1421318864740,1421318864740]
2015-01-15 05:48:52:0394, edge_create, Tuple[1,20,0.75522648642063,1,0.0,1421318864740,1421318864740]
2015-01-15 05:48:52:0394, edge_create, Tuple[1,21,0.5653126231992712,1,0.0,1421318864740,1421318864740]
2015-01-15 05:48:52:0404, edge_create, Tuple[1,22,0.3904859260942084,1,0.0,1421318864740,1421318864740]
2015-01-15 05:48:52:0404, edge_create, Tuple[1,23,0.36730315642311606,1,0.0,1421318864740,1421318864740]
2015-01-15 05:48:52:0404, edge_create, Tuple[1,24,0.3674277084757064,1,0.0,1421318864740,1421318864740]
2015-01-15 05:48:52:0404, edge_create, Tuple[1,25,0.572620846155316,1,0.0,1421318864740,1421318864740]
2015-01-15 05:48:52:0414, edge_create, Tuple[1,26,0.08220836759816952,1,0.0,1421318864740,1421318864740]
2015-01-15 05:48:52:0414, edge_create, Tuple[1,27,0.16525215851301311,1,0.0,1421318864740,1421318864740]
2015-01-15 05:48:52:0679, discussion_open, 39399
2015-01-15 05:48:52:0679, diag_itemclicked, id=39399, type=1
2015-01-15 05:48:52:0680, diag_itemexited, id=39399, type=1
2015-01-15 05:48:56:0324, diag_detail_itementered, id=0.022339916002817928, type=1
2015-01-15 05:48:56:0368, diag_detail_itemexited, id=0.022339916002817928, type=1
2015-01-15 05:49:00:0038, list_pattern_mouseentered, id=1, type=0
2015-01-15 05:49:00:0038, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:00:0062, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:00:0071, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:00:0091, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:00:0101, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:00:0111, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:00:0121, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:00:0153, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:00:0166, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:00:0178, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:00:0194, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:00:0214, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:00:0224, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:00:0234, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:00:0272, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:00:0288, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:00:0308, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:00:0325, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:00:0338, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:00:0351, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:00:0374, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:00:0398, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:00:0428, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:00:0518, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:00:0821, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:00:0965, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:01:0073, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:01:0213, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:01:0308, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:01:0338, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:01:0401, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:01:0421, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:01:0447, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:01:0478, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:01:0508, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:01:0538, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:01:0565, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:01:0591, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:01:0611, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:01:0660, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:01:0677, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:01:0688, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:01:0708, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:01:0753, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:01:0811, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:01:0859, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:01:0908, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:01:0918, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:01:0958, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:01:0981, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:02:0031, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:02:0066, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:02:0078, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:02:0108, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:02:0118, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:02:0138, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:02:0150, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:02:0168, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:02:0183, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:02:0213, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:02:0233, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:02:0256, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:02:0278, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:02:0288, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:02:0298, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:02:0308, list_pattern_mousemoved, id=1, type=0
2015-01-15 05:49:02:0338, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:02:0353, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:02:0366, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:02:0384, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:02:0394, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:02:0414, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:02:0424, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:02:0434, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:02:0463, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:02:0488, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:02:0570, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:02:0660, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:02:0690, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:02:0700, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:02:0720, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:02:0730, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:02:0740, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:02:0760, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:02:0770, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:02:0788, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:02:0798, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:02:0828, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:02:0838, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:02:0856, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:02:0871, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:02:0891, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:02:0901, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:02:0911, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:02:0931, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:02:0957, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:02:0967, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:02:0978, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:02:0988, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:03:0018, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:03:0028, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:03:0038, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:03:0067, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:03:0071, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:03:0091, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:03:0102, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:03:0118, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:03:0138, list_pattern_mousemoved, id=2, type=0
2015-01-15 05:49:03:0163, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:03:0178, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:03:0190, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:03:0200, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:03:0211, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:03:0231, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:03:0252, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:03:0261, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:03:0274, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:03:0298, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:03:0308, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:03:0328, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:03:0360, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:03:0381, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:03:0441, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:03:0488, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:03:0528, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:03:0538, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:03:0556, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:03:0583, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:03:0592, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:03:0602, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:03:0622, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:03:0642, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:03:0656, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:03:0669, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:03:0691, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:03:0716, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:03:0730, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:03:0753, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:03:0766, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:03:0777, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:03:0798, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:03:0808, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:03:0828, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:03:0838, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:03:0871, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:03:0911, list_pattern_mousemoved, id=4, type=0
2015-01-15 05:49:03:0984, list_pattern_mousemoved, id=4, type=0
2015-01-15 05:49:04:0034, list_pattern_mousemoved, id=4, type=0
2015-01-15 05:49:04:0075, list_pattern_mousemoved, id=4, type=0
2015-01-15 05:49:04:0125, list_pattern_mousemoved, id=4, type=0
2015-01-15 05:49:04:0145, list_pattern_mousemoved, id=4, type=0
2015-01-15 05:49:04:0189, list_pattern_mousemoved, id=4, type=0
2015-01-15 05:49:04:0253, list_pattern_mousemoved, id=4, type=0
2015-01-15 05:49:04:0330, list_pattern_mousemoved, id=4, type=0
2015-01-15 05:49:04:0424, list_pattern_mousemoved, id=4, type=0
2015-01-15 05:49:04:0471, list_pattern_mousemoved, id=4, type=0
2015-01-15 05:49:04:0491, list_pattern_mousemoved, id=4, type=0
2015-01-15 05:49:04:0511, list_pattern_mousemoved, id=4, type=0
2015-01-15 05:49:04:0529, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:04:0530, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:04:0553, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:04:0564, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:04:0581, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:04:0601, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:04:0615, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:04:0626, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:04:0650, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:04:0662, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:04:0678, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:04:0698, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:04:0711, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:04:0741, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:04:0798, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:04:0871, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:04:0891, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:04:0941, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:04:0944, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:04:0969, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:04:0973, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:04:0992, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:05:0052, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:05:0073, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:05:0098, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:05:0150, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:05:0202, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:05:0222, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:05:0275, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:05:0288, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:05:0341, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:05:0398, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:05:0408, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:05:0466, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:05:0556, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:05:0639, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:05:0728, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:05:0738, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:05:0771, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:05:0771, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:05:0791, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:05:0811, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:05:0829, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:05:0841, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:05:0866, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:05:0872, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:05:0882, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:05:0902, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:05:0928, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:05:0940, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:05:0952, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:05:0967, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:05:0984, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:05:0994, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:06:0014, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:06:0034, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:06:0062, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:06:0075, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:06:0099, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:06:0109, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:06:0119, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:06:0139, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:06:0164, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:06:0173, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:06:0187, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:06:0210, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:06:0223, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:06:0235, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:06:0260, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:06:0271, list_pattern_mousemoved, id=3, type=0
2015-01-15 05:49:06:0278, list_pattern_mousemoved, id=3, type=0
