2014-02-10 01:39:52:0157, setup_loaddata
2014-02-10 01:39:52:0692, setup_resizewin
2014-02-10 01:39:53:0553, diag_itementered, id=2011904884, type=0
2014-02-10 01:39:54:0034, diag_itemclicked, id=2011904884, type=0
2014-02-10 01:39:54:0720, diag_itemexited, id=2011904884, type=0
2014-02-10 01:39:55:0494, list_mouseentered, 382
2014-02-10 01:40:01:0107, list_mouseexited, 
2014-02-10 01:40:02:0629, list_mouseentered, 126
2014-02-10 01:40:02:0690, list_mouseexited, 
