2014-09-26 08:02:44:0169, setup_loaddata
2014-09-26 08:03:03:0309, edge_create, Tuple[1,14,0.04515541884440355,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0309, question_create, 6658
2014-09-26 08:03:03:0310, edge_create, Tuple[1,15,0.37252541175376086,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0310, question_create, 7291
2014-09-26 08:03:03:0310, edge_create, Tuple[1,16,0.2952930725230267,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0311, question_create, 7539
2014-09-26 08:03:03:0311, edge_create, Tuple[1,17,0.4564790587173393,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0311, question_create, 7596
2014-09-26 08:03:03:0312, edge_create, Tuple[1,18,0.41385465273624866,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0312, question_create, 7681
2014-09-26 08:03:03:0312, edge_create, Tuple[1,19,0.7260544499690949,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0313, question_create, 7720
2014-09-26 08:03:03:0313, edge_create, Tuple[1,20,0.8085930264726321,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0313, question_create, 8318
2014-09-26 08:03:03:0314, edge_create, Tuple[1,21,0.7064537109970701,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0314, question_create, 9913
2014-09-26 08:03:03:0314, edge_create, Tuple[1,22,0.15003022307738378,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0315, question_create, 10586
2014-09-26 08:03:03:0315, edge_create, Tuple[1,23,0.4549698208598575,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0315, question_create, 11930
2014-09-26 08:03:03:0315, edge_create, Tuple[1,24,0.5617239383139923,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0316, question_create, 12144
2014-09-26 08:03:03:0316, edge_create, Tuple[1,25,0.06470302574945308,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0317, question_create, 13225
2014-09-26 08:03:03:0317, edge_create, Tuple[1,26,0.5774931160741508,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0318, question_create, 14617
2014-09-26 08:03:03:0318, edge_create, Tuple[1,27,0.7076741082542665,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0318, question_create, 15649
2014-09-26 08:03:03:0318, edge_create, Tuple[1,28,0.9344884140313994,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0319, question_create, 15732
2014-09-26 08:03:03:0319, edge_create, Tuple[1,29,0.2986350697367106,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0319, question_create, 17944
2014-09-26 08:03:03:0320, edge_create, Tuple[1,30,0.36920320664415407,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0320, question_create, 19295
2014-09-26 08:03:03:0320, edge_create, Tuple[1,31,0.5888793037215705,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0321, question_create, 19347
2014-09-26 08:03:03:0321, edge_create, Tuple[1,32,0.7052282545204782,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0321, question_create, 19766
2014-09-26 08:03:03:0321, edge_create, Tuple[1,33,0.8509492070401891,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0322, question_create, 19838
2014-09-26 08:03:03:0322, edge_create, Tuple[1,34,0.5271116429478784,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0322, question_create, 20227
2014-09-26 08:03:03:0323, edge_create, Tuple[1,35,0.1272472508693503,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0323, question_create, 21934
2014-09-26 08:03:03:0323, edge_create, Tuple[1,36,6.969688971392163E-5,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0324, question_create, 22115
2014-09-26 08:03:03:0324, edge_create, Tuple[1,37,0.2657120196130702,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0324, question_create, 22409
2014-09-26 08:03:03:0325, edge_create, Tuple[1,38,0.06210811165470631,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0325, question_create, 22697
2014-09-26 08:03:03:0325, edge_create, Tuple[1,39,0.022091314668480133,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0326, question_create, 23763
2014-09-26 08:03:03:0326, edge_create, Tuple[1,40,0.44057964087063184,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0326, question_create, 24596
2014-09-26 08:03:03:0327, edge_create, Tuple[1,41,0.3797159333653256,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0327, question_create, 24623
2014-09-26 08:03:03:0327, edge_create, Tuple[1,42,0.15217926712381447,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0328, question_create, 25033
2014-09-26 08:03:03:0328, edge_create, Tuple[1,43,0.8234669532726323,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0328, question_create, 25552
2014-09-26 08:03:03:0328, edge_create, Tuple[1,44,0.27233406560972095,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0329, question_create, 25637
2014-09-26 08:03:03:0329, edge_create, Tuple[1,45,0.644873610568397,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0329, question_create, 25765
2014-09-26 08:03:03:0330, edge_create, Tuple[1,46,0.5109870865581825,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0330, question_create, 26458
2014-09-26 08:03:03:0330, edge_create, Tuple[1,47,0.8806422571630972,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0330, question_create, 26732
2014-09-26 08:03:03:0331, edge_create, Tuple[1,48,0.22662651190646532,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0331, question_create, 27065
2014-09-26 08:03:03:0331, edge_create, Tuple[1,49,0.2686904184371921,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0332, question_create, 27240
2014-09-26 08:03:03:0332, edge_create, Tuple[1,50,0.9344265243002849,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0333, question_create, 28301
2014-09-26 08:03:03:0333, edge_create, Tuple[1,51,0.605854277323433,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0333, question_create, 28832
2014-09-26 08:03:03:0334, edge_create, Tuple[1,52,0.6185208045523948,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0334, question_create, 28949
2014-09-26 08:03:03:0334, edge_create, Tuple[1,53,0.21239616634165637,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0335, question_create, 29324
2014-09-26 08:03:03:0335, edge_create, Tuple[1,54,0.5093239941468596,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0335, question_create, 29516
2014-09-26 08:03:03:0336, edge_create, Tuple[1,55,0.34342061693928416,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0336, question_create, 29689
2014-09-26 08:03:03:0336, edge_create, Tuple[1,56,0.7166791171936889,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0336, question_create, 29751
2014-09-26 08:03:03:0337, edge_create, Tuple[1,57,0.47010662488212285,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0337, question_create, 31127
2014-09-26 08:03:03:0337, edge_create, Tuple[1,58,0.7662898078037315,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0338, question_create, 31924
2014-09-26 08:03:03:0338, edge_create, Tuple[1,59,0.4086898446462266,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0339, question_create, 32519
2014-09-26 08:03:03:0339, edge_create, Tuple[1,60,0.733872667177743,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0340, question_create, 32586
2014-09-26 08:03:03:0340, edge_create, Tuple[1,61,0.467424115555222,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0340, question_create, 33262
2014-09-26 08:03:03:0341, edge_create, Tuple[1,62,0.13783866587421423,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0341, question_create, 34413
2014-09-26 08:03:03:0341, edge_create, Tuple[1,63,0.6669786675022542,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0342, question_create, 34571
2014-09-26 08:03:03:0342, edge_create, Tuple[1,64,0.8818092006636918,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0342, question_create, 35186
2014-09-26 08:03:03:0342, edge_create, Tuple[1,65,0.8641757479227832,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0343, question_create, 35785
2014-09-26 08:03:03:0343, edge_create, Tuple[1,66,0.4432447510409979,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0343, question_create, 36701
2014-09-26 08:03:03:0344, edge_create, Tuple[1,67,0.35955725674630057,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0344, question_create, 37335
2014-09-26 08:03:03:0344, edge_create, Tuple[1,68,0.8098878116864705,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0344, question_create, 37628
2014-09-26 08:03:03:0345, edge_create, Tuple[1,69,0.5235267134994146,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0345, question_create, 40376
2014-09-26 08:03:03:0345, edge_create, Tuple[1,70,0.7631985287980704,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0346, question_create, 40480
2014-09-26 08:03:03:0346, edge_create, Tuple[1,71,0.7519091226127519,2,1.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0347, pattern_create, 2109443059
2014-09-26 08:03:03:0347, edge_create, Tuple[0,72,0.4047183226250993,4,0.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0349, pattern_create, 1641682794
2014-09-26 08:03:03:0350, edge_create, Tuple[0,73,0.9184956438905174,4,0.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0351, pattern_create, -771804441
2014-09-26 08:03:03:0351, edge_create, Tuple[0,74,0.9901850127273187,4,0.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0352, pattern_create, 1796611198
2014-09-26 08:03:03:0353, edge_create, Tuple[0,75,0.5789046713069779,4,0.0,1411732963539,1411732963539]
2014-09-26 08:03:03:0370, setup_loaddata
2014-09-26 08:03:05:0423, diag_itementered, id=31924, type=1
2014-09-26 08:03:05:0444, diag_itemexited, id=31924, type=1
2014-09-26 08:03:05:0572, diag_itementered, id=2109443059, type=0
2014-09-26 08:03:05:0756, diag_itemexited, id=2109443059, type=0
2014-09-26 08:03:06:0237, diag_itementered, id=2109443059, type=0
2014-09-26 08:03:06:0892, diag_itemexited, id=2109443059, type=0
2014-09-26 08:03:06:0929, diag_itementered, id=1641682794, type=0
2014-09-26 08:03:07:0726, diag_itemexited, id=1641682794, type=0
2014-09-26 08:03:07:0798, diag_itementered, id=-771804441, type=0
2014-09-26 08:03:08:0422, diag_itemexited, id=-771804441, type=0
2014-09-26 08:03:08:0574, diag_itementered, id=1796611198, type=0
2014-09-26 08:03:09:0337, diag_itemexited, id=1796611198, type=0
2014-09-26 08:03:10:0068, diag_itementered, id=23763, type=1
2014-09-26 08:03:10:0095, diag_itemexited, id=23763, type=1
2014-09-26 08:03:10:0499, diag_itementered, id=23763, type=1
2014-09-26 08:03:10:0987, diag_itemexited, id=23763, type=1
2014-09-26 08:03:11:0121, list_mouseentered, 22115
2014-09-26 08:03:11:0123, list_mousemoved
2014-09-26 08:03:11:0149, list_mousemoved
2014-09-26 08:03:11:0161, list_mousemoved
2014-09-26 08:03:11:0171, list_mousemoved
2014-09-26 08:03:11:0179, list_mousemoved
2014-09-26 08:03:11:0185, list_mousemoved
2014-09-26 08:03:11:0196, list_mousemoved
2014-09-26 08:03:11:0201, list_mousemoved
2014-09-26 08:03:11:0211, list_mousemoved
2014-09-26 08:03:11:0227, list_mousemoved
2014-09-26 08:03:11:0233, list_mousemoved
2014-09-26 08:03:11:0314, list_mousemoved
2014-09-26 08:03:11:0386, list_mousemoved
2014-09-26 08:03:11:0642, list_mousemoved
2014-09-26 08:03:11:0659, list_mousemoved
2014-09-26 08:03:11:0671, list_mousemoved
2014-09-26 08:03:11:0680, list_mousemoved
2014-09-26 08:03:11:0691, list_mousemoved
2014-09-26 08:03:11:0699, list_mousemoved
2014-09-26 08:03:11:0706, list_mousemoved
2014-09-26 08:03:11:0715, list_mousemoved
2014-09-26 08:03:11:0720, list_mousemoved
2014-09-26 08:03:11:0729, list_mousemoved
2014-09-26 08:03:11:0737, list_mousemoved
2014-09-26 08:03:11:0752, list_mousemoved
2014-09-26 08:03:11:0759, list_mousemoved
2014-09-26 08:03:11:0770, list_mousemoved
2014-09-26 08:03:11:0779, list_mousemoved
2014-09-26 08:03:11:0785, list_mousemoved
2014-09-26 08:03:11:0798, list_mousemoved
2014-09-26 08:03:11:0809, list_mousemoved
2014-09-26 08:03:11:0817, list_mousemoved
2014-09-26 08:03:11:0826, list_mousemoved
2014-09-26 08:03:11:0836, list_mousemoved
2014-09-26 08:03:11:0841, list_mousemoved
2014-09-26 08:03:11:0851, list_mousemoved
2014-09-26 08:03:11:0857, list_mousemoved
2014-09-26 08:03:11:0866, list_mousemoved
2014-09-26 08:03:11:0872, list_mousemoved
2014-09-26 08:03:11:0881, list_mousemoved
2014-09-26 08:03:11:0897, list_mousemoved
2014-09-26 08:03:11:0906, list_mousemoved
2014-09-26 08:03:11:0914, list_mousemoved
2014-09-26 08:03:11:0921, list_mousemoved
2014-09-26 08:03:11:0929, list_mousemoved
2014-09-26 08:03:11:0937, list_mousemoved
2014-09-26 08:03:11:0944, list_mousemoved
2014-09-26 08:03:11:0952, list_mousemoved
2014-09-26 08:03:11:0960, list_mousemoved
2014-09-26 08:03:11:0970, list_mousemoved
2014-09-26 08:03:11:0977, list_mousemoved
2014-09-26 08:03:11:0984, list_mousemoved
2014-09-26 08:03:11:0993, list_mousemoved
2014-09-26 08:03:12:0009, list_mousemoved
2014-09-26 08:03:12:0019, list_mousemoved
2014-09-26 08:03:12:0041, list_mousemoved
2014-09-26 08:03:12:0050, list_mousemoved
2014-09-26 08:03:12:0066, list_mousemoved
2014-09-26 08:03:12:0081, list_mousemoved
2014-09-26 08:03:12:0088, list_mousemoved
2014-09-26 08:03:12:0096, list_mousemoved
2014-09-26 08:03:12:0104, list_mousemoved
2014-09-26 08:03:12:0113, list_mousemoved
2014-09-26 08:03:12:0120, list_mousemoved
2014-09-26 08:03:12:0129, list_mousemoved
2014-09-26 08:03:12:0140, list_mousemoved
2014-09-26 08:03:12:0144, list_mousemoved
2014-09-26 08:03:12:0154, list_mousemoved
2014-09-26 08:03:12:0160, list_mousemoved
2014-09-26 08:03:12:0171, list_mousemoved
2014-09-26 08:03:12:0176, list_mousemoved
2014-09-26 08:03:12:0186, list_mousemoved
2014-09-26 08:03:12:0193, list_mousemoved
2014-09-26 08:03:12:0202, list_mousemoved
2014-09-26 08:03:12:0208, list_mousemoved
2014-09-26 08:03:12:0216, list_mousemoved
2014-09-26 08:03:12:0224, list_mousemoved
2014-09-26 08:03:12:0233, list_mousemoved
2014-09-26 08:03:12:0241, list_mousemoved
2014-09-26 08:03:12:0250, list_mousemoved
2014-09-26 08:03:12:0256, list_mousemoved
2014-09-26 08:03:12:0265, list_mousemoved
2014-09-26 08:03:12:0275, list_mousemoved
2014-09-26 08:03:12:0280, list_mousemoved
2014-09-26 08:03:12:0291, list_mousemoved
2014-09-26 08:03:12:0297, list_mousemoved
2014-09-26 08:03:12:0305, list_mousemoved
2014-09-26 08:03:12:0313, list_mousemoved
2014-09-26 08:03:12:0321, list_mousemoved
2014-09-26 08:03:12:0328, list_mousemoved
2014-09-26 08:03:12:0337, list_mousemoved
2014-09-26 08:03:12:0344, list_mousemoved
2014-09-26 08:03:12:0354, list_mousemoved
2014-09-26 08:03:12:0361, list_mousemoved
2014-09-26 08:03:12:0370, list_mousemoved
2014-09-26 08:03:12:0376, list_mousemoved
2014-09-26 08:03:12:0384, list_mousemoved
2014-09-26 08:03:12:0393, list_mousemoved
2014-09-26 08:03:12:0400, list_mousemoved
2014-09-26 08:03:12:0412, list_mousemoved
2014-09-26 08:03:12:0539, list_mousemoved
2014-09-26 08:03:12:0550, list_mousemoved
2014-09-26 08:03:12:0569, list_mousemoved
2014-09-26 08:03:12:0587, list_mousemoved
2014-09-26 08:03:12:0597, list_mousemoved
2014-09-26 08:03:12:0602, list_mousemoved
2014-09-26 08:03:12:0613, list_mousemoved
2014-09-26 08:03:12:0619, list_mousemoved
2014-09-26 08:03:12:0627, list_mousemoved
2014-09-26 08:03:12:0633, list_mousemoved
2014-09-26 08:03:12:0641, list_mousemoved
2014-09-26 08:03:12:0653, list_mousemoved
2014-09-26 08:03:12:0657, list_mousemoved
2014-09-26 08:03:12:0667, list_mousemoved
2014-09-26 08:03:12:0672, list_mousemoved
2014-09-26 08:03:12:0682, list_mousemoved
2014-09-26 08:03:12:0689, list_mousemoved
2014-09-26 08:03:12:0705, list_mousemoved
2014-09-26 08:03:12:0713, list_mousemoved
2014-09-26 08:03:12:0720, list_mousemoved
2014-09-26 08:03:12:0728, list_mousemoved
2014-09-26 08:03:12:0737, list_mousemoved
2014-09-26 08:03:12:0745, list_mousemoved
2014-09-26 08:03:12:0753, list_mousemoved
2014-09-26 08:03:12:0761, list_mousemoved
2014-09-26 08:03:12:0773, list_mousemoved
2014-09-26 08:03:12:0778, list_mousemoved
2014-09-26 08:03:12:0787, list_mousemoved
2014-09-26 08:03:12:0792, list_mousemoved
2014-09-26 08:03:12:0803, list_mousemoved
2014-09-26 08:03:12:0809, list_mousemoved
2014-09-26 08:03:12:0817, list_mousemoved
2014-09-26 08:03:12:0825, list_mousemoved
2014-09-26 08:03:12:0834, list_mousemoved
2014-09-26 08:03:12:0840, list_mousemoved
2014-09-26 08:03:12:0848, list_mousemoved
2014-09-26 08:03:12:0856, list_mousemoved
2014-09-26 08:03:12:0866, list_mousemoved
2014-09-26 08:03:12:0873, list_mousemoved
2014-09-26 08:03:12:0882, list_mousemoved
2014-09-26 08:03:12:0888, list_mousemoved
2014-09-26 08:03:12:0898, list_mousemoved
2014-09-26 08:03:12:0907, list_mousemoved
2014-09-26 08:03:12:0912, list_mousemoved
2014-09-26 08:03:12:0922, list_mousemoved
2014-09-26 08:03:12:0929, list_mousemoved
2014-09-26 08:03:12:0938, list_mousemoved
2014-09-26 08:03:12:0945, list_mousemoved
2014-09-26 08:03:12:0953, list_mousemoved
2014-09-26 08:03:12:0960, list_mousemoved
2014-09-26 08:03:12:0969, list_mousemoved
2014-09-26 08:03:12:0977, list_mousemoved
2014-09-26 08:03:12:0985, list_mousemoved
2014-09-26 08:03:12:0994, list_mousemoved
2014-09-26 08:03:13:0002, list_mousemoved
2014-09-26 08:03:13:0008, list_mousemoved
2014-09-26 08:03:13:0016, list_mousemoved
2014-09-26 08:03:13:0024, list_mousemoved
2014-09-26 08:03:13:0034, list_mousemoved
2014-09-26 08:03:13:0044, list_mousemoved
2014-09-26 08:03:13:0049, list_mousemoved
2014-09-26 08:03:13:0058, list_mousemoved
2014-09-26 08:03:13:0064, list_mousemoved
2014-09-26 08:03:13:0073, list_mousemoved
2014-09-26 08:03:13:0080, list_mousemoved
2014-09-26 08:03:13:0089, list_mousemoved
2014-09-26 08:03:13:0097, list_mousemoved
2014-09-26 08:03:13:0105, list_mousemoved
2014-09-26 08:03:13:0114, list_mousemoved
2014-09-26 08:03:13:0121, list_mousemoved
2014-09-26 08:03:13:0128, list_mousemoved
2014-09-26 08:03:13:0137, list_mousemoved
2014-09-26 08:03:13:0144, list_mousemoved
2014-09-26 08:03:13:0153, list_mousemoved
2014-09-26 08:03:13:0162, list_mousemoved
2014-09-26 08:03:13:0176, list_mousemoved
2014-09-26 08:03:13:0330, list_mousemoved
2014-09-26 08:03:13:0338, list_mousemoved
2014-09-26 08:03:13:0345, list_mousemoved
2014-09-26 08:03:13:0352, list_mousemoved
2014-09-26 08:03:13:0360, list_mousemoved
2014-09-26 08:03:13:0368, list_mousemoved
2014-09-26 08:03:13:0377, list_mousemoved
2014-09-26 08:03:13:0385, list_mousemoved
2014-09-26 08:03:13:0393, list_mousemoved
2014-09-26 08:03:13:0402, list_mousemoved
2014-09-26 08:03:13:0408, list_mousemoved
2014-09-26 08:03:13:0416, list_mousemoved
2014-09-26 08:03:13:0425, list_mousemoved
2014-09-26 08:03:13:0438, list_mousemoved
2014-09-26 08:03:13:0443, list_mousemoved
2014-09-26 08:03:13:0451, list_mousemoved
2014-09-26 08:03:13:0457, list_mousemoved
2014-09-26 08:03:13:0466, list_mousemoved
2014-09-26 08:03:13:0472, list_mousemoved
2014-09-26 08:03:13:0481, list_mousemoved
2014-09-26 08:03:13:0489, list_mousemoved
2014-09-26 08:03:13:0499, list_mousemoved
2014-09-26 08:03:13:0505, list_mousemoved
2014-09-26 08:03:13:0514, list_mousemoved
2014-09-26 08:03:13:0520, list_mousemoved
2014-09-26 08:03:13:0528, list_mousemoved
2014-09-26 08:03:13:0537, list_mousemoved
2014-09-26 08:03:13:0544, list_mousemoved
2014-09-26 08:03:13:0556, list_mousemoved
2014-09-26 08:03:13:0561, list_mousemoved
2014-09-26 08:03:13:0571, list_mousemoved
2014-09-26 08:03:13:0577, list_mousemoved
2014-09-26 08:03:13:0587, list_mousemoved
2014-09-26 08:03:13:0592, list_mousemoved
2014-09-26 08:03:13:0602, list_mousemoved
2014-09-26 08:03:13:0609, list_mousemoved
2014-09-26 08:03:13:0617, list_mousemoved
2014-09-26 08:03:13:0625, list_mousemoved
2014-09-26 08:03:13:0634, list_mousemoved
2014-09-26 08:03:13:0640, list_mousemoved
2014-09-26 08:03:13:0648, list_mousemoved
2014-09-26 08:03:13:0665, list_mousemoved
2014-09-26 08:03:13:0673, list_mousemoved
2014-09-26 08:03:13:0692, list_mousemoved
2014-09-26 08:03:13:0696, list_mousemoved
2014-09-26 08:03:13:0707, list_mousemoved
2014-09-26 08:03:13:0714, list_mousemoved
2014-09-26 08:03:13:0729, list_mousemoved
2014-09-26 08:03:13:0738, list_mousemoved
2014-09-26 08:03:13:0745, list_mousemoved
2014-09-26 08:03:13:0752, list_mousemoved
2014-09-26 08:03:13:0760, list_mousemoved
2014-09-26 08:03:13:0769, list_mousemoved
2014-09-26 08:03:13:0777, list_mousemoved
2014-09-26 08:03:13:0785, list_mousemoved
2014-09-26 08:03:13:0793, list_mousemoved
2014-09-26 08:03:13:0801, list_mousemoved
2014-09-26 08:03:13:0808, list_mousemoved
2014-09-26 08:03:13:0816, list_mousemoved
2014-09-26 08:03:13:0824, list_mousemoved
2014-09-26 08:03:13:0833, list_mousemoved
2014-09-26 08:03:13:0843, list_mousemoved
2014-09-26 08:03:13:0849, list_mousemoved
2014-09-26 08:03:13:0858, list_mouseexited
2014-09-26 08:03:14:0078, diag_itementered, id=25552, type=1
2014-09-26 08:03:14:0108, diag_itemexited, id=25552, type=1
2014-09-26 08:03:14:0371, diag_itementered, id=25765, type=1
2014-09-26 08:03:14:0720, diag_itemexited, id=25765, type=1
2014-09-26 08:03:14:0721, diag_itementered, id=26458, type=1
2014-09-26 08:03:14:0833, diag_itemexited, id=26458, type=1
2014-09-26 08:03:15:0242, diag_itementered, id=9913, type=1
2014-09-26 08:03:15:0330, diag_itemexited, id=9913, type=1
2014-09-26 08:03:15:0332, diag_itementered, id=11930, type=1
2014-09-26 08:03:15:0360, diag_itemexited, id=11930, type=1
2014-09-26 08:03:15:0398, diag_itementered, id=12144, type=1
2014-09-26 08:03:15:0424, diag_itemexited, id=12144, type=1
2014-09-26 08:03:15:0425, diag_itementered, id=14617, type=1
2014-09-26 08:03:15:0467, diag_itemexited, id=14617, type=1
2014-09-26 08:03:15:0516, diag_itementered, id=17944, type=1
2014-09-26 08:03:15:0542, diag_itemexited, id=17944, type=1
2014-09-26 08:03:15:0543, diag_itementered, id=15732, type=1
2014-09-26 08:03:15:0571, diag_itemexited, id=15732, type=1
2014-09-26 08:03:15:0581, diag_itementered, id=19347, type=1
2014-09-26 08:03:15:0612, diag_itemexited, id=19347, type=1
2014-09-26 08:03:15:0619, diag_itementered, id=19838, type=1
2014-09-26 08:03:15:0644, diag_itemexited, id=19838, type=1
2014-09-26 08:03:15:0652, diag_itementered, id=21934, type=1
2014-09-26 08:03:15:0678, diag_itemexited, id=21934, type=1
2014-09-26 08:03:15:0679, diag_itementered, id=19766, type=1
2014-09-26 08:03:15:0706, diag_itemexited, id=19766, type=1
2014-09-26 08:03:16:0051, diag_itementered, id=3049, type=1
2014-09-26 08:03:16:0666, diag_itemexited, id=3049, type=1
2014-09-26 08:03:16:0669, diag_itementered, id=5222, type=1
2014-09-26 08:03:16:0710, diag_itemexited, id=5222, type=1
2014-09-26 08:03:16:0711, diag_itementered, id=5855, type=1
2014-09-26 08:03:16:0736, diag_itemexited, id=5855, type=1
2014-09-26 08:03:17:0803, diag_itementered, id=37628, type=1
2014-09-26 08:03:18:0168, diag_itemexited, id=37628, type=1
2014-09-26 08:03:18:0208, diag_itementered, id=37335, type=1
2014-09-26 08:03:18:0303, diag_itemexited, id=37335, type=1
2014-09-26 08:03:18:0341, diag_itementered, id=7681, type=1
2014-09-26 08:03:18:0518, diag_itemexited, id=7681, type=1
2014-09-26 08:03:18:0520, diag_itementered, id=40376, type=1
2014-09-26 08:03:18:0678, diag_itemexited, id=40376, type=1
2014-09-26 08:03:18:0679, diag_itementered, id=22115, type=1
