2014-03-18 03:46:29:0912, setup_loaddata
2014-03-18 03:46:30:0298, question_create, 1285714226
2014-03-18 03:46:30:0298, edge_create, Tuple[0,23,0.2637163259786247,1,0.0,1395128788989,1395128788989]
2014-03-18 03:46:30:0300, question_create, -1512989283
2014-03-18 03:46:30:0300, edge_create, Tuple[0,24,0.22271262056198482,1,0.0,1395128788989,1395128788989]
2014-03-18 03:46:30:0301, question_create, -1775263514
2014-03-18 03:46:30:0302, edge_create, Tuple[0,25,0.8631203161589287,1,0.0,1395128788989,1395128788989]
2014-03-18 03:46:30:0303, question_create, 14503000
2014-03-18 03:46:30:0304, edge_create, Tuple[0,26,0.8883821683835369,1,0.0,1395128788989,1395128788989]
2014-03-18 03:46:30:0304, question_create, 1910438572
2014-03-18 03:46:30:0305, edge_create, Tuple[0,27,0.9987208172406048,1,0.0,1395128788989,1395128788989]
2014-03-18 03:46:30:0306, question_create, 568031240
2014-03-18 03:46:30:0306, edge_create, Tuple[0,28,0.1678358691249373,1,0.0,1395128788989,1395128788989]
2014-03-18 03:46:30:0307, question_create, 424105346
2014-03-18 03:46:30:0308, edge_create, Tuple[0,29,0.5899106549444838,1,0.0,1395128788989,1395128788989]
2014-03-18 03:46:30:0309, question_create, -913373098
2014-03-18 03:46:30:0309, edge_create, Tuple[0,30,0.8886220686113301,1,0.0,1395128788989,1395128788989]
2014-03-18 03:46:30:0310, question_create, -18131729
2014-03-18 03:46:30:0311, edge_create, Tuple[0,31,0.3607976800407703,1,0.0,1395128788989,1395128788989]
2014-03-18 03:46:30:0312, question_create, 1580662438
2014-03-18 03:46:30:0312, edge_create, Tuple[0,32,0.0618914925070464,1,0.0,1395128788989,1395128788989]
2014-03-18 03:46:30:0313, question_create, 313172056
2014-03-18 03:46:30:0313, edge_create, Tuple[0,33,0.2530112429713707,1,0.0,1395128788989,1395128788989]
2014-03-18 03:46:30:0314, question_create, 607901971
2014-03-18 03:46:30:0315, edge_create, Tuple[0,34,0.6240220860332553,1,0.0,1395128788989,1395128788989]
2014-03-18 03:46:30:0316, question_create, -552417193
2014-03-18 03:46:30:0316, edge_create, Tuple[0,35,0.32716007051368956,1,0.0,1395128788989,1395128788989]
2014-03-18 03:46:30:0317, question_create, -1481549041
2014-03-18 03:46:30:0317, edge_create, Tuple[0,36,0.8945546903923587,1,0.0,1395128788989,1395128788989]
2014-03-18 03:46:30:0318, question_create, 1766848102
2014-03-18 03:46:30:0319, edge_create, Tuple[0,37,0.2545162463029349,1,0.0,1395128788989,1395128788989]
2014-03-18 03:46:30:0319, question_create, 1900852145
2014-03-18 03:46:30:0320, edge_create, Tuple[0,38,0.7342408021142072,1,0.0,1395128788989,1395128788989]
2014-03-18 03:46:30:0320, question_create, -517152777
2014-03-18 03:46:30:0321, edge_create, Tuple[0,39,0.6485448514637192,1,0.0,1395128788989,1395128788989]
2014-03-18 03:46:30:0322, question_create, -1645816736
2014-03-18 03:46:30:0322, edge_create, Tuple[0,40,0.7022546737699159,1,0.0,1395128788989,1395128788989]
2014-03-18 03:46:30:0365, setup_resizewin
2014-03-18 03:46:31:0237, diag_itementered, id=4922, type=1
2014-03-18 03:46:31:0292, diag_itemexited, id=4922, type=1
2014-03-18 03:46:32:0627, list_mouseentered, 2931
2014-03-18 03:46:32:0764, list_mouseexited
2014-03-18 03:46:54:0858, setup_loaddata
2014-03-18 03:46:55:0007, question_create, 1215192037
2014-03-18 03:46:55:0215, answer_create, 133
2014-03-18 03:46:55:0218, edge_create, Tuple[0,1,0.4778254308842581,4,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0219, answer_create, 183
2014-03-18 03:46:55:0220, edge_create, Tuple[0,2,0.9658618482717065,4,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0222, answer_create, 190
2014-03-18 03:46:55:0223, edge_create, Tuple[0,3,0.3722787117810611,4,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0223, answer_create, 540
2014-03-18 03:46:55:0224, edge_create, Tuple[0,4,0.02016433707078047,4,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0224, answer_create, 939
2014-03-18 03:46:55:0225, edge_create, Tuple[0,5,0.3376249994954099,4,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0225, answer_create, 6726
2014-03-18 03:46:55:0226, edge_create, Tuple[0,6,0.41447673011279207,4,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0227, answer_create, 21413
2014-03-18 03:46:55:0227, edge_create, Tuple[0,7,0.5707667759628212,4,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0228, answer_create, 53547
2014-03-18 03:46:55:0228, edge_create, Tuple[0,8,0.26607723273120565,4,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0229, answer_create, 74018
2014-03-18 03:46:55:0229, edge_create, Tuple[0,9,0.4091374397151437,4,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0230, answer_create, 144768
2014-03-18 03:46:55:0230, edge_create, Tuple[0,10,0.9527091426251008,4,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0231, answer_create, 155146
2014-03-18 03:46:55:0231, edge_create, Tuple[0,11,0.04292252404928454,4,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0232, answer_create, 161058
2014-03-18 03:46:55:0232, edge_create, Tuple[0,12,0.2658215361077535,4,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0233, answer_create, 208799
2014-03-18 03:46:55:0234, edge_create, Tuple[0,13,0.7198354850250513,4,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0234, answer_create, 3455575
2014-03-18 03:46:55:0235, edge_create, Tuple[0,14,0.06609855731666747,4,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0235, answer_create, 12791308
2014-03-18 03:46:55:0236, edge_create, Tuple[0,15,0.1427489049605063,4,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0236, answer_create, 16483567
2014-03-18 03:46:55:0237, edge_create, Tuple[0,16,0.241990133303157,4,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0239, question_create, 1567409083
2014-03-18 03:46:55:0240, edge_create, Tuple[0,17,0.9401302757093652,1,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0242, question_create, -1526764391
2014-03-18 03:46:55:0243, edge_create, Tuple[0,18,0.2127567064249445,1,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0244, question_create, 1280001331
2014-03-18 03:46:55:0245, edge_create, Tuple[0,19,0.9345045482016175,1,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0246, question_create, 1344498955
2014-03-18 03:46:55:0247, edge_create, Tuple[0,20,0.9068184254897949,1,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0248, question_create, -111804909
2014-03-18 03:46:55:0249, edge_create, Tuple[0,21,0.08520207632644883,1,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0251, question_create, -1911999911
2014-03-18 03:46:55:0251, edge_create, Tuple[0,22,0.29108377578929523,1,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0253, question_create, 1803291410
2014-03-18 03:46:55:0253, edge_create, Tuple[0,23,0.025384868172095842,1,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0255, question_create, -150566724
2014-03-18 03:46:55:0255, edge_create, Tuple[0,24,0.5427368510232725,1,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0256, question_create, 910101453
2014-03-18 03:46:55:0257, edge_create, Tuple[0,25,0.27851464386359404,1,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0258, question_create, -287098623
2014-03-18 03:46:55:0259, edge_create, Tuple[0,26,0.6672078475332539,1,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0260, question_create, -398664352
2014-03-18 03:46:55:0260, edge_create, Tuple[0,27,0.47628906230972856,1,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0261, question_create, 1375272283
2014-03-18 03:46:55:0262, edge_create, Tuple[0,28,0.7719800945218751,1,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0263, question_create, 1932923506
2014-03-18 03:46:55:0264, edge_create, Tuple[0,29,0.6081896052460647,1,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0264, question_create, 1876232985
2014-03-18 03:46:55:0265, edge_create, Tuple[0,30,0.8243458809981782,1,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0266, question_create, 1897658496
2014-03-18 03:46:55:0267, edge_create, Tuple[0,31,0.5092725412644369,1,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0268, question_create, -117985768
2014-03-18 03:46:55:0268, edge_create, Tuple[0,32,0.4227653191317333,1,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0269, question_create, -1014704300
2014-03-18 03:46:55:0270, edge_create, Tuple[0,33,0.04610367892198075,1,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0271, question_create, 1348820109
2014-03-18 03:46:55:0271, edge_create, Tuple[0,34,0.1901609447774606,1,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0272, question_create, 2003742480
2014-03-18 03:46:55:0273, edge_create, Tuple[0,35,0.949053054980318,1,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0274, question_create, -1630771944
2014-03-18 03:46:55:0274, edge_create, Tuple[0,36,0.7058332778909684,1,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0275, question_create, -1258913185
2014-03-18 03:46:55:0276, edge_create, Tuple[0,37,0.9947542116548745,1,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0277, question_create, -220232600
2014-03-18 03:46:55:0277, edge_create, Tuple[0,38,0.20512671133983018,1,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0278, question_create, -1922104353
2014-03-18 03:46:55:0279, edge_create, Tuple[0,39,0.8444960311378821,1,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0280, question_create, -1656481032
2014-03-18 03:46:55:0280, edge_create, Tuple[0,40,0.5387947378430491,1,0.0,1395128813920,1395128813920]
2014-03-18 03:46:55:0319, setup_resizewin
2014-03-18 03:46:56:0164, diag_itementered, id=4149, type=1
2014-03-18 03:46:56:0224, diag_itemexited, id=4149, type=1
2014-03-18 03:47:01:0705, list_mouseentered, 2158
2014-03-18 03:47:01:0992, list_mouseexited
