2014-03-16 12:34:22:0340, setup_loaddata
2014-03-16 12:34:22:0512, question_create, -839768558
2014-03-16 12:34:22:0715, answer_create, 133
2014-03-16 12:34:22:0715, edge_create, Tuple[0,1,0.33382961764613517,4,0.0,1394944461434,1394944461434]
2014-03-16 12:34:22:0715, answer_create, 183
2014-03-16 12:34:22:0715, edge_create, Tuple[0,2,0.3932040069899454,4,0.0,1394944461434,1394944461434]
2014-03-16 12:34:22:0715, answer_create, 190
2014-03-16 12:34:22:0715, edge_create, Tuple[0,3,0.05619354714083491,4,0.0,1394944461434,1394944461434]
2014-03-16 12:34:22:0715, answer_create, 540
2014-03-16 12:34:22:0715, edge_create, Tuple[0,4,0.4335140381560263,4,0.0,1394944461434,1394944461434]
2014-03-16 12:34:22:0715, answer_create, 939
2014-03-16 12:34:22:0730, edge_create, Tuple[0,5,0.8315524924610005,4,0.0,1394944461434,1394944461434]
2014-03-16 12:34:22:0730, answer_create, 6726
2014-03-16 12:34:22:0730, edge_create, Tuple[0,6,0.8270457668443407,4,0.0,1394944461434,1394944461434]
2014-03-16 12:34:22:0730, answer_create, 21413
2014-03-16 12:34:22:0730, edge_create, Tuple[0,7,0.7492066373683853,4,0.0,1394944461434,1394944461434]
2014-03-16 12:34:22:0730, answer_create, 53547
2014-03-16 12:34:22:0730, edge_create, Tuple[0,8,0.5893908092876698,4,0.0,1394944461434,1394944461434]
2014-03-16 12:34:22:0730, answer_create, 74018
2014-03-16 12:34:22:0730, edge_create, Tuple[0,9,0.9137800306334042,4,0.0,1394944461434,1394944461434]
2014-03-16 12:34:22:0730, answer_create, 144768
2014-03-16 12:34:22:0730, edge_create, Tuple[0,10,0.2923652754995042,4,0.0,1394944461434,1394944461434]
2014-03-16 12:34:22:0730, answer_create, 155146
2014-03-16 12:34:22:0730, edge_create, Tuple[0,11,0.6103569422447415,4,0.0,1394944461434,1394944461434]
2014-03-16 12:34:22:0730, answer_create, 161058
2014-03-16 12:34:22:0730, edge_create, Tuple[0,12,0.7989744661302539,4,0.0,1394944461434,1394944461434]
2014-03-16 12:34:22:0730, answer_create, 208799
2014-03-16 12:34:22:0730, edge_create, Tuple[0,13,0.8662654533677668,4,0.0,1394944461434,1394944461434]
2014-03-16 12:34:22:0730, answer_create, 3455575
2014-03-16 12:34:22:0730, edge_create, Tuple[0,14,0.9066772815483337,4,0.0,1394944461434,1394944461434]
2014-03-16 12:34:22:0730, answer_create, 12791308
2014-03-16 12:34:22:0730, edge_create, Tuple[0,15,0.2253098040256195,4,0.0,1394944461434,1394944461434]
2014-03-16 12:34:22:0730, answer_create, 16483567
2014-03-16 12:34:22:0730, edge_create, Tuple[0,16,0.510904320499376,4,0.0,1394944461434,1394944461434]
2014-03-16 12:34:22:0730, question_create, -599841077
2014-03-16 12:34:22:0730, edge_create, Tuple[0,17,0.4177735562425544,1,0.0,1394944461434,1394944461434]
2014-03-16 12:34:22:0730, question_create, -518179104
2014-03-16 12:34:22:0730, edge_create, Tuple[0,18,0.8616852803475292,1,0.0,1394944461434,1394944461434]
2014-03-16 12:34:22:0746, question_create, -2001622051
