2014-03-16 10:48:13:0216, setup_loaddata
2014-03-16 10:48:14:0351, question_create, -1443336932
2014-03-16 10:48:14:0352, edge_create, Tuple[0,24,0.809559718289801,1,0.0,1395024492260,1395024492260]
2014-03-16 10:48:14:0353, question_create, -879044037
2014-03-16 10:48:14:0353, edge_create, Tuple[0,25,0.007663926440374946,1,0.0,1395024492260,1395024492260]
2014-03-16 10:48:14:0354, question_create, -240509582
2014-03-16 10:48:14:0355, edge_create, Tuple[0,26,0.652447547180725,1,0.0,1395024492260,1395024492260]
2014-03-16 10:48:14:0356, question_create, -865307189
2014-03-16 10:48:14:0356, edge_create, Tuple[0,27,0.4140411218184795,1,0.0,1395024492260,1395024492260]
2014-03-16 10:48:14:0357, question_create, -1700737374
2014-03-16 10:48:14:0358, edge_create, Tuple[0,28,0.5074057841672764,1,0.0,1395024492260,1395024492260]
2014-03-16 10:48:14:0358, question_create, -374873222
2014-03-16 10:48:14:0359, edge_create, Tuple[0,29,0.06836891630072295,1,0.0,1395024492260,1395024492260]
2014-03-16 10:48:14:0360, question_create, 1842553964
2014-03-16 10:48:14:0360, edge_create, Tuple[0,30,0.25533640886581066,1,0.0,1395024492260,1395024492260]
2014-03-16 10:48:14:0361, question_create, 245864438
2014-03-16 10:48:14:0362, edge_create, Tuple[0,31,0.7895874688596887,1,0.0,1395024492260,1395024492260]
2014-03-16 10:48:14:0363, question_create, -905265046
2014-03-16 10:48:14:0363, edge_create, Tuple[0,32,0.42714404213371826,1,0.0,1395024492260,1395024492260]
2014-03-16 10:48:14:0364, question_create, -1641612344
2014-03-16 10:48:14:0365, edge_create, Tuple[0,33,0.4888722475004528,1,0.0,1395024492260,1395024492260]
2014-03-16 10:48:14:0365, question_create, -3814655
2014-03-16 10:48:14:0366, edge_create, Tuple[0,34,0.7924353380980637,1,0.0,1395024492260,1395024492260]
2014-03-16 10:48:14:0367, question_create, 604545773
2014-03-16 10:48:14:0367, edge_create, Tuple[0,35,0.0551530692507014,1,0.0,1395024492260,1395024492260]
2014-03-16 10:48:14:0368, question_create, 179901033
2014-03-16 10:48:14:0369, edge_create, Tuple[0,36,0.3620781825443584,1,0.0,1395024492260,1395024492260]
2014-03-16 10:48:14:0370, question_create, -2127647531
2014-03-16 10:48:14:0370, edge_create, Tuple[0,37,0.2061930917006538,1,0.0,1395024492260,1395024492260]
2014-03-16 10:48:14:0371, question_create, 290736772
2014-03-16 10:48:14:0371, edge_create, Tuple[0,38,0.4062861638612385,1,0.0,1395024492260,1395024492260]
2014-03-16 10:48:14:0372, question_create, 1848606798
2014-03-16 10:48:14:0373, edge_create, Tuple[0,39,0.12237964200668816,1,0.0,1395024492260,1395024492260]
2014-03-16 10:48:14:0373, question_create, -663445602
2014-03-16 10:48:14:0374, edge_create, Tuple[0,40,0.5665054993446133,1,0.0,1395024492260,1395024492260]
2014-03-16 10:48:14:0470, setup_resizewin
