2014-03-16 12:36:01:0218, setup_loaddata
2014-03-16 12:36:01:0374, question_create, -2006022068
2014-03-16 12:36:01:0577, answer_create, 133
2014-03-16 12:36:01:0593, edge_create, Tuple[0,1,0.34935940816948274,4,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0593, answer_create, 183
2014-03-16 12:36:01:0593, edge_create, Tuple[0,2,0.6533140821423773,4,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0593, answer_create, 190
2014-03-16 12:36:01:0593, edge_create, Tuple[0,3,0.2583083049957221,4,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0593, answer_create, 540
2014-03-16 12:36:01:0593, edge_create, Tuple[0,4,0.2874725188488183,4,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0593, answer_create, 939
2014-03-16 12:36:01:0593, edge_create, Tuple[0,5,0.6937691447347222,4,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0593, answer_create, 6726
2014-03-16 12:36:01:0624, edge_create, Tuple[0,6,0.6066805197306981,4,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0624, answer_create, 21413
2014-03-16 12:36:01:0624, edge_create, Tuple[0,7,0.939658629416981,4,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0624, answer_create, 53547
2014-03-16 12:36:01:0624, edge_create, Tuple[0,8,0.5087003318233664,4,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0624, answer_create, 74018
2014-03-16 12:36:01:0624, edge_create, Tuple[0,9,0.1127954189230167,4,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0624, answer_create, 144768
2014-03-16 12:36:01:0624, edge_create, Tuple[0,10,0.016499287786607808,4,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0624, answer_create, 155146
2014-03-16 12:36:01:0624, edge_create, Tuple[0,11,0.023842631368127032,4,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0624, answer_create, 161058
2014-03-16 12:36:01:0624, edge_create, Tuple[0,12,0.7814584495649204,4,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0624, answer_create, 208799
2014-03-16 12:36:01:0624, edge_create, Tuple[0,13,0.8670301022813652,4,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0624, answer_create, 3455575
2014-03-16 12:36:01:0624, edge_create, Tuple[0,14,0.25405877621746076,4,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0624, answer_create, 12791308
2014-03-16 12:36:01:0624, edge_create, Tuple[0,15,0.45633234765910735,4,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0624, answer_create, 16483567
2014-03-16 12:36:01:0624, edge_create, Tuple[0,16,0.6271124678415223,4,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0624, question_create, 821019559
2014-03-16 12:36:01:0624, edge_create, Tuple[0,17,0.33954026415086425,1,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0624, question_create, 2088039300
2014-03-16 12:36:01:0624, edge_create, Tuple[0,18,0.8796494954555885,1,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0639, question_create, -1235554971
2014-03-16 12:36:01:0639, edge_create, Tuple[0,19,0.7203203457890486,1,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0639, question_create, 2118668570
2014-03-16 12:36:01:0639, edge_create, Tuple[0,20,0.3557220080130218,1,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0639, question_create, 1211926908
2014-03-16 12:36:01:0639, edge_create, Tuple[0,21,0.21325403673232324,1,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0639, question_create, 1593241570
2014-03-16 12:36:01:0639, edge_create, Tuple[0,22,0.5665959968124612,1,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0639, question_create, -1955562947
2014-03-16 12:36:01:0639, edge_create, Tuple[0,23,0.71180562257049,1,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0639, question_create, -272960469
2014-03-16 12:36:01:0639, edge_create, Tuple[0,24,0.005068115490276859,1,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0639, question_create, 1281823502
2014-03-16 12:36:01:0639, edge_create, Tuple[0,25,0.7575158294397883,1,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0639, question_create, -2043466714
2014-03-16 12:36:01:0639, edge_create, Tuple[0,26,0.2431750728714157,1,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0639, question_create, 1707753826
2014-03-16 12:36:01:0639, edge_create, Tuple[0,27,0.795617549305982,1,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0639, question_create, -1372186646
2014-03-16 12:36:01:0655, edge_create, Tuple[0,28,0.4369111061796882,1,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0655, question_create, -465369177
2014-03-16 12:36:01:0655, edge_create, Tuple[0,29,0.4861652510099268,1,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0655, question_create, 2062955132
2014-03-16 12:36:01:0655, edge_create, Tuple[0,30,0.9228482236867184,1,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0655, question_create, 130407014
2014-03-16 12:36:01:0655, edge_create, Tuple[0,31,0.320851769288345,1,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0655, question_create, 653291031
2014-03-16 12:36:01:0655, edge_create, Tuple[0,32,0.8444103212974347,1,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0655, question_create, -356778083
2014-03-16 12:36:01:0655, edge_create, Tuple[0,33,0.1584972662470444,1,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0655, question_create, 1520553098
2014-03-16 12:36:01:0655, edge_create, Tuple[0,34,0.2761813644689277,1,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0655, question_create, 1711732460
2014-03-16 12:36:01:0655, edge_create, Tuple[0,35,0.08561155199390547,1,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0655, question_create, 770373190
2014-03-16 12:36:01:0655, edge_create, Tuple[0,36,0.20603396373415517,1,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0655, question_create, -2034481017
2014-03-16 12:36:01:0655, edge_create, Tuple[0,37,0.6513928073932782,1,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0655, question_create, 230901564
2014-03-16 12:36:01:0655, edge_create, Tuple[0,38,0.05443403680099346,1,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0671, question_create, 324640636
2014-03-16 12:36:01:0671, edge_create, Tuple[0,39,0.5473594060462209,1,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0671, question_create, 1740884974
2014-03-16 12:36:01:0671, edge_create, Tuple[0,40,0.4597648447363799,1,0.0,1394944560234,1394944560234]
2014-03-16 12:36:01:0702, setup_resizewin
2014-03-16 12:36:02:0669, diag_itementered, id=2968, type=1
2014-03-16 12:36:02:0731, diag_itemexited, id=2968, type=1
2014-03-16 12:36:02:0747, diag_itementered, id=3881, type=1
2014-03-16 12:36:02:0809, diag_itemexited, id=3881, type=1
2014-03-16 12:36:02:0841, diag_itementered, id=9361, type=1
2014-03-16 12:36:02:0903, diag_itemexited, id=9361, type=1
2014-03-16 12:36:02:0950, diag_itementered, id=6222, type=1
2014-03-16 12:36:03:0043, diag_itemexited, id=6222, type=1
2014-03-16 12:36:06:0631, list_mouseentered, 6222
2014-03-16 12:36:06:0663, list_mouseexited
