2014-03-22 07:11:11:0987, setup_loaddata
2014-03-22 07:11:12:0377, edge_create, Tuple[0,19,0.8057128760611263,1,0.0,1395486671065,1395486671065]
2014-03-22 07:11:12:0377, question_create, 598725328
2014-03-22 07:11:12:0377, edge_create, Tuple[0,20,0.07788923293963168,1,0.0,1395486671065,1395486671065]
2014-03-22 07:11:12:0393, question_create, -1586651805
2014-03-22 07:11:12:0393, edge_create, Tuple[0,21,0.5262464028997882,1,0.0,1395486671065,1395486671065]
2014-03-22 07:11:12:0393, question_create, 884818823
2014-03-22 07:11:12:0393, edge_create, Tuple[0,22,0.22553019914381678,1,0.0,1395486671065,1395486671065]
2014-03-22 07:11:12:0393, question_create, 1173158852
2014-03-22 07:11:12:0393, edge_create, Tuple[0,23,0.5260033075878141,1,0.0,1395486671065,1395486671065]
2014-03-22 07:11:12:0393, question_create, -807297809
2014-03-22 07:11:12:0393, edge_create, Tuple[0,24,0.2568497801958577,1,0.0,1395486671065,1395486671065]
2014-03-22 07:11:12:0393, question_create, -1794598673
2014-03-22 07:11:12:0393, edge_create, Tuple[0,25,0.906118384915009,1,0.0,1395486671065,1395486671065]
2014-03-22 07:11:12:0393, question_create, 484266205
2014-03-22 07:11:12:0393, edge_create, Tuple[0,26,0.0032246701743207096,1,0.0,1395486671065,1395486671065]
2014-03-22 07:11:12:0393, question_create, 430060353
2014-03-22 07:11:12:0393, edge_create, Tuple[0,27,0.6169862487365175,1,0.0,1395486671065,1395486671065]
2014-03-22 07:11:12:0393, question_create, 859771084
2014-03-22 07:11:12:0393, edge_create, Tuple[0,28,0.6985124532711225,1,0.0,1395486671065,1395486671065]
2014-03-22 07:11:12:0393, question_create, -2100602302
2014-03-22 07:11:12:0393, edge_create, Tuple[0,29,0.22113295982344783,1,0.0,1395486671065,1395486671065]
2014-03-22 07:11:12:0393, question_create, 1133299459
2014-03-22 07:11:12:0393, edge_create, Tuple[0,30,0.7609957830701076,1,0.0,1395486671065,1395486671065]
2014-03-22 07:11:12:0393, question_create, 1158550650
2014-03-22 07:11:12:0409, edge_create, Tuple[0,31,0.8738824048397547,1,0.0,1395486671065,1395486671065]
2014-03-22 07:11:12:0409, question_create, 961429015
2014-03-22 07:11:12:0409, edge_create, Tuple[0,32,0.5886356116887739,1,0.0,1395486671065,1395486671065]
2014-03-22 07:11:12:0409, question_create, 1691511691
2014-03-22 07:11:12:0409, edge_create, Tuple[0,33,0.2582520628431384,1,0.0,1395486671065,1395486671065]
2014-03-22 07:11:12:0409, question_create, 348304011
2014-03-22 07:11:12:0409, edge_create, Tuple[0,34,0.6554619367274652,1,0.0,1395486671065,1395486671065]
2014-03-22 07:11:12:0409, question_create, 1769494272
2014-03-22 07:11:12:0409, edge_create, Tuple[0,35,0.3591831696574743,1,0.0,1395486671065,1395486671065]
2014-03-22 07:11:12:0409, question_create, 57795768
2014-03-22 07:11:12:0409, edge_create, Tuple[0,36,0.41405119269584245,1,0.0,1395486671065,1395486671065]
2014-03-22 07:11:12:0409, question_create, -1072785811
2014-03-22 07:11:12:0409, edge_create, Tuple[0,37,0.6376745925133608,1,0.0,1395486671065,1395486671065]
2014-03-22 07:11:12:0409, question_create, -147353669
2014-03-22 07:11:12:0409, edge_create, Tuple[0,38,0.41359996605081595,1,0.0,1395486671065,1395486671065]
2014-03-22 07:11:12:0409, question_create, 228475812
2014-03-22 07:11:12:0409, edge_create, Tuple[0,39,0.40378214744242147,1,0.0,1395486671065,1395486671065]
2014-03-22 07:11:12:0409, question_create, 713460814
2014-03-22 07:11:12:0409, edge_create, Tuple[0,40,0.38217339938879347,1,0.0,1395486671065,1395486671065]
2014-03-22 07:11:12:0549, setup_resizewin
2014-03-22 07:11:21:0207, diag_itementered, id=11088, type=1
2014-03-22 07:11:21:0254, diag_itemexited, id=11088, type=1
2014-03-22 07:11:30:0103, list_mouseentered, 8968
2014-03-22 07:11:30:0181, list_mouseexited
2014-03-22 07:11:54:0473, setup_loaddata
2014-03-22 07:11:54:0661, question_create, 1777076011
2014-03-22 07:11:54:0863, answer_create, 133
2014-03-22 07:11:54:0863, edge_create, Tuple[0,1,0.03131968659574902,4,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0863, answer_create, 183
2014-03-22 07:11:54:0863, edge_create, Tuple[0,2,0.26174255409690195,4,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0863, answer_create, 190
2014-03-22 07:11:54:0863, edge_create, Tuple[0,3,0.6376671852594998,4,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0863, answer_create, 540
2014-03-22 07:11:54:0863, edge_create, Tuple[0,4,0.5049140424268583,4,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0863, answer_create, 939
2014-03-22 07:11:54:0863, edge_create, Tuple[0,5,0.17984787834702198,4,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0863, answer_create, 6726
2014-03-22 07:11:54:0863, edge_create, Tuple[0,6,0.06307251357064181,4,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0863, answer_create, 21413
2014-03-22 07:11:54:0863, edge_create, Tuple[0,7,0.6996744039086145,4,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0863, answer_create, 53547
2014-03-22 07:11:54:0863, edge_create, Tuple[0,8,0.9814040858380954,4,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0863, answer_create, 74018
2014-03-22 07:11:54:0863, edge_create, Tuple[0,9,0.24550066084428013,4,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0863, answer_create, 144768
2014-03-22 07:11:54:0879, edge_create, Tuple[0,10,0.07137504532185657,4,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0879, answer_create, 155146
2014-03-22 07:11:54:0879, edge_create, Tuple[0,11,0.7453690749738789,4,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0879, answer_create, 161058
2014-03-22 07:11:54:0879, edge_create, Tuple[0,12,0.7213294207235146,4,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0879, answer_create, 208799
2014-03-22 07:11:54:0879, edge_create, Tuple[0,13,0.9195251760103146,4,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0879, answer_create, 3455575
2014-03-22 07:11:54:0879, edge_create, Tuple[0,14,0.08962035288261139,4,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0879, answer_create, 12791308
2014-03-22 07:11:54:0879, edge_create, Tuple[0,15,0.864109916659283,4,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0879, answer_create, 16483567
2014-03-22 07:11:54:0879, edge_create, Tuple[0,16,0.9550623625259631,4,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0879, question_create, 123353930
2014-03-22 07:11:54:0879, edge_create, Tuple[0,17,0.3859657192477013,1,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0879, question_create, 168443173
2014-03-22 07:11:54:0879, edge_create, Tuple[0,18,0.13253102971122388,1,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0879, question_create, -1533865429
2014-03-22 07:11:54:0879, edge_create, Tuple[0,19,0.7526274250825431,1,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0879, question_create, 1009801353
2014-03-22 07:11:54:0895, edge_create, Tuple[0,20,0.7505345801749665,1,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0895, question_create, 1375578074
2014-03-22 07:11:54:0895, edge_create, Tuple[0,21,0.9892532727367165,1,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0895, question_create, 615783743
2014-03-22 07:11:54:0895, edge_create, Tuple[0,22,0.019878948271601082,1,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0895, question_create, -1138314747
2014-03-22 07:11:54:0895, edge_create, Tuple[0,23,0.3739650175264564,1,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0895, question_create, 71028510
2014-03-22 07:11:54:0895, edge_create, Tuple[0,24,0.3334468484887303,1,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0895, question_create, 411619739
2014-03-22 07:11:54:0895, edge_create, Tuple[0,25,0.5596742256226975,1,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0895, question_create, 158133507
2014-03-22 07:11:54:0895, edge_create, Tuple[0,26,0.17432666436006383,1,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0895, question_create, 299226650
2014-03-22 07:11:54:0895, edge_create, Tuple[0,27,0.25847782284711884,1,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0895, question_create, 516022319
2014-03-22 07:11:54:0910, edge_create, Tuple[0,28,0.4695661351144641,1,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0910, question_create, 531483506
2014-03-22 07:11:54:0910, edge_create, Tuple[0,29,0.7185731710584625,1,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0910, question_create, 872596516
2014-03-22 07:11:54:0910, edge_create, Tuple[0,30,0.8255175482118539,1,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0910, question_create, 1073340523
2014-03-22 07:11:54:0910, edge_create, Tuple[0,31,0.3379253912654667,1,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0910, question_create, 1230886218
2014-03-22 07:11:54:0910, edge_create, Tuple[0,32,0.46317543133495054,1,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0910, question_create, -1159691115
2014-03-22 07:11:54:0910, edge_create, Tuple[0,33,0.08968759270784288,1,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0910, question_create, 859312504
2014-03-22 07:11:54:0910, edge_create, Tuple[0,34,0.301840321014333,1,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0910, question_create, -327510858
2014-03-22 07:11:54:0910, edge_create, Tuple[0,35,0.4076607169401705,1,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0910, question_create, 1284205433
2014-03-22 07:11:54:0910, edge_create, Tuple[0,36,0.14675455550268635,1,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0910, question_create, -370829862
2014-03-22 07:11:54:0910, edge_create, Tuple[0,37,0.38670255220996486,1,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0910, question_create, 1580144294
2014-03-22 07:11:54:0910, edge_create, Tuple[0,38,0.18530782281465286,1,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0926, question_create, -165885366
2014-03-22 07:11:54:0926, edge_create, Tuple[0,39,0.5431514876852217,1,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0926, question_create, 964755773
2014-03-22 07:11:54:0926, edge_create, Tuple[0,40,0.33563133505256704,1,0.0,1395486713536,1395486713536]
2014-03-22 07:11:54:0988, setup_resizewin
2014-03-22 07:11:56:0985, diag_itementered, id=4922, type=1
2014-03-22 07:11:57:0032, diag_itemexited, id=4922, type=1
2014-03-22 07:12:19:0714, list_mouseentered, 3881
2014-03-22 07:12:20:0135, list_mouseexited
2014-03-22 07:12:21:0181, list_mouseentered, 3049
2014-03-22 07:12:21:0992, list_mouseexited
2014-03-22 07:12:23:0723, list_mouseentered, 3881
2014-03-22 07:12:23:0942, list_mouseexited
2014-03-22 07:12:25:0299, list_mouseentered, 2968
2014-03-22 07:12:28:0637, list_mouseexited
2014-03-22 07:12:33:0941, list_mouseentered, 3881
2014-03-22 07:12:35:0018, list_mouseexited
2014-03-22 07:12:36:0531, list_mouseentered, 2931
2014-03-22 07:12:36:0578, list_mouseexited
2014-03-22 07:12:38:0091, list_mouseentered, 2931
2014-03-22 07:12:38:0185, list_mouseexited
