2013-10-23 06:55:41:0773, setup_loaddata
2013-10-23 06:55:41:0976, setup_resizewin
2013-10-23 06:55:44:0377, pattern_create_open
2013-10-23 06:55:44:0378, pattern_create_close
2013-10-23 06:55:55:0592, setup_loaddata
2013-10-23 06:55:55:0792, setup_resizewin
2013-10-23 06:56:01:0243, pattern_create_open
2013-10-23 06:56:01:0247, pattern_create_close
