2014-01-12 11:30:35:0389, setup_loaddata
2014-01-12 11:30:35:0550, setup_resizewin
2014-01-12 11:30:36:0669, list_mouseentered, 126
2014-01-12 11:30:37:0074, list_mouseexited, 
2014-01-12 11:30:37:0934, diag_itementered, id=-328374389, type=0
2014-01-12 11:30:37:0985, diag_itemexited, id=-328374389, type=0
