2014-03-25 10:04:01:0119, setup_loaddata
2014-03-25 10:04:01:0540, setup_loaddata
2014-03-25 10:04:01:0571, setup_resizewin
2014-03-25 10:04:03:0147, diag_itementered, id=4080, type=1
2014-03-25 10:04:03:0178, diag_itemexited, id=4080, type=1
