2014-03-17 07:10:29:0870, setup_loaddata
2014-03-17 07:10:30:0033, question_create, 266851805
2014-03-17 07:10:30:0250, answer_create, 133
2014-03-17 07:10:30:0252, edge_create, Tuple[0,1,0.02272260655267888,4,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0253, answer_create, 183
2014-03-17 07:10:30:0253, edge_create, Tuple[0,2,0.8424267491411723,4,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0254, answer_create, 190
2014-03-17 07:10:30:0254, edge_create, Tuple[0,3,0.29237326134032104,4,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0254, answer_create, 540
2014-03-17 07:10:30:0255, edge_create, Tuple[0,4,0.529357611630873,4,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0255, answer_create, 939
2014-03-17 07:10:30:0256, edge_create, Tuple[0,5,0.799369483420295,4,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0256, answer_create, 6726
2014-03-17 07:10:30:0257, edge_create, Tuple[0,6,0.7125488119675898,4,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0257, answer_create, 21413
2014-03-17 07:10:30:0258, edge_create, Tuple[0,7,0.8885151478899855,4,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0258, answer_create, 53547
2014-03-17 07:10:30:0259, edge_create, Tuple[0,8,0.9553235300297609,4,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0259, answer_create, 74018
2014-03-17 07:10:30:0260, edge_create, Tuple[0,9,0.06391382942638346,4,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0260, answer_create, 144768
2014-03-17 07:10:30:0261, edge_create, Tuple[0,10,0.5555513062594267,4,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0261, answer_create, 155146
2014-03-17 07:10:30:0262, edge_create, Tuple[0,11,0.19372696046336235,4,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0262, answer_create, 161058
2014-03-17 07:10:30:0262, edge_create, Tuple[0,12,0.9745012541387859,4,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0263, answer_create, 208799
2014-03-17 07:10:30:0264, edge_create, Tuple[0,13,0.948426503982197,4,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0264, answer_create, 3455575
2014-03-17 07:10:30:0265, edge_create, Tuple[0,14,0.9969044641474336,4,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0265, answer_create, 12791308
2014-03-17 07:10:30:0266, edge_create, Tuple[0,15,0.1310400344111754,4,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0267, answer_create, 16483567
2014-03-17 07:10:30:0267, edge_create, Tuple[0,16,0.01952599557552881,4,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0271, question_create, -543188920
2014-03-17 07:10:30:0272, edge_create, Tuple[0,17,0.38754481939696617,1,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0274, question_create, 514652198
2014-03-17 07:10:30:0275, edge_create, Tuple[0,18,0.9761706266183863,1,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0276, question_create, -1975068915
2014-03-17 07:10:30:0277, edge_create, Tuple[0,19,0.8302502659458088,1,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0279, question_create, 1263051795
2014-03-17 07:10:30:0280, edge_create, Tuple[0,20,0.6033533394342621,1,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0282, question_create, 373445954
2014-03-17 07:10:30:0283, edge_create, Tuple[0,21,0.02426234644991332,1,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0284, question_create, 660519104
2014-03-17 07:10:30:0285, edge_create, Tuple[0,22,0.23368080969006466,1,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0287, question_create, 155570833
2014-03-17 07:10:30:0287, edge_create, Tuple[0,23,0.6550436618870253,1,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0289, question_create, 104933742
2014-03-17 07:10:30:0289, edge_create, Tuple[0,24,0.9552359243102717,1,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0290, question_create, 1568926320
2014-03-17 07:10:30:0291, edge_create, Tuple[0,25,0.11952277280356738,1,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0292, question_create, 217327564
2014-03-17 07:10:30:0292, edge_create, Tuple[0,26,0.7143995458378373,1,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0293, question_create, 1231778576
2014-03-17 07:10:30:0294, edge_create, Tuple[0,27,0.5765201447682923,1,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0294, question_create, 2093724638
2014-03-17 07:10:30:0295, edge_create, Tuple[0,28,0.7552170163636548,1,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0296, question_create, 1335936452
2014-03-17 07:10:30:0296, edge_create, Tuple[0,29,0.039584344205471966,1,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0297, question_create, -668059316
2014-03-17 07:10:30:0298, edge_create, Tuple[0,30,0.786826914008439,1,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0298, question_create, -698984058
2014-03-17 07:10:30:0299, edge_create, Tuple[0,31,0.5113625966646768,1,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0300, question_create, -445414944
2014-03-17 07:10:30:0300, edge_create, Tuple[0,32,0.7068592775765011,1,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0301, question_create, -1751912109
2014-03-17 07:10:30:0302, edge_create, Tuple[0,33,0.6117128864551927,1,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0302, question_create, -227264738
2014-03-17 07:10:30:0303, edge_create, Tuple[0,34,0.9824420615761074,1,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0304, question_create, -278127913
2014-03-17 07:10:30:0304, edge_create, Tuple[0,35,0.11845922553860422,1,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0305, question_create, 1277427462
2014-03-17 07:10:30:0305, edge_create, Tuple[0,36,0.8439095234914262,1,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0306, question_create, 488544288
2014-03-17 07:10:30:0307, edge_create, Tuple[0,37,0.7233158881616683,1,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0307, question_create, -1327296129
2014-03-17 07:10:30:0308, edge_create, Tuple[0,38,0.45624387713468406,1,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0309, question_create, 529201026
2014-03-17 07:10:30:0309, edge_create, Tuple[0,39,0.8687585235939419,1,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0310, question_create, -1781125427
2014-03-17 07:10:30:0311, edge_create, Tuple[0,40,0.8608332753902056,1,0.0,1395054628929,1395054628929]
2014-03-17 07:10:30:0354, setup_resizewin
2014-03-17 07:10:31:0394, diag_itementered, id=5514, type=1
2014-03-17 07:10:31:0452, diag_itemexited, id=5514, type=1
2014-03-17 07:10:31:0494, diag_itementered, id=10980, type=1
2014-03-17 07:10:31:0544, diag_itemexited, id=10980, type=1
2014-03-17 07:10:50:0611, list_mouseentered, 8968
2014-03-17 07:10:50:0742, list_mouseexited
