2014-03-23 08:30:47:0935, setup_loaddata
2014-03-23 08:30:48:0309, edge_create, Tuple[0,1,0.9469414885261936,4,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0309, answer_create, 133
2014-03-23 08:30:48:0309, edge_create, Tuple[1,2,0.7953001329254308,4,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0309, answer_create, 183
2014-03-23 08:30:48:0309, edge_create, Tuple[1,3,0.34887380095038023,4,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0309, answer_create, 190
2014-03-23 08:30:48:0309, edge_create, Tuple[1,4,0.41153206178880675,4,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0309, answer_create, 540
2014-03-23 08:30:48:0309, edge_create, Tuple[1,5,0.19987810294770003,4,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0309, answer_create, 939
2014-03-23 08:30:48:0309, edge_create, Tuple[1,6,0.9304110289734336,4,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0309, answer_create, 6726
2014-03-23 08:30:48:0309, edge_create, Tuple[1,7,0.8587381044228514,4,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0309, answer_create, 21413
2014-03-23 08:30:48:0309, edge_create, Tuple[1,8,0.07273496212536967,4,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0309, answer_create, 53547
2014-03-23 08:30:48:0309, edge_create, Tuple[1,9,0.5621829273388007,4,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0309, answer_create, 74018
2014-03-23 08:30:48:0309, edge_create, Tuple[1,10,0.41409740590973243,4,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0309, answer_create, 144768
2014-03-23 08:30:48:0309, edge_create, Tuple[1,11,0.6908764870495309,4,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0309, answer_create, 155146
2014-03-23 08:30:48:0309, edge_create, Tuple[1,12,0.9867971564736676,4,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0309, answer_create, 161058
2014-03-23 08:30:48:0309, edge_create, Tuple[1,13,0.5831734747717363,4,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0309, answer_create, 208799
2014-03-23 08:30:48:0309, edge_create, Tuple[1,14,0.023436666536830963,4,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0309, answer_create, 3455575
2014-03-23 08:30:48:0309, edge_create, Tuple[1,15,0.043380084945525144,4,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0309, answer_create, 12791308
2014-03-23 08:30:48:0309, edge_create, Tuple[1,16,0.3997543720205835,4,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0309, answer_create, 16483567
2014-03-23 08:30:48:0309, edge_create, Tuple[1,17,0.9018027361937099,4,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0325, edge_create, Tuple[19,20,0.43555772717396013,1,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0325, edge_create, Tuple[19,21,0.007461039839956829,1,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0325, edge_create, Tuple[19,22,0.5903749457568849,1,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0325, edge_create, Tuple[19,23,0.23914955543169125,1,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0325, edge_create, Tuple[19,24,0.40184753964716746,1,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0325, edge_create, Tuple[19,25,0.5153418420734122,1,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0325, edge_create, Tuple[19,26,0.182798451975407,1,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0325, edge_create, Tuple[19,27,0.267656928924235,1,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0341, edge_create, Tuple[19,28,0.4558041525550136,1,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0341, edge_create, Tuple[19,29,0.45628990499147104,1,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0341, edge_create, Tuple[19,30,0.5660782241909419,1,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0341, edge_create, Tuple[19,31,0.3796100391378222,1,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0341, edge_create, Tuple[19,32,0.09426426789930531,1,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0341, edge_create, Tuple[19,33,0.3353395306489717,1,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0341, edge_create, Tuple[19,34,0.575687821721914,1,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0341, edge_create, Tuple[19,35,0.5892592612956317,1,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0341, edge_create, Tuple[19,36,0.12270939974922757,1,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0341, edge_create, Tuple[19,37,0.20178248814827293,1,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0341, edge_create, Tuple[19,38,0.10865264850494827,1,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0341, edge_create, Tuple[19,39,0.5461577063897222,1,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0341, edge_create, Tuple[19,40,0.3875816544737005,1,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0341, edge_create, Tuple[19,41,0.9582978659260037,1,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0341, edge_create, Tuple[19,42,0.14181978427676156,1,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0341, edge_create, Tuple[19,43,0.9116972897018382,1,0.0,1395621047029,1395621047029]
2014-03-23 08:30:48:0497, setup_resizewin
2014-03-23 08:30:49:0261, diag_itementered, id=11088, type=1
2014-03-23 08:30:49:0323, diag_itemexited, id=11088, type=1
2014-03-23 08:31:12:0630, list_mouseentered, 9044
2014-03-23 08:31:12:0677, list_mouseexited
