2014-02-03 07:39:08:0915, setup_loaddata
2014-02-03 07:39:09:0530, setup_resizewin
2014-02-03 07:39:21:0542, diag_itementered, id=9044, type=1
2014-02-03 07:39:21:0565, diag_itemexited, id=9044, type=1
2014-02-03 07:39:22:0259, diag_itementered, id=3881, type=1
2014-02-03 07:39:23:0714, diag_itemexited, id=3881, type=1
2014-02-03 07:39:23:0756, diag_itementered, id=3881, type=1
2014-02-03 07:39:24:0427, diag_itemexited, id=3881, type=1
2014-02-03 07:39:24:0595, diag_itementered, id=9361, type=1
2014-02-03 07:39:24:0651, diag_itemexited, id=9361, type=1
2014-02-03 07:39:25:0237, diag_itementered, id=5222, type=1
2014-02-03 07:39:25:0246, diag_itemexited, id=5222, type=1
2014-02-03 07:39:25:0329, diag_itementered, id=6658, type=1
2014-02-03 07:39:25:0367, diag_itemexited, id=6658, type=1
2014-02-03 07:39:25:0708, diag_itementered, id=5328, type=1
2014-02-03 07:39:25:0866, diag_itemexited, id=5328, type=1
2014-02-03 07:39:26:0125, diag_itementered, id=3881, type=1
2014-02-03 07:39:26:0134, diag_itemexited, id=3881, type=1
2014-02-03 08:27:35:0911, diag_itementered, id=6392, type=1
2014-02-03 08:27:35:0917, diag_itemexited, id=6392, type=1
2014-02-03 08:27:35:0974, diag_itementered, id=7720, type=1
2014-02-03 08:27:36:0028, diag_itemexited, id=7720, type=1
2014-02-03 08:27:36:0635, list_mouseentered, 382
2014-02-03 08:27:36:0995, list_mouseexited, 
2014-02-03 08:27:40:0957, list_mouseentered, 126
2014-02-03 08:27:41:0218, list_mouseexited, 
2014-02-03 08:27:41:0405, diag_itementered, id=4080, type=1
2014-02-03 08:27:41:0471, diag_itemexited, id=4080, type=1
2014-02-03 08:27:41:0524, diag_itementered, id=2968, type=1
2014-02-03 08:27:41:0587, diag_itemexited, id=2968, type=1
2014-02-03 08:27:41:0678, diag_itementered, id=6392, type=1
2014-02-03 08:27:42:0181, diag_itemexited, id=6392, type=1
2014-02-03 08:27:42:0533, diag_itementered, id=6392, type=1
2014-02-03 08:27:42:0574, diag_itemexited, id=6392, type=1
2014-02-03 08:27:42:0596, diag_itementered, id=2092, type=1
2014-02-03 08:27:42:0637, diag_itemexited, id=2092, type=1
2014-02-03 08:27:43:0004, diag_itementered, id=2092, type=1
2014-02-03 08:27:43:0036, diag_itemexited, id=2092, type=1
2014-02-03 08:27:43:0068, diag_itementered, id=4922, type=1
2014-02-03 08:27:43:0119, diag_itemexited, id=4922, type=1
2014-02-03 08:27:43:0189, diag_itementered, id=126, type=1
2014-02-03 08:27:43:0296, diag_itemexited, id=126, type=1
2014-02-03 08:27:43:0355, diag_itementered, id=6658, type=1
2014-02-03 08:27:43:0483, diag_itemexited, id=6658, type=1
2014-02-03 08:27:44:0151, diag_itementered, id=5328, type=1
2014-02-03 08:27:44:0161, diag_itemexited, id=5328, type=1
2014-02-03 08:27:44:0539, diag_itementered, id=5328, type=1
2014-02-03 08:27:44:0559, diag_itemexited, id=5328, type=1
2014-02-03 08:27:45:0116, diag_itementered, id=5328, type=1
2014-02-03 08:27:45:0147, diag_itemexited, id=5328, type=1
2014-02-03 08:27:46:0076, diag_itementered, id=5328, type=1
2014-02-03 08:27:46:0916, diag_itemexited, id=5328, type=1
2014-02-03 08:27:47:0924, list_mouseentered, 123
2014-02-03 08:27:48:0771, list_mouseexited, 
