2014-03-20 07:21:02:0828, setup_loaddata
2014-03-20 07:21:04:0178, edge_create, Tuple[0,24,0.19085246413606793,1,0.0,1395314461871,1395314461871]
2014-03-20 07:21:26:0792, setup_loaddata
2014-03-20 07:21:26:0968, question_create, 902346875
2014-03-20 07:21:28:0116, question_create, -1833630486
2014-03-20 07:21:28:0118, edge_create, Tuple[0,1,0.8290035610637199,1,0.0,1395314485853,1395314485853]
2014-03-20 07:21:28:0121, question_create, 2055239013
2014-03-20 07:21:28:0122, edge_create, Tuple[0,2,0.06465843068534294,1,0.0,1395314485853,1395314485853]
2014-03-20 07:21:28:0125, question_create, 1299485107
2014-03-20 07:21:28:0126, edge_create, Tuple[0,3,0.4224960038236869,1,0.0,1395314485853,1395314485853]
2014-03-20 07:21:28:0127, question_create, 2048686469
2014-03-20 07:21:28:0128, edge_create, Tuple[0,4,0.0804500651679999,1,0.0,1395314485853,1395314485853]
2014-03-20 07:21:28:0129, question_create, -1474610381
2014-03-20 07:21:28:0130, edge_create, Tuple[0,5,0.5100792046885851,1,0.0,1395314485853,1395314485853]
2014-03-20 07:21:28:0131, question_create, 2043010718
2014-03-20 07:21:28:0132, edge_create, Tuple[0,6,0.15649227954097344,1,0.0,1395314485853,1395314485853]
2014-03-20 07:21:28:0133, question_create, -639792405
2014-03-20 07:21:28:0134, edge_create, Tuple[0,7,0.7399741241659769,1,0.0,1395314485853,1395314485853]
2014-03-20 07:21:28:0135, question_create, -332407986
2014-03-20 07:21:28:0136, edge_create, Tuple[0,8,0.03316232346845538,1,0.0,1395314485853,1395314485853]
2014-03-20 07:21:28:0137, question_create, -653102022
2014-03-20 07:21:28:0137, edge_create, Tuple[0,9,0.7369261182076343,1,0.0,1395314485853,1395314485853]
2014-03-20 07:21:28:0138, question_create, -396998291
2014-03-20 07:21:28:0139, edge_create, Tuple[0,10,0.134317787761838,1,0.0,1395314485853,1395314485853]
2014-03-20 07:21:28:0140, question_create, 1551779903
2014-03-20 07:21:28:0140, edge_create, Tuple[0,11,0.7817210676134692,1,0.0,1395314485853,1395314485853]
2014-03-20 07:21:28:0141, question_create, 1858879849
2014-03-20 07:21:28:0142, edge_create, Tuple[0,12,0.18746780823808162,1,0.0,1395314485853,1395314485853]
2014-03-20 07:21:28:0143, question_create, 244361096
2014-03-20 07:21:28:0143, edge_create, Tuple[0,13,0.40672361773142607,1,0.0,1395314485853,1395314485853]
2014-03-20 07:21:28:0144, question_create, 2039381987
2014-03-20 07:21:28:0145, edge_create, Tuple[0,14,0.4783268864741884,1,0.0,1395314485853,1395314485853]
2014-03-20 07:21:28:0146, question_create, -1700992236
2014-03-20 07:21:28:0146, edge_create, Tuple[0,15,0.787458856378447,1,0.0,1395314485853,1395314485853]
2014-03-20 07:21:28:0147, question_create, 659405942
2014-03-20 07:21:28:0148, edge_create, Tuple[0,16,0.9384929434517016,1,0.0,1395314485853,1395314485853]
2014-03-20 07:21:28:0148, question_create, -1545735446
2014-03-20 07:21:28:0149, edge_create, Tuple[0,17,0.0268449044779695,1,0.0,1395314485853,1395314485853]
2014-03-20 07:21:28:0150, question_create, -48506116
2014-03-20 07:21:28:0151, edge_create, Tuple[0,18,0.9754427343323282,1,0.0,1395314485853,1395314485853]
2014-03-20 07:21:28:0151, question_create, 1732221660
2014-03-20 07:21:28:0152, edge_create, Tuple[0,19,0.869575811479102,1,0.0,1395314485853,1395314485853]
2014-03-20 07:21:28:0153, question_create, 120836469
2014-03-20 07:21:28:0153, edge_create, Tuple[0,20,0.9693621950838405,1,0.0,1395314485853,1395314485853]
2014-03-20 07:21:28:0154, question_create, -225017259
2014-03-20 07:21:28:0155, edge_create, Tuple[0,21,0.565951011668181,1,0.0,1395314485853,1395314485853]
2014-03-20 07:21:28:0156, question_create, 316043846
2014-03-20 07:21:28:0156, edge_create, Tuple[0,22,0.06531264730619668,1,0.0,1395314485853,1395314485853]
2014-03-20 07:21:28:0157, question_create, 2098190113
2014-03-20 07:21:28:0158, edge_create, Tuple[0,23,0.8406268596414471,1,0.0,1395314485853,1395314485853]
2014-03-20 07:21:28:0159, question_create, 1859390115
2014-03-20 07:21:28:0159, edge_create, Tuple[0,24,0.08754018322534318,1,0.0,1395314485853,1395314485853]
2014-03-20 07:21:28:0209, setup_resizewin
