2014-10-01 07:32:41:0156, setup_loaddata
2014-10-01 07:32:45:0329, edge_create, Tuple[0,1,0.8554084376011707,5,0.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0334, question_create, 123
2014-10-01 07:32:45:0335, edge_create, Tuple[1,2,0.13289490902101353,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0336, question_create, 382
2014-10-01 07:32:45:0336, edge_create, Tuple[1,3,0.040882634475121526,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0337, question_create, 564
2014-10-01 07:32:45:0338, edge_create, Tuple[1,4,0.47651267922066765,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0338, question_create, 2158
2014-10-01 07:32:45:0339, edge_create, Tuple[1,5,0.5827897788473885,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0340, question_create, 2931
2014-10-01 07:32:45:0340, edge_create, Tuple[1,6,0.12458411783856949,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0341, question_create, 2968
2014-10-01 07:32:45:0341, edge_create, Tuple[1,7,0.9261826269844501,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0342, question_create, 3049
2014-10-01 07:32:45:0343, edge_create, Tuple[1,8,0.3048489488585119,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0343, question_create, 4149
2014-10-01 07:32:45:0344, edge_create, Tuple[1,9,0.07990673401838544,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0344, question_create, 4242
2014-10-01 07:32:45:0345, edge_create, Tuple[1,10,0.40364457508624363,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0346, question_create, 5222
2014-10-01 07:32:45:0346, edge_create, Tuple[1,11,0.9826655320711056,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0347, question_create, 5328
2014-10-01 07:32:45:0348, edge_create, Tuple[1,12,0.3475605234588518,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0348, question_create, 5855
2014-10-01 07:32:45:0349, edge_create, Tuple[1,13,0.5396249142380001,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0349, question_create, 6612
2014-10-01 07:32:45:0349, edge_create, Tuple[1,14,0.5669631551791663,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0350, question_create, 6658
2014-10-01 07:32:45:0350, edge_create, Tuple[1,15,0.6875213575298699,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0350, question_create, 7291
2014-10-01 07:32:45:0352, edge_create, Tuple[1,16,0.014919147123280019,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0352, question_create, 7539
2014-10-01 07:32:45:0352, edge_create, Tuple[1,17,0.9407845803867149,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0353, question_create, 7596
2014-10-01 07:32:45:0353, edge_create, Tuple[1,18,0.6835247759069453,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0354, question_create, 7681
2014-10-01 07:32:45:0354, edge_create, Tuple[1,19,0.8681376413031009,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0354, question_create, 7720
2014-10-01 07:32:45:0355, edge_create, Tuple[1,20,0.9368800364478218,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0355, question_create, 8318
2014-10-01 07:32:45:0355, edge_create, Tuple[1,21,0.7713464341445471,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0356, question_create, 9913
2014-10-01 07:32:45:0356, edge_create, Tuple[1,22,0.165344511834845,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0357, question_create, 10586
2014-10-01 07:32:45:0357, edge_create, Tuple[1,23,0.9237311141982334,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0357, question_create, 11930
2014-10-01 07:32:45:0358, edge_create, Tuple[1,24,0.2993158812294666,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0358, question_create, 12144
2014-10-01 07:32:45:0358, edge_create, Tuple[1,25,0.27982809941083175,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0359, question_create, 13225
2014-10-01 07:32:45:0359, edge_create, Tuple[1,26,0.5332446832096498,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0359, question_create, 14617
2014-10-01 07:32:45:0360, edge_create, Tuple[1,27,0.8089282660334577,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0360, question_create, 15649
2014-10-01 07:32:45:0360, edge_create, Tuple[1,28,0.7732315439656414,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0361, question_create, 15732
2014-10-01 07:32:45:0361, edge_create, Tuple[1,29,0.019466156912308796,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0361, question_create, 17944
2014-10-01 07:32:45:0362, edge_create, Tuple[1,30,0.2962575816544085,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0362, question_create, 19295
2014-10-01 07:32:45:0363, edge_create, Tuple[1,31,0.8293735370108841,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0363, question_create, 19347
2014-10-01 07:32:45:0363, edge_create, Tuple[1,32,0.49841508412193225,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0364, question_create, 19766
2014-10-01 07:32:45:0364, edge_create, Tuple[1,33,0.4661402215285305,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0364, question_create, 19838
2014-10-01 07:32:45:0365, edge_create, Tuple[1,34,0.40659827338695687,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0365, question_create, 20227
2014-10-01 07:32:45:0365, edge_create, Tuple[1,35,0.33167149168928345,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0366, question_create, 21934
2014-10-01 07:32:45:0366, edge_create, Tuple[1,36,0.466771149160647,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0366, question_create, 22115
2014-10-01 07:32:45:0367, edge_create, Tuple[1,37,0.7889467711275795,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0367, question_create, 22409
2014-10-01 07:32:45:0367, edge_create, Tuple[1,38,0.5265660265763753,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0368, question_create, 22697
2014-10-01 07:32:45:0368, edge_create, Tuple[1,39,0.18344533170185107,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0368, question_create, 23763
2014-10-01 07:32:45:0369, edge_create, Tuple[1,40,0.5656204992835283,2,1.0,1412163160547,1412163160547]
2014-10-01 07:32:45:0370, question_create, 24596
2014-10-01 07:32:45:0370, edge_create, Tuple[1,41,0.4314124098060085,2,1.0,1412163160547,1412163160547]
