2014-01-24 09:35:38:0178, setup_loaddata
2014-01-24 09:35:38:0506, setup_resizewin
2014-01-24 09:35:49:0192, list_mouseentered, 123
2014-01-24 09:35:49:0202, list_mouseexited, 
2014-01-24 09:47:18:0294, diag_itementered, id=10980, type=1
2014-01-24 09:47:18:0321, diag_itemexited, id=10980, type=1
