2014-09-22 12:37:51:0658, setup_loaddata
2014-09-22 12:37:57:0251, list_mouseentered, 2109443059
2014-09-22 12:37:57:0298, list_mouseexited
2014-09-22 12:38:02:0006, list_mouseentered, 2158
2014-09-22 12:38:02:0102, list_mouseexited
2014-09-22 12:38:02:0215, diag_itementered, id=7291, type=1
2014-09-22 12:38:02:0240, diag_itemexited, id=7291, type=1
2014-09-22 12:38:02:0283, diag_itementered, id=25637, type=1
2014-09-22 12:38:02:0305, diag_itemexited, id=25637, type=1
2014-09-22 12:38:02:0356, diag_itementered, id=28301, type=1
2014-09-22 12:38:02:0383, diag_itemexited, id=28301, type=1
2014-09-22 12:38:18:0281, setup_loaddata
2014-09-22 12:38:18:0877, list_mouseentered, 382
2014-09-22 12:38:19:0378, list_mouseexited
2014-09-22 12:38:28:0581, list_mouseentered, 5222
2014-09-22 12:38:30:0725, edge_create, Tuple[0,1,0.6654362238796395,4,0.0,1411403871006,1411403871006]
2014-09-22 12:38:30:0726, answer_create, 8322
2014-09-22 12:38:30:0726, edge_create, Tuple[1,2,0.9132789933290295,4,0.0,1411403871006,1411403871006]
2014-09-22 12:38:30:0727, answer_create, 2919307
2014-09-22 12:38:30:0727, edge_create, Tuple[1,3,0.7556780799011733,4,0.0,1411403871006,1411403871006]
2014-09-22 12:38:30:0728, answer_create, 6096537
2014-09-22 12:38:30:0728, edge_create, Tuple[1,4,0.7953261901373567,4,0.0,1411403871006,1411403871006]
2014-09-22 12:38:30:0729, answer_create, 16666753
2014-09-22 12:38:30:0729, edge_create, Tuple[1,5,0.5106625330396217,4,0.0,1411403871006,1411403871006]
2014-09-22 12:38:30:0731, edge_create, Tuple[0,6,0.9235520283583999,1,0.0,1411403871006,1411403871006]
2014-09-22 12:38:30:0731, edge_create, Tuple[6,7,0.84317847939833,1,0.0,1411403871006,1411403871006]
2014-09-22 12:38:30:0732, edge_create, Tuple[6,8,0.3127890555059083,1,0.0,1411403871006,1411403871006]
2014-09-22 12:38:30:0733, edge_create, Tuple[6,9,0.6985335116132958,1,0.0,1411403871006,1411403871006]
2014-09-22 12:38:30:0735, edge_create, Tuple[6,10,0.17034075665434623,1,0.0,1411403871006,1411403871006]
2014-09-22 12:38:30:0738, edge_create, Tuple[6,11,0.8103353061457462,1,0.0,1411403871006,1411403871006]
2014-09-22 12:38:30:0739, edge_create, Tuple[6,12,0.8169900541197345,1,0.0,1411403871006,1411403871006]
2014-09-22 12:38:30:0740, edge_create, Tuple[6,13,0.3739745546328598,1,0.0,1411403871006,1411403871006]
2014-09-22 12:38:30:0741, edge_create, Tuple[6,14,0.0017258549385583688,1,0.0,1411403871006,1411403871006]
2014-09-22 12:38:30:0747, edge_create, Tuple[0,15,0.4469026391207992,2,1.0,1411403871006,1411403871006]
2014-09-22 12:38:30:0747, pattern_create, -1105848573
2014-09-22 12:38:30:0748, edge_create, Tuple[15,16,0.3423928808417539,2,1.0,1411403871006,1411403871006]
2014-09-22 12:38:30:0763, discussion_open, 8318
2014-09-22 12:38:30:0763, list_mouseexited
2014-09-22 12:39:29:0336, setup_loaddata
2014-09-22 12:39:29:0610, list_mouseentered, 2109443059
2014-09-22 12:39:29:0663, list_mouseexited
2014-09-22 12:39:33:0092, list_mouseentered, 2109443059
2014-09-22 12:39:33:0314, list_mouseexited
2014-09-22 12:40:10:0887, list_mouseentered, 2158
2014-09-22 12:40:10:0921, list_mouseexited
2014-09-22 12:40:14:0247, list_mouseentered, 564
2014-09-22 12:40:14:0624, list_mouseexited
2014-09-22 12:40:15:0567, list_mouseentered, 1796611198
2014-09-22 12:40:15:0761, list_mouseexited
