2014-03-22 05:36:24:0151, setup_loaddata
2014-03-22 05:36:24:0307, question_create, 133765045
2014-03-22 05:36:24:0510, answer_create, 133
2014-03-22 05:36:24:0510, edge_create, Tuple[0,1,0.6987829268873902,4,0.0,1395480983198,1395480983198]
2014-03-22 05:36:24:0510, answer_create, 183
2014-03-22 05:36:24:0510, edge_create, Tuple[0,2,0.08713993422222643,4,0.0,1395480983198,1395480983198]
2014-03-22 05:36:24:0510, answer_create, 190
2014-03-22 05:36:24:0510, edge_create, Tuple[0,3,0.23712526429757586,4,0.0,1395480983198,1395480983198]
2014-03-22 05:36:24:0510, answer_create, 540
2014-03-22 05:36:24:0510, edge_create, Tuple[0,4,0.4031699523254878,4,0.0,1395480983198,1395480983198]
2014-03-22 05:36:24:0510, answer_create, 939
2014-03-22 05:36:24:0510, edge_create, Tuple[0,5,0.623620618972273,4,0.0,1395480983198,1395480983198]
2014-03-22 05:36:24:0510, answer_create, 6726
2014-03-22 05:36:24:0510, edge_create, Tuple[0,6,0.8938334155149075,4,0.0,1395480983198,1395480983198]
2014-03-22 05:36:24:0510, answer_create, 21413
2014-03-22 05:36:24:0510, edge_create, Tuple[0,7,0.14381608009942415,4,0.0,1395480983198,1395480983198]
2014-03-22 05:36:24:0510, answer_create, 53547
2014-03-22 05:36:24:0510, edge_create, Tuple[0,8,0.015837264112705585,4,0.0,1395480983198,1395480983198]
2014-03-22 05:36:24:0510, answer_create, 74018
2014-03-22 05:36:24:0510, edge_create, Tuple[0,9,0.6207473273484277,4,0.0,1395480983198,1395480983198]
2014-03-22 05:36:24:0510, answer_create, 144768
2014-03-22 05:36:24:0510, edge_create, Tuple[0,10,0.23164982054213268,4,0.0,1395480983198,1395480983198]
2014-03-22 05:36:24:0510, answer_create, 155146
2014-03-22 05:36:24:0526, edge_create, Tuple[0,11,0.26286576101788794,4,0.0,1395480983198,1395480983198]
2014-03-22 05:36:24:0526, answer_create, 161058
2014-03-22 05:36:24:0526, edge_create, Tuple[0,12,0.09254018010405762,4,0.0,1395480983198,1395480983198]
2014-03-22 05:36:24:0526, answer_create, 208799
2014-03-22 05:36:24:0526, edge_create, Tuple[0,13,0.4928007418498239,4,0.0,1395480983198,1395480983198]
2014-03-22 05:36:24:0526, answer_create, 3455575
2014-03-22 05:36:24:0526, edge_create, Tuple[0,14,0.46605435295286035,4,0.0,1395480983198,1395480983198]
2014-03-22 05:36:24:0526, answer_create, 12791308
2014-03-22 05:36:24:0526, edge_create, Tuple[0,15,0.6698742716779053,4,0.0,1395480983198,1395480983198]
2014-03-22 05:36:24:0526, answer_create, 16483567
2014-03-22 05:36:24:0526, edge_create, Tuple[0,16,0.3327347865647632,4,0.0,1395480983198,1395480983198]
2014-03-22 05:36:24:0526, question_create, -1792093702
2014-03-22 05:36:24:0526, edge_create, Tuple[0,17,0.6119817610338861,1,0.0,1395480983198,1395480983198]
2014-03-22 05:36:24:0526, question_create, 1125382415
2014-03-22 05:36:24:0526, edge_create, Tuple[0,18,0.039580121463370865,1,0.0,1395480983198,1395480983198]
2014-03-22 05:36:24:0526, question_create, -1824079334
